"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00053874","2001","34.25394","-82.15265","188.2","GREENWOOD CO AIRPORT, SC US","       2.5","W","    885.8","","     885.8","W","        88","W","        51","W","         8","W","         0","W","        56","W","         0","W","       236","W","        36","W","","","","","","","  -11.7","W,0103, ","  47.8"," ,W,0329, ","   35.6","W,0817, ","0.0","W,1018","-2.8","W,1028","","","","","","","-0.6","W,0419","-3.3","W,0328","-4.4","W,0308","-7.8","W,0126","-11.7","W,0103","    1740.8","8","    1740.8","W","    780.4"," ,W","     16.64","W","     23.18","W","     10.09","W","        10","W","        20","W","      15.6","W","      21.0","W"
"USW00053874","2002","34.25394","-82.15265","188.2","GREENWOOD CO AIRPORT, SC US","       2.6","W","   1087.0","","    1087.0","W","       113","W","        69","W","        10","W","         0","W","        69","W","         0","W","       208","W","        68","W","","","","","","","  -10.0","W,0228, ","  60.7"," ,W,0501, ","   37.8","W,0824,+","0.0","W,1107","-2.2","W,1118","-5.6","W,1129","","","","","-4.4","W,0323","-4.4","W,0323","-4.4","W,0323","-7.2","W,0305","-8.9","W,0301","    1459.5","5","    1459.5","W","   1070.6"," ,W","     16.82","W","     23.06","W","     10.58","W","       230","W","       240","W","      17.4","W","      26.4","W"
"USW00053874","2003","34.25394","-82.15265","188.2","GREENWOOD CO AIRPORT, SC US","       2.6","W","    806.0","","     806.0","W","       148","W","        79","W","        13","W","         0","W","        62","W","         0","W","       221","W","        14","W","","","","","","","  -12.2","W,0124, ","  74.4"," ,W,0701, ","   33.9","W,0828, ","0.0","W,1113","-3.3","W,1114","-5.6","W,1207","-8.3","W,1221","","","-1.1","W,0331","-2.8","W,0217","-5.0","W,0128","-7.2","W,0125","-12.2","W,0124","    1747.2","2","    1747.2","W","   1266.2"," ,W","     15.87","W","     21.79","W","      9.94","W","       230","W","       210","W","      16.5","W","      21.0","W"
"USW00053874","2004","34.25394","-82.15265","188.2","GREENWOOD CO AIRPORT, SC US","       2.5","W","    999.1","","     999.1","W","       125","W","        65","W","        11","W","         0","W","        71","W","         1","W","       227","W","        44","W","","","","","","","  -10.0","W,1220, ","  98.6"," ,W,0907, ","   35.6","W,0612, ","-0.6","W,1110","-2.2","W,1115","-7.8","W,1215","-7.8","W,1215","-8.9","W,1216","-1.1","W,0405","-3.3","W,0323","-5.0","W,0229","-6.7","W,0121","-8.9","W,0107","    1681.0","0","    1681.0","W","   1052.6"," ,W","     16.58","W","     22.66","W","     10.49","W","       310","W","       320","W","      14.3","W","      20.6","W"
"USW00053874","2005","34.25394","-82.15265","188.2","GREENWOOD CO AIRPORT, SC US","       2.5","B","    985.6","","     985.6","B","       126","B","        70","B","        13","B","         0","B","        61","B","         1","B","       222","B","        53","B","","","","","","","  -12.2","B,0124, ","  76.7"," ,B,1007, ","   36.7","B,0821,+","0.0","B,1030","-4.4","B,1118","-4.4","B,1118","","","","","-1.1","W,0319","-3.3","W,0309","-4.4","W,0302","-12.2","W,0124","-12.2","W,0124","    1592.6","6","    1592.6","B","   1105.2"," ,B","     16.44","B","     22.63","B","     10.26","B","       270","B","       290","B","      16.5","B","      22.8","B"
"USW00053874","2006","34.25394","-82.15265","188.2","GREENWOOD CO AIRPORT, SC US","       2.5","W","   1009.4","","    1009.4","W","       123","W","        67","W","         8","W","         0","W","        53","W","         0","W","       229","W","        62","W","       211"," ","        31"," ","        55"," ","   -8.8","W,1209, ","  49.8"," ,W,0913, ","   38.3","W,0804, ","0.0","W,1015","-2.7","W,1104","-7.1","W,1208","-7.1","W,1208","","","-2.7","W,0327","-2.7","W,0327","-6.0","W,0227","","","","","    1548.9","9","    1548.9","W","    917.9"," ,W","     16.94","W","     23.56","W","     10.33","W","       240","W","       260","W","      14.3","W","      19.7","W"
"USW00053874","2007","34.25394","-82.15265","188.2","GREENWOOD CO AIRPORT, SC US","       2.6","W","   1141.9","","    1141.9","W","        96","W","        50","W","         6","W","         0","W","        58","W","         0","W","       237","W","        84","W","       179"," ","        23"," ","        45"," ","   -8.8","W,0129, ","  61.7"," ,W,0301, ","   40.6","W,0810,+","-0.5","W,1030","-3.2","W,1107","-5.5","W,1217","","","","","0.0","W,0410","-4.9","W,0408","-4.9","W,0408","-8.8","W,0129","","","    1535.2","2","    1535.2","W","    687.5"," ,W","     17.40","W","     24.31","W","     10.49","W","       150","W","       260","W","      16.1","W","      19.2","W"
"USW00053874","2008","34.25394","-82.15265","188.2","GREENWOOD CO AIRPORT, SC US","       2.7","W","   1015.2","","    1015.2","W","       114","W","        62","W","        10","W","         0","W","        59","W","         0","W","       212","W","        73","W","       198"," ","        37"," ","        46"," ","   -9.9","W,0103, ","  82.8"," ,W,1008, ","   39.4","W,0806, ","-0.5","W,1028","-4.3","W,1118","-6.6","W,1119","-8.2","W,1122","","","-0.5","W,0416","-3.2","W,0325","-5.5","W,0228","-7.7","W,0121","-9.3","W,0104","    1480.8","8","    1480.8","W","    902.7"," ,W","     16.63","W","     23.16","W","     10.10","W","       230","W","       150","W","      15.7","W","      68.4","W"
"USW00053874","2009","34.25394","-82.15265","188.2","GREENWOOD CO AIRPORT, SC US","       2.3","W","    988.4","","     988.4","W","       128","W","        72","W","        11","W","         0","W","        55","W","         1","W","       218","W","        55","W","       207"," ","        40"," ","        50"," ","  -11.6","W,0205, ","  74.4"," ,W,1012, ","   37.2","W,0811, ","0.0","W,1019","-3.2","W,1206","-4.9","W,1221","","","","","-3.2","W,0305","-3.2","W,0305","-5.5","W,0304","-11.6","W,0205","-11.6","W,0205","    1656.8","8","    1656.8","W","   1155.5"," ,W","     16.44","W","     22.40","W","     10.48","W","       250","W","        50","W","      15.7","W","      90.3","W"
"USW00053874","2010","34.25394","-82.15265","188.2","GREENWOOD CO AIRPORT, SC US","       2.1","W","   1204.7","","    1204.7","W","       101","W","        51","W","        12","W","         0","W","        79","W","         0","W","       228","W","        84","W","       138"," ","        18"," ","        51"," ","  -11.0","W,1215,+","  50.8"," ,W,0205, ","   38.3","W,0708, ","-2.1","W,1107","-3.8","W,1202","-6.0","W,1206","-10.5","W,1208","-10.5","W,1208","0.0","W,0308","-4.3","W,0306","-6.0","W,0217","-8.8","W,0113","-9.3","W,0111","    1817.1","1","    1817.1","W","    883.1"," ,W","     16.47","W","     23.04","W","      9.90","W","       210","W","       240","W","      13.4","W","      18.3","W"
