"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00300654","1967","42.6","-74.15","323.1","BERNE 2 S, NY US","       123","0","        74","0","         2","0","","","        25","0","","","","","   330"," ,0,1229, ","  31.8"," ,0,1026, ","    795.8"," ,0","     1833"," ,0"
"USC00300654","1968","42.6","-74.15","323.1","BERNE 2 S, NY US","       127","0","        78","0","         9","0","","","        15","0","","","","","   279"," ,0,1113, ","  46.0"," ,0,0425, ","    922.8"," ,0","     1292"," ,0"
"USC00300654","1969","42.6","-74.15","323.1","BERNE 2 S, NY US","       132","0","        85","0","        10","0","","","        22","0","","","","","   356"," ,0,1226, ","  54.6"," ,0,1106, ","    996.8"," ,0","     1993"," ,0"
"USC00300654","1970","42.6","-74.15","323.1","BERNE 2 S, NY US","       136","0","        76","0","         1","0","","","","","","","","","","","  36.6"," ,0,0211, ","    728.7"," ,0","",""
"USC00300654","1971","42.6","-74.15","323.1","BERNE 2 S, NY US","       133","0","        74","0","         8","0","","","        29","0","","","","","   330"," ,0,1126, ","  99.8"," ,0,0828, ","    954.4"," ,0","     2589"," ,0"
"USC00300654","1972","42.6","-74.15","323.1","BERNE 2 S, NY US","       158","0","        99","0","        10","0","","","        28","0","","","","","   254"," ,0,1115, ","  73.9"," ,0,1109, ","   1233.3"," ,0","     2364"," ,0"
"USC00300654","1973","42.6","-74.15","323.1","BERNE 2 S, NY US","       141","0","        80","0","        10","0","","","        13","0","","","","","   203"," ,0,0129, ","  56.4"," ,0,1030, ","    982.4"," ,0","     1080"," ,0"
"USC00300654","1974","42.6","-74.15","323.1","BERNE 2 S, NY US","       144","0","        84","0","         5","0","","","        24","0","","","","","   203"," ,0,0409, ","  98.8"," ,0,0703, ","   1049.0"," ,0","     1759"," ,0"
"USC00300654","1975","42.6","-74.15","323.1","BERNE 2 S, NY US","       152","0","        92","0","         5","0","","","        24","0","","","","","   178"," ,0,1221, ","  58.2"," ,0,1018, ","   1112.5"," ,0","     1546"," ,0"
"USC00300654","1976","42.6","-74.15","323.1","BERNE 2 S, NY US","       155","0","        84","0","         7","0","       75","","        22","0","","","   279"," ,0,0113,+","   229"," ,0,0317, ","  75.4"," ,0,0810, ","    995.5"," ,0","     1323"," ,0"
"USC00300654","1977","42.6","-74.15","323.1","BERNE 2 S, NY US","       147","0","        79","0","        12","0","      106","","        23","0","        12"," ","   533"," ,0,0323, ","   457"," ,0,0323, ","  64.5"," ,0,0323, ","   1207.4"," ,0","     2081"," ,0"
"USC00300654","1978","42.6","-74.15","323.1","BERNE 2 S, NY US","       122","0","        69","0","         8","0","","","        19","0","        16"," ","","","   457"," ,0,1225, ","  43.2"," ,0,1225,+","    851.5"," ,0","     2030"," ,0"
"USC00300654","1979","42.6","-74.15","323.1","BERNE 2 S, NY US","       136","0","        85","0","        10","0","","","","","         8"," ","","","","","  55.1"," ,0,1006, ","   1086.5"," ,0","",""
"USC00300654","1980","42.6","-74.15","323.1","BERNE 2 S, NY US","       110","0","        67","0","         5","0","","","         7","0","         4"," ","","","   127"," ,0,1217, ","  63.5"," ,0,1026, ","    749.6"," ,0","      763"," ,0"
"USC00300654","1981","42.6","-74.15","323.1","BERNE 2 S, NY US","       128","0","        82","0","         4","0","","","        12","0","","","","","   254"," ,0,1216, ","  47.2"," ,0,0909, ","    831.6"," ,0","      953"," ,0"
"USC00300654","1982","42.6","-74.15","323.1","BERNE 2 S, NY US","       121","0","        66","0","         4","0","","","        12","0","","","","","   356"," ,0,0407, ","  50.5"," ,0,0606, ","    771.5"," ,0","      991"," ,0"
