"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00113120","2006","37.14395","-88.71157","104.2","FORT MASSAC STATE PARK, IL US","","","","","","","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","        0"," ,0"
"USC00113120","2007","37.14395","-88.71157","104.2","FORT MASSAC STATE PARK, IL US","        84","0","        54","0","        15","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 133.1"," ,0,0115, ","   1128.6"," ,0","        0"," ,0"
"USC00113120","2008","37.14395","-88.71157","104.2","FORT MASSAC STATE PARK, IL US","        95","0","        63","0","        15","0","        0","","         0","0","         1"," ","         1"," ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 130.3"," ,0,0404, ","   1281.6"," ,0","        0"," ,0"
"USC00113120","2009","37.14395","-88.71157","104.2","FORT MASSAC STATE PARK, IL US","","","","","","","        0","","         0","0","","","         1"," ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","    891.7"," ,0","        0"," ,0"
"USC00113120","2010","37.14395","-88.71157","104.2","FORT MASSAC STATE PARK, IL US","        81","0","        51","0","        13","0","        0","","         2","0","","","","","     0"," ,0,1231,+","    64"," ,0,0209, ","  75.2"," ,0,0910, ","   1051.7"," ,0","       97"," ,0"
"USC00113120","2019","37.14395","-88.71157","104.2","FORT MASSAC STATE PARK, IL US","","","","","","","","","","","","","","","","","","","","","   1695.3"," ,7","",""
"USC00113120","2021","37.14395","-88.71157","104.2","FORT MASSAC STATE PARK, IL US","","","","","","","","","","","         8"," ","         1"," ","","","","","","","","","",""
"USC00113120","2022","37.14395","-88.71157","104.2","FORT MASSAC STATE PARK, IL US","","","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00113120","2023","37.14395","-88.71157","104.2","FORT MASSAC STATE PARK, IL US","","","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00113120","2024","37.14395","-88.71157","104.2","FORT MASSAC STATE PARK, IL US","","","","","","","        3","","         1","7","","","         1"," ","    25"," ,7,0117,+","    38"," ,7,0115, ","","","","","       38"," ,7"
