"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00241686","1909","46.46667","-112.18333","1915.1","CHESSMAN RESERVOIR, MT US","","","","","        96","6","        75","6","         3","6","        32","6","","","","","","","","","","","","","","","","","   229"," ,6,0516, ","  27.9"," ,6,0608, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    587.7"," ,6","     2653"," ,6","","","","","",""
"USC00241686","1910","46.46667","-112.18333","1915.1","CHESSMAN RESERVOIR, MT US","     17.0","","      17.0","6","        88","6","        49","6","         2","6","","","        22","6","       204","6","        59","6","        70","6","         0","6","","","","","  -38.9","6,0222, ","","","  26.7"," ,6,0515, ","   30.0","6,0714, ","-1.7","6,0816","-5.0","6,0824","-5.0","6,0824","-6.7","6,1019","-10.0","6,1026","0.0","6,0613","-5.6","6,0603","-5.6","6,0603","-6.7","6,0502","-8.9","6,0325","","","","","    480.3"," ,6","","","      4.30","6","     10.65","6","     -2.06","6"
"USC00241686","1911","46.46667","-112.18333","1915.1","CHESSMAN RESERVOIR, MT US","      0.0","","       0.0","6","       130","6","        76","6","         1","6","        42","6","        29","6","       241","6","        76","6","        43","6","         0","6","","","","","  -34.4","6,1229, ","   508"," ,6,0225, ","  39.4"," ,6,1011, ","   27.8","6,0706, ","0.0","6,0822","-2.8","6,0906","-5.0","6,0923","-7.2","6,1019","-10.0","6,1025","0.0","6,0731","-2.8","6,0529","-5.0","6,0528","-8.3","6,0501","-9.4","6,0429","    5375.8","8","    5375.8","6","    609.0"," ,6","     3570"," ,6","      1.97","6","      7.97","6","     -4.03","6"
"USC00241686","1912","46.46667","-112.18333","1915.1","CHESSMAN RESERVOIR, MT US","      9.1","","       9.1","6","       124","6","        78","6","         1","6","        47","6","        25","6","       240","6","        71","6","        30","6","         0","6","","","","","  -29.4","6,0308, ","   610"," ,6,0502, ","  43.4"," ,6,0502, ","   28.3","6,0626,+","-3.3","6,0830","-3.3","6,0830","-5.0","6,0915","-7.8","6,0929","-8.9","6,1021","-1.1","6,0714","-2.2","6,0523","-4.4","6,0513","-7.8","6,0504","-10.0","6,0415","    5964.1","1","    5964.1","6","    659.8"," ,6","     4125"," ,6","      2.40","6","      7.97","6","     -3.16","6"
"USC00241686","1913","46.46667","-112.18333","1915.1","CHESSMAN RESERVOIR, MT US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    6003.7","7","    6003.7"," ","","","","","","","","","",""
"USC00241686","1935","46.46667","-112.18333","1915.1","CHESSMAN RESERVOIR, MT US","     23.7","","      23.7","6","        85","6","        37","6","         0","6","        28","6","        25","6","       224","6","        59","6","        67","6","         2","6","         2"," ","         4"," ","  -40.6","6,0120, ","   254"," ,6,0309, ","  23.4"," ,6,0309, ","   32.2","6,0727,+","-1.1","6,0907","-2.8","6,0917","-7.2","6,0927","-7.2","6,0927","-8.9","6,1022","-1.7","6,0701","-2.8","6,0528","-5.6","6,0513","-6.7","6,0508","-9.4","6,0507","","","","","    305.9"," ,6","     2713"," ,6","      3.42","6","      9.77","6","     -2.93","6"
"USC00241686","1936","46.46667","-112.18333","1915.1","CHESSMAN RESERVOIR, MT US","","","","","       113","6","        58","6","         0","6","        46","6","","","","","","","","","","","         4"," ","","","","","   203"," ,6,0211, ","  24.1"," ,6,0607, ","","","","","","","","","","","","","","","","","","","","","","","    5332.4","4","    5332.4","6","    434.7"," ,6","     3744"," ,6","","","","","",""
"USC00241686","1937","46.46667","-112.18333","1915.1","CHESSMAN RESERVOIR, MT US","","","","","       126","6","        65","6","         2","6","","","","","","","","","","","","","","","","","","","","","  33.0"," ,6,0612, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    522.9"," ,6","","","","","","","",""
"USC00241686","1938","46.46667","-112.18333","1915.1","CHESSMAN RESERVOIR, MT US","","","","","       134","6","        66","6","         4","6","        39","6","","","","","","","","","","","","","","","","","   820"," ,6,0519, ","  85.6"," ,6,0519, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    708.5"," ,6","     4473"," ,6","","","","","",""
"USC00241686","1939","46.46667","-112.18333","1915.1","CHESSMAN RESERVOIR, MT US","","","","","       118","6","        52","6","         0","6","        37","6","","","","","","","","","","","","","","","","","   254"," ,6,0121, ","  22.6"," ,6,0809, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    435.9"," ,6","     2960"," ,6","","","","","",""
"USC00241686","1940","46.46667","-112.18333","1915.1","CHESSMAN RESERVOIR, MT US","","","","","       126","6","        59","6","         0","6","","","","","","","","","","","","","","","","","","","","","  20.6"," ,6,0608, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    463.6"," ,6","","","","","","","",""
"USC00241686","1952","46.46667","-112.18333","1915.1","CHESSMAN RESERVOIR, MT US","","","","","","","","","","","","","","","","","","","","","","","        11"," ","        10"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00241686","1953","46.46667","-112.18333","1915.1","CHESSMAN RESERVOIR, MT US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
