"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"MGM00044294","1979","47.3","107.483","1430.0","MAANTI, MG","       127","S","        74","S","         0","S","   31.0","S,0611,+","      6.07","S"
"MGM00044294","1980","47.3","107.483","1430.0","MAANTI, MG","       144","S","        77","S","         2","S","   35.0","S,0624, ","      5.33","S"
"MGM00044294","1981","47.3","107.483","1430.0","MAANTI, MG","       129","S","        62","S","         1","S","   33.0","S,0709, ","      6.54","S"
"MGM00044294","2005","47.3","107.483","1430.0","MAANTI, MG","       119","S","        77","S","         4","S","   35.4","S,0715,+","      7.25","S"
"MGM00044294","2006","47.3","107.483","1430.0","MAANTI, MG","       113","S","        86","S","         0","S","   31.9","S,0803, ","      7.42","S"
"MGM00044294","2007","47.3","107.483","1430.0","MAANTI, MG","       112","S","       104","S","        13","S","   38.6","S,0726, ","      9.32","S"
"MGM00044294","2008","47.3","107.483","1430.0","MAANTI, MG","       102","S","        77","S","         3","S","   35.9","S,0805, ","      7.90","S"
"MGM00044294","2009","47.3","107.483","1430.0","MAANTI, MG","       134","S","        90","S","         0","S","   31.7","S,0701, ","      6.27","S"
"MGM00044294","2010","47.3","107.483","1430.0","MAANTI, MG","       143","S","        96","S","        10","S","   36.8","S,0724, ","      5.14","S"
"MGM00044294","2011","47.3","107.483","1430.0","MAANTI, MG","       131","S","        79","S","         1","S","   33.7","S,0810, ","      6.09","S"
"MGM00044294","2012","47.3","107.483","1430.0","MAANTI, MG","       143","S","        81","S","         0","S","   30.4","S,0617, ","      4.42","S"
"MGM00044294","2013","47.3","107.483","1430.0","MAANTI, MG","       133","S","        78","S","         0","S","   29.4","S,0604, ","      6.18","S"
"MGM00044294","2014","47.3","107.483","1430.0","MAANTI, MG","       121","S","        81","S","         1","S","   32.9","S,0725, ","      7.71","S"
"MGM00044294","2015","47.3","107.483","1430.0","MAANTI, MG","       125","S","        91","S","         3","S","   33.4","S,0810, ","      7.94","S"
"MGM00044294","2016","47.3","107.483","1430.0","MAANTI, MG","       135","S","        77","S","         6","S","   36.2","S,0804, ","      5.89","S"
"MGM00044294","2017","47.3","107.483","1430.0","MAANTI, MG","       126","S","        96","S","        10","S","   34.6","S,0714, ","      7.15","S"
"MGM00044294","2018","47.3","107.483","1430.0","MAANTI, MG","       117","S","        82","S","         0","S","   31.5","S,0705,+","      7.05","S"
"MGM00044294","2019","47.3","107.483","1430.0","MAANTI, MG","       116","S","        79","S","         0","S","   31.7","S,0523, ","      7.69","S"
"MGM00044294","2020","47.3","107.483","1430.0","MAANTI, MG","       125","S","        79","S","         2","S","   32.6","S,0722, ","      6.99","S"
"MGM00044294","2022","47.3","107.483","1430.0","MAANTI, MG","       134","S","        80","S","         0","S","   30.9","S,0630, ","      6.25","S"
"MGM00044294","2023","47.3","107.483","1430.0","MAANTI, MG","       128","S","        70","S","         1","S","   32.4","S,0730, ","      6.17","S"
