"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"SNM00048698","1988","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","","","","","","","         0","S","       323","S","        98","S","","","   34.2","S,0525, ","","","     31.33","S"
"SNM00048698","1993","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       176","S","       116","S","        34","S","","","","","","","  68.1"," ,S,1208, ","","","   2230.9"," ,S","",""
"SNM00048698","1995","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       177","S","       123","S","        30","S","","","","","",""," 198.9"," ,S,1102, ","","","   2601.3"," ,S","",""
"SNM00048698","1996","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       177","S","       131","S","        29","S","","","","","","","  89.9"," ,S,0608, ","","","   2471.3"," ,S","",""
"SNM00048698","1997","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       121","S","        66","S","        14","S","","","","","","","  71.1"," ,S,1205, ","","","   1160.8"," ,S","",""
"SNM00048698","1998","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       191","S","       135","S","        41","S","","","","","","","  84.1"," ,S,0516, ","","","   2710.4"," ,S","",""
"SNM00048698","2003","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       196","S","       119","S","        24","S","","","","","",""," 194.1"," ,S,0131, ","","","   2424.0"," ,S","",""
"SNM00048698","2004","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       144","S","        93","S","        18","S","","","","","",""," 177.8"," ,S,0125, ","","","   2103.9"," ,S","",""
"SNM00048698","2005","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       175","S","       104","S","        25","S","","","","","",""," 133.9"," ,S,1117, ","","","   1951.3"," ,S","",""
"SNM00048698","2006","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       175","S","       125","S","        35","S","","","","","",""," 197.9"," ,S,1220, ","","","   2758.8"," ,S","",""
"SNM00048698","2007","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       190","S","       126","S","        30","S","","","","","",""," 149.1"," ,S,1211, ","","","   2635.2"," ,S","",""
"SNM00048698","2008","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       180","S","       110","S","        33","S","","","","","",""," 133.9"," ,S,0808, ","","","   2308.3"," ,S","",""
"SNM00048698","2009","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       167","S","       116","S","        22","S","","","","","","","  86.6"," ,S,0429, ","","","   1926.1"," ,S","",""
"SNM00048698","2010","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       175","S","       113","S","        23","S","","","","","",""," 121.2"," ,S,0717, ","","","   2039.9"," ,S","",""
"SNM00048698","2011","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       188","S","       116","S","        29","S","","","","","",""," 216.2"," ,S,0131, ","","","   2527.1"," ,S","",""
"SNM00048698","2012","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       190","S","       112","S","        27","S","","","","","","","  79.2"," ,S,0505, ","","","   2031.0"," ,S","",""
"SNM00048698","2013","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       206","S","       125","S","        36","S","","","","","",""," 139.2"," ,S,1015, ","","","   2814.5"," ,S","",""
"SNM00048698","2014","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       151","S","        89","S","        21","S","","","","","","","  64.5"," ,S,1114, ","","","   1553.4"," ,S","",""
"SNM00048698","2015","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       129","S","        78","S","        14","S","","","","","","","  61.5"," ,S,0812, ","","","   1268.8"," ,S","",""
"SNM00048698","2016","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       192","S","       111","S","        23","S","","","","","","","  75.4"," ,S,1003, ","","","   1980.9"," ,S","",""
"SNM00048698","2017","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       196","S","       127","S","        24","S","","","","","","","  69.9"," ,S,1214, ","","","   1986.0"," ,S","",""
"SNM00048698","2018","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       184","S","       108","S","        24","S","","","","","","","  82.0"," ,S,0101, ","","","   1727.6"," ,S","",""
"SNM00048698","2019","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       122","S","        65","S","        19","S","","","","","","","  90.7"," ,S,1214, ","","","   1296.7"," ,S","",""
"SNM00048698","2020","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","       183","S","       120","S","        21","S","","","","","","","  59.9"," ,S,1104, ","","","   1861.6"," ,S","",""
