"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00250740","1899","41.15","-95.9","368.8","BELLEVUE, NE US","","","","","        81","6","        52","6","         8","6","","","","","","","","","","","","","","","","","  55.9"," ,6,1025, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    801.6"," ,6","","","","","",""
"USC00250740","1900","41.15","-95.9","368.8","BELLEVUE, NE US","","","","","        94","6","        60","6","         7","6","","","","","","","","","","","","","","","","","  86.4"," ,6,0616, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    840.2"," ,6","","","","","",""
"USC00250740","1901","41.15","-95.9","368.8","BELLEVUE, NE US","","","","","        77","6","        55","6","         2","6","","","","","","","","","","","         1"," ","","","","","  36.1"," ,6,0701, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    587.3"," ,6","","","","","",""
"USC00250740","1903","41.15","-95.9","368.8","BELLEVUE, NE US","","","","","       101","6","        60","6","        12","6","","","","","","","","","","","","","","","","","  74.2"," ,6,0526, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1018.1"," ,6","","","","","",""
"USC00250740","1904","41.15","-95.9","368.8","BELLEVUE, NE US","","","","","        90","6","        60","6","         7","6","","","","","","","","","","","","","","","","","  84.8"," ,6,0525, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    836.2"," ,6","","","","","",""
"USC00250740","1905","41.15","-95.9","368.8","BELLEVUE, NE US","","","","","        96","6","        57","6","        10","6","","","","","","","","","","","","","","","","","  63.5"," ,6,0913, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    891.7"," ,6","","","","","",""
"USC00250740","1906","41.15","-95.9","368.8","BELLEVUE, NE US","","","","","        80","6","        60","6","         8","6","         7","6","       132","6","","","","","","","","","","","  -20.6","6,0214,+","  73.2"," ,6,0618, ","","","0.0","6,1009","-5.0","6,1010","-5.0","6,1010","-8.3","6,1119","-8.9","6,1120","0.0","6,0506","-2.2","6,0324","-4.4","6,0323","-6.7","6,0322","-17.8","6,0320","","","","","    847.7"," ,6","","","","","      5.01","6"
"USC00250740","1907","41.15","-95.9","368.8","BELLEVUE, NE US","    512.2","","     512.2","6","","","","","","","         9","6","       148","6","        35","6","       154","6","        23","6","","","","","  -25.0","6,0205, ","","","   35.6","6,0705, ","-1.7","6,1020","-5.0","6,1110","-5.0","6,1110","-7.2","6,1113","-9.4","6,1210","0.0","6,0515","-4.4","6,0503","-4.4","6,0503","-9.4","6,0314","-9.4","6,0314","","","","","","","     10.36","6","     16.15","6","      4.57","6"
"USC00250740","1908","41.15","-95.9","368.8","BELLEVUE, NE US","","","","","","","","","","","         6","6","       129","6","        16","6","       150","6","        19","6","","","","","  -22.8","6,1207, ","","","   35.6","6,0803, ","0.0","6,0929","-2.2","6,1109","-6.1","6,1111","-6.7","6,1112","-12.8","6,1201","-1.1","6,0502","-3.9","6,0403","-9.4","6,0402","-9.4","6,0402","-9.4","6,0402","","","","","","","     11.08","6","     17.03","6","      5.13","6"
"USC00250740","1909","41.15","-95.9","368.8","BELLEVUE, NE US","","","","","        91","6","        69","6","        12","6","","","","","","","","","","","","","","","","","  77.5"," ,6,1113, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1003.4"," ,6","","","","","",""
"USC00250740","1910","41.15","-95.9","368.8","BELLEVUE, NE US","","","","","        62","6","        46","6","         2","6","","","","","        36","6","       184","6","        40","6","","","","","",""," 106.7"," ,6,0829, ","   41.1","6,0727, ","","","","","","","","","","","","","","","","","","","","","","","","","    495.3"," ,6","","","     17.48","6","",""
