"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033511","1947","49.117","23.033","588.0","TURKA, UP","       165","I","        83","I","         2","I","","","","","","","","","","","","","  38.9"," ,I,0830, ","","","","","","","","","","","","","","","","","","","","","","","    735.0"," ,I","","","","","",""
"UPM00033511","1949","49.117","23.033","588.0","TURKA, UP","       176","I","        87","I","         3","I","","","","","","","","","","","","","  46.1"," ,I,0701, ","","","","","","","","","","","","","","","","","","","","","","","    826.0"," ,I","","","","","",""
"UPM00033511","1950","49.117","23.033","588.0","TURKA, UP","       146","I","        74","I","         2","I","","","","","","","","","","","","","  34.0"," ,I,0804, ","","","","","","","","","","","","","","","","","","","","","","","    659.9"," ,I","","","","","",""
"UPM00033511","1951","49.117","23.033","588.0","TURKA, UP","       140","I","        74","I","         1","I","","","","","","","","","","","","","  54.8"," ,I,0928, ","","","","","","","","","","","","","","","","","","","","","","","    667.3"," ,I","","","","","",""
"UPM00033511","1952","49.117","23.033","588.0","TURKA, UP","       163","I","        85","I","         4","I","","","","","","","","","","","","","  43.5"," ,I,1027, ","","","","","","","","","","","","","","","","","","","","","","","    848.7"," ,I","","","","","",""
"UPM00033511","1953","49.117","23.033","588.0","TURKA, UP","       145","I","        84","I","         2","I","","","","","","","","","","","","","  39.7"," ,I,0804, ","","","","","","","","","","","","","","","","","","","","","","","    810.7"," ,I","","","","","",""
"UPM00033511","1954","49.117","23.033","588.0","TURKA, UP","       154","I","        70","I","         4","I","","","","","","","","","","","","","  34.5"," ,I,0709, ","","","","","","","","","","","","","","","","","","","","","","","    706.9"," ,I","","","","","",""
"UPM00033511","1955","49.117","23.033","588.0","TURKA, UP","       169","I","        90","I","         6","I","","","","","","","","","","","","","  39.5"," ,I,1019, ","","","","","","","","","","","","","","","","","","","","","","","    977.4"," ,I","","","","","",""
"UPM00033511","1956","49.117","23.033","588.0","TURKA, UP","       164","I","        78","I","         4","I","","","","","","","","","","","","","  53.3"," ,I,0819, ","","","","","","","","","","","","","","","","","","","","","","","    765.2"," ,I","","","","","",""
"UPM00033511","1957","49.117","23.033","588.0","TURKA, UP","       157","I","        71","I","         3","I","","","","","","","","","","","","","  30.6"," ,I,1214, ","","","","","","","","","","","","","","","","","","","","","","","    662.8"," ,I","","","","","",""
"UPM00033511","1958","49.117","23.033","588.0","TURKA, UP","       201","I","        85","I","         4","I","","","","","","","","","","","","","  55.3"," ,I,0923, ","","","","","","","","","","","","","","","","","","","","","","","    951.4"," ,I","","","","","",""
"UPM00033511","1959","49.117","23.033","588.0","TURKA, UP","       142","I","        67","I","         2","I","","","","","","","","","","","","","  32.3"," ,I,0804, ","","","","","","","","","","","","","","","","","","","","","","","    581.5"," ,I","","","","","",""
"UPM00033511","1960","49.117","23.033","588.0","TURKA, UP","       155","I","        81","I","         2","I","","","","","","","","","","","","","  26.2"," ,I,1107, ","","","","","","","","","","","","","","","","","","","","","","","    748.8"," ,I","","","","","",""
"UPM00033511","1961","49.117","23.033","588.0","TURKA, UP","       144","I","        59","I","         2","I","","","","","","","","","","","","","  36.0"," ,I,0730, ","","","","","","","","","","","","","","","","","","","","","","","    554.8"," ,I","","","","","",""
"UPM00033511","1962","49.117","23.033","588.0","TURKA, UP","       171","I","        92","I","         6","I","","","","","","","","","","","","","  51.2"," ,I,0723, ","","","","","","","","","","","","","","","","","","","","","","","    920.6"," ,I","","","","","",""
"UPM00033511","1963","49.117","23.033","588.0","TURKA, UP","       149","I","        73","I","         1","I","","","","","","","","","","","","","  33.2"," ,I,0423, ","","","","","","","","","","","","","","","","","","","","","","","    572.9"," ,I","","","","","",""
"UPM00033511","1964","49.117","23.033","588.0","TURKA, UP","       157","I","        85","I","         1","I","","","","","","","","","","","","","  29.5"," ,I,0515, ","","","","","","","","","","","","","","","","","","","","","","","    778.8"," ,I","","","","","",""
"UPM00033511","1965","49.117","23.033","588.0","TURKA, UP","       172","I","        97","I","         5","I","","","","","","","","","","","","","  48.5"," ,I,0702, ","","","","","","","","","","","","","","","","","","","","","","","    995.1"," ,I","","","","","",""
"UPM00033511","1969","49.117","23.033","588.0","TURKA, UP","       159","I","        90","I","         8","I","","","","","","","","","","","","","  65.7"," ,I,0608, ","","","","","","","","","","","","","","","","","","","","","","","    972.3"," ,I","","","","","",""
