"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00040983","1981","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2318.8","","    2318.8","0","        27","0","        18","0","         0","0","        0","","         0","0","         0","0","         0","0","         0","0","       327","0","       175","0","","","    2.2","0,1223, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  20.8"," ,0,0302,+","   47.8","0,0828, ","","","","","","","","","","","","","","","     344.0","0","     344.0","0","    145.7"," ,0","        0"," ,0","     23.63","0","     31.89","0","     15.37","0"
"USC00040983","1982","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   1827.3","","    1827.3","0","        40","0","        24","0","         5","0","        0","","         0","0","         0","0","         2","0","         0","0","       297","0","       156","0","","","   -0.6","0,1230, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  28.4"," ,0,0211, ","   46.7","0,0903,+","-0.6","0,1230","","","","","0.0","0,0107","","","","","","","     512.2","2","     512.2","0","    290.2"," ,0","        0"," ,0","     21.59","0","     29.37","0","     13.81","0"
"USC00040983","1983","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   1746.7","","    1746.7","0","        47","0","        29","0","         5","0","        0","","         0","0","         0","0","         0","0","         0","0","       300","0","       146","0","","","    0.6","0,0203,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  62.5"," ,0,0302, ","   46.1","0,0714, ","","","","","","","","","","","","","","","     656.6","6","     656.6","0","    464.5"," ,0","        0"," ,0","     21.45","0","     29.59","0","     13.31","0"
"USC00040983","1984","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2074.9","","    2074.9","0","        32","0","        15","0","         2","0","        0","","         0","0","         0","0","         0","0","         0","0","       312","0","       168","0","","","    0.6","0,0120,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  29.2"," ,0,0714, ","   46.7","0,0705, ","","","","","","","","","","","","","","","     461.4","4","     461.4","0","    170.1"," ,0","        0"," ,0","     22.49","0","     30.56","0","     14.43","0"
"USC00040983","1985","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2040.9","","    2040.9","0","        23","0","        12","0","         1","0","        0","","         0","0","         0","0","         5","0","         0","0","       297","0","       165","0","","","   -3.3","0,0201, ","     0"," ,0,1231,+","     0","T,0,0202, ","  35.6"," ,0,1127, ","   48.3","0,0825, ","0.0","0,1213","","","","","-1.7","0,0304","-3.3","0,0201","","","","","     752.5","5","     752.5","0","    130.4"," ,0","        0","T,0","     22.02","0","     30.41","0","     13.62","0"
"USC00040983","1986","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2017.4","","    2017.4","0","        27","0","        15","0","         1","0","        0","","         0","0","         0","0","         0","0","         0","0","       334","0","       166","0","","","    0.6","0,0210, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  27.9"," ,0,0215, ","   46.7","0,0801, ","","","","","","","","","","","","","","","     479.4","4","     479.4","0","    161.7"," ,0","        0"," ,0","     22.71","0","     31.25","0","     14.17","0"
"USC00040983","1987","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2239.0","","    2239.0","0","        28","0","        16","0","         0","0","        0","","         0","0","         0","0","        11","0","         0","0","       312","0","       186","0","","","   -2.2","0,1227,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  21.6"," ,0,1013, ","   46.1","0,0715,+","-1.7","0,1215","-2.2","0,1226","","","0.0","0,0124","","","","","","","     550.9","9","     550.9","0","    153.6"," ,0","        0"," ,0","     22.70","0","     31.28","0","     14.13","0"
"USC00040983","1988","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2309.2","","    2309.2","0","        18","0","         9","0","         1","0","        0","","         0","0","         0","0","         3","0","         0","0","       323","0","       192","0","","","   -2.2","0,1227, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  33.0"," ,0,0118, ","   46.7","0,0726, ","-2.2","0,1227","-2.2","0,1227","","","","","","","","","","","     513.1","1","     513.1","0","     95.7"," ,0","        0"," ,0","     23.49","0","     32.31","0","     14.68","0"
"USC00040983","1989","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2518.6","","    2518.6","0","        12","0","         5","0","         0","0","","","         0","0","         0","0","         7","0","         0","0","       323","0","       210","0","","","   -2.8","0,0206, ","","","     0"," ,0,1231,+","  17.0"," ,0,0104, ","   47.8","0,0705,+","","","","","","","-0.6","0,0207","-2.8","0,0206","","","","","     530.9","9","     530.9","0","     54.0"," ,0","        0"," ,0","     23.92","0","     33.07","0","     14.78","0"
"USC00040983","1990","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2342.7","","    2342.7","0","        20","0","         7","0","         0","0","        0","","         0","0","         0","0","         8","0","         0","0","       320","0","       203","0","","","   -5.0","0,1223, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  24.1"," ,0,0806, ","   50.0","0,0625, ","-5.0","0,1223","-5.0","0,1223","-5.0","0,1223","-2.2","0,0216","-2.2","0,0216","-4.4","0,0215","","","     446.4","4","     446.4","0","     73.4"," ,0","        0"," ,0","     23.38","0","     32.54","0","     14.22","0"
"USC00040983","1991","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2156.6","","    2156.6","0","        31","0","        20","0","         2","0","        0","","         0","0","         0","0","         1","0","         0","0","       322","0","       180","0","","","    0.0","0,1130, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  61.5"," ,0,0228, ","   48.9","0,0729, ","0.0","0,1130","","","","","","","","","","","","","     499.9","9","     499.9","0","    244.0"," ,0","        0"," ,0","     22.95","0","     31.91","0","     13.99","0"
"USC00040983","1992","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2187.2","","    2187.2","0","","","","","","","        0","","         0","0","         0","0","         1","0","         0","0","       302","0","       190","0","","","   -0.6","0,1219, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   45.6","0,0816,+","-0.6","0,1219","","","","","","","","","","","","","     451.2","2","     451.2","0","","","        0"," ,0","     22.74","0","     30.80","0","     14.69","0"
"USC00040983","1993","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00040983","1994","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2112.1","","    2112.1","0","","","","","","","        0","","         0","0","         0","0","         1","0","         0","0","       292","0","       164","0","","","    0.0","0,1209, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   47.2","0,0629,+","0.0","0,1209","","","","","","","","","","","","","     531.3","3","     531.3","0","","","        0"," ,0","     22.40","0","     30.01","0","     14.79","0"
"USC00040983","1995","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2216.3","","    2216.3","0","","","","","","","        0","","         0","0","         0","0","         0","0","         0","0","       313","0","       164","0","","","    2.2","0,1224, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   49.4","0,0728, ","","","","","","","","","","","","","","","     616.3","3","     616.3","0","","","        0"," ,0","     23.28","0","     30.97","0","     15.59","0"
"USC00040983","1996","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2400.0","","    2400.0","0","        19","0","        10","0","         0","0","        0","","         0","0","         0","0","         0","0","         0","0","       322","0","       182","0","","","    1.7","0,1219, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  12.7"," ,0,0226, ","   47.8","0,0731, ","","","","","","","","","","","","","","","     297.3","3","     297.3","0","     67.4"," ,0","        0"," ,0","     23.88","0","     31.66","0","     16.09","0"
"USC00040983","1997","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2304.8","","    2304.8","0","","","","","","","        0","","         0","0","         0","0","         0","0","         0","0","       307","0","       184","0","","","    0.6","0,1227,+","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   47.2","0,0805, ","","","","","","","","","","","","","","","     411.6","6","     411.6","0","","","        0"," ,0","     23.30","0","     30.82","0","     15.79","0"
"USC00040983","1998","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   1853.6","","    1853.6","0","        40","0","        15","0","         1","0","","","         0","0","         0","0","         3","0","         0","0","       287","0","       138","0","","","   -1.7","0,1223, ","","","     0"," ,0,1231,+","  26.4"," ,0,0214, ","   48.3","0,0727, ","-1.1","0,1222","","","","","","","","","","","","","     673.4","4","     673.4","0","    168.3"," ,0","        0"," ,0","     21.61","0","     29.44","0","     13.78","0"
"USC00040983","1999","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2078.6","","    2078.6","0","        27","0","        11","0","         0","0","        0","","         0","0","         0","0","         2","0","         0","0","       320","0","       180","0","","","   -4.4","0,0127, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  21.6"," ,0,0713, ","   45.6","0,0630, ","","","","","","","-4.4","0,0127","-4.4","0,0127","-4.4","0,0127","","","     541.6","6","     541.6","0","     90.6"," ,0","        0"," ,0","     22.69","0","     31.01","0","     14.38","0"
"USC00040983","2000","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2221.1","","    2221.1","0","        15","0","         7","0","         1","0","        0","","         0","0","         0","0","         0","0","         0","0","       319","0","       176","0","","","    2.8","0,0108,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  26.7"," ,0,0829, ","   47.2","0,0719, ","","","","","","","","","","","","","","","     379.4","4","     379.4","0","     63.6"," ,0","        0"," ,0","     23.25","0","     31.10","0","     15.40","0"
"USC00040983","2001","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2439.1","","    2439.1","0","        27","0","        13","0","         1","0","        0","","         0","0","         0","0","         1","0","         0","0","       278","0","       189","0","","","    0.0","0,1217, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  28.7"," ,0,0226, ","   47.2","0,0703,+","0.0","0,1217","","","","","","","","","","","","","     615.8","8","     615.8","0","    137.4"," ,0","        0"," ,0","     23.39","0","     31.29","0","     15.48","0"
"USC00040983","2002","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2216.1","","    2216.1","0","        14","0","         5","0","         0","0","        0","","         0","0","         0","0","         5","0","         0","0","       312","0","       165","0","","","   -2.2","0,0125, ","     0"," ,0,1231,+","     0"," ,0,1231,+","   8.9"," ,0,1217, ","   46.1","0,0810, ","","","","","","","-1.1","0,0209","-2.2","0,0125","","","","","     519.3","3","     519.3","0","     39.5"," ,0","        0"," ,0","     23.17","0","     31.40","0","     14.94","0"
"USC00040983","2003","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2342.5","","    2342.5","0","        27","0","        13","0","         0","0","        0","","         0","0","         0","0","         1","0","         0","0","       309","0","       174","0","","","    0.0","0,1228, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  16.8"," ,0,0827, ","   48.3","0,0713, ","0.0","0,1228","","","","","","","","","","","","","     403.1","1","     403.1","0","    118.7"," ,0","        0"," ,0","     23.46","0","     31.05","0","     15.87","0"
"USC00040983","2004","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","     525.9","9","     525.9","0","","","        0"," ,0","","","","","",""
"USC00040983","2005","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","","","","","        31","0","        22","0","         2","0","","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","  38.4"," ,0,1016, ","","","","","","","","","","","","","","","","","","","","","    273.2"," ,0","        0"," ,0","","","","","",""
"USC00040983","2007","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2299.9","","    2299.9","0","         8","0","         4","0","         0","0","        0","","         0","0","         0","0","         5","0","         0","0","       301","0","       188","0","","","   -4.4","0,0115, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  19.8"," ,0,1201, ","   46.1","0,0901,+","","","","","","","-1.7","0,0117","-3.9","0,0116","-4.4","0,0115","","","     527.6","6","     527.6","0","     38.6"," ,0","        0"," ,0","     23.16","0","     31.42","0","     14.89","0"
"USC00040983","2008","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","     568.5","5","     568.5","0","    164.7"," ,0","        0"," ,0","","","","","",""
