"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033187","1960","50.7","25.5","192.0","LUCK AMSG, UP","       129","I","        68","I","         2","I","","","","","","","  28.3"," ,I,0520, ","","","","","","","","","","","","","","","","","","","","","    605.0"," ,I","",""
"UPM00033187","1961","50.7","25.5","192.0","LUCK AMSG, UP","       106","I","        34","I","         1","I","","","","","","","  26.0"," ,I,0813, ","","","","","","","","","","","","","","","","","","","","","    283.3"," ,I","",""
"UPM00033187","1962","50.7","25.5","192.0","LUCK AMSG, UP","       140","I","        53","I","         1","I","","","","","","","  28.0"," ,I,0809, ","","","","","","","","","","","","","","","","","","","","","    494.2"," ,I","",""
"UPM00033187","1963","50.7","25.5","192.0","LUCK AMSG, UP","       117","I","        45","I","         4","I","","","","","","","  52.4"," ,I,0907, ","","","","","","","","","","","","","","","","","","","","","    516.0"," ,I","",""
"UPM00033187","1964","50.7","25.5","192.0","LUCK AMSG, UP","       117","I","        52","I","         1","I","","","","","","","  31.9"," ,I,0814, ","","","","","","","","","","","","","","","","","","","","","    464.5"," ,I","",""
"UPM00033187","1966","50.7","25.5","192.0","LUCK AMSG, UP","       171","I","        65","I","         1","I","","","","","","","  27.4"," ,I,1014, ","","","","","","","","","","","","","","","","","","","","","    591.3"," ,I","",""
"UPM00033187","1968","50.7","25.5","192.0","LUCK AMSG, UP","       145","I","        66","I","         1","I","","","","","","","  37.6"," ,I,0719, ","","","","","","","","","","","","","","","","","","","","","    629.4"," ,I","",""
"UPM00033187","1969","50.7","25.5","192.0","LUCK AMSG, UP","       126","I","        57","I","         2","I","","","","","","","  35.2"," ,I,0817, ","","","","","","","","","","","","","","","","","","","","","    570.1"," ,I","",""
"UPM00033187","1971","50.7","25.5","192.0","LUCK AMSG, UP","       141","I","        60","I","         1","I","","","","","","","  29.9"," ,I,0609, ","","","","","","","","","","","","","","","","","","","","","    492.5"," ,I","",""
"UPM00033187","1972","50.7","25.5","192.0","LUCK AMSG, UP","       122","I","        62","I","         3","I","","","","","","","  74.2"," ,I,0820, ","","","","","","","","","","","","","","","","","","","","","    654.9"," ,I","",""
"UPM00033187","1973","50.7","25.5","192.0","LUCK AMSG, UP","       144","I","        68","I","         2","I","","","","","","","  46.9"," ,I,0710, ","","","","","","","","","","","","","","","","","","","","","    616.9"," ,I","",""
"UPM00033187","1974","50.7","25.5","192.0","LUCK AMSG, UP","       154","I","        80","I","         2","I","","","","","","","  30.0"," ,I,0905, ","","","","","","","","","","","","","","","","","","","","","    746.9"," ,I","",""
"UPM00033187","1975","50.7","25.5","192.0","LUCK AMSG, UP","       134","I","        64","I","         3","I","","","","","","","  30.3"," ,I,0420, ","","","","","","","","","","","","","","","","","","","","","    572.6"," ,I","",""
"UPM00033187","1977","50.7","25.5","192.0","LUCK AMSG, UP","       137","I","        60","I","         3","I","","","","","","","  35.7"," ,I,0823, ","","","","","","","","","","","","","","","","","","","","","    589.3"," ,I","",""
"UPM00033187","1979","50.7","25.5","192.0","LUCK AMSG, UP","       125","I","        60","I","         1","I","","","","","","","  56.3"," ,I,0805, ","","","","","","","","","","","","","","","","","","","","","    486.1"," ,I","",""
"UPM00033187","1980","50.7","25.5","192.0","LUCK AMSG, UP","       172","I","        80","I","         2","I","","","","","","","  27.4"," ,I,0625, ","","","","","","","","","","","","","","","","","","","","","    721.0"," ,I","",""
"UPM00033187","1982","50.7","25.5","192.0","LUCK AMSG, UP","       109","I","        43","I","         1","I","","","","","","","  29.4"," ,I,0704, ","","","","","","","","","","","","","","","","","","","","","    378.7"," ,I","",""
"UPM00033187","1984","50.7","25.5","192.0","LUCK AMSG, UP","       125","I","        61","I","         2","I","","","","","","","  36.7"," ,I,0520, ","","","","","","","","","","","","","","","","","","","","","    523.8"," ,I","",""
"UPM00033187","1985","50.7","25.5","192.0","LUCK AMSG, UP","       140","I","        65","I","         0","I","","","","","","","  16.5"," ,I,0709, ","","","","","","","","","","","","","","","","","","","","","    492.3"," ,I","",""
"UPM00033187","1986","50.7","25.5","192.0","LUCK AMSG, UP","       114","I","        48","I","         1","I","","","","","","","  25.5"," ,I,0726, ","","","","","","","","","","","","","","","","","","","","","    446.6"," ,I","",""
"UPM00033187","2003","50.7","25.5","192.0","LUCK AMSG, UP","","","","","","","         6","u","       114","u","  -27.0","u,0213, ","","","-0.8","u,1017","-6.0","u,1025","-6.0","u,1025","-9.3","u,1224","-9.3","u,1224","-0.2","u,0426","-3.7","u,0410","-6.8","u,0323","-6.8","u,0323","-12.3","u,0309","","","      3.72","u"
