"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00017066","1982","19.0","-98.95","2159.8","EL VIGIA, MX","    172.5","","     172.5","m","        89","m","        64","m","         3","m","         0","m","         0","m","         0","m","       348","m","         0","m","    3.3","m,1106, ","  34.8"," ,m,0421, ","   31.1","m,0331, ","","","","","","","     557.5","5","     557.5","m","    652.7"," ,m","     17.48","m","     24.68","m","     10.29","m"
"MXN00017066","1984","19.0","-98.95","2159.8","EL VIGIA, MX","     79.7","","      79.7","m","       118","m","        89","m","        17","m","         0","m","         0","m","         0","m","       290","m","         0","m","    2.2","m,0101, ","  69.6"," ,m,1026, ","   31.1","m,0429, ","","","","","","","","","","","   1425.5"," ,m","     16.33","m","     22.91","m","      9.74","m"
"MXN00017066","1985","19.0","-98.95","2159.8","EL VIGIA, MX","     65.7","","      65.7","m","       116","m","        79","m","        13","m","         0","m","         0","m","         0","m","       297","m","         0","m","    4.4","m,0217,+","  62.0"," ,m,0616, ","   30.0","m,0428,+","","","","","","","     819.4","4","     819.4","m","   1089.8"," ,m","     16.41","m","     23.09","m","      9.73","m"
"MXN00017066","1986","19.0","-98.95","2159.8","EL VIGIA, MX","     82.4","","      82.4","m","       103","m","        72","m","        12","m","         0","m","         3","m","         0","m","       312","m","         0","m","   -2.2","m,0113, ","  61.0"," ,m,0903, ","   30.0","m,0516,+","","","0.0","m,0322","-2.2","m,0113","     803.9","9","     803.9","m","   1102.2"," ,m","     16.66","m","     23.45","m","      9.86","m"
"MXN00017066","1987","19.0","-98.95","2159.8","EL VIGIA, MX","     88.3","","      88.3","m","        85","m","        69","m","         7","m","         0","m","         1","m","         0","m","       328","m","         0","m","    0.0","m,1028, ","  67.8"," ,m,0726, ","   30.0","m,0324,+","0.0","m,1028","","","","","     617.1","1","     617.1","m","    930.0"," ,m","     16.98","m","     23.77","m","     10.18","m"
"MXN00017066","1988","19.0","-98.95","2159.8","EL VIGIA, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     527.6","6","     527.6","m","","","","","","","",""
"MXN00017066","1991","19.0","-98.95","2159.8","EL VIGIA, MX","    166.1","","     166.1","m","        86","m","        78","m","        13","m","         0","m","         0","m","         0","m","       301","m","         3","m","    5.0","m,1205,+","  51.6"," ,m,0704, ","   33.3","m,1021, ","","","","","","","","","","","   1176.9"," ,m","     17.10","m","     23.74","m","     10.46","m"
"MXN00017066","1997","19.0","-98.95","2159.8","EL VIGIA, MX","    143.5","","     143.5","m","","","","","","","         0","m","         0","m","         0","m","       347","m","         1","m","    2.8","m,1019, ","","","   36.1","m,0309, ","","","","","","","","","","","","","     17.42","m","     25.35","m","      9.48","m"
"MXN00017066","1998","19.0","-98.95","2159.8","EL VIGIA, MX","    155.0","","     155.0","m","       102","m","       100","m","        18","m","         0","m","         0","m","         0","m","       299","m","        18","m","    0.6","m,0202, ","  62.2"," ,m,1010, ","   35.0","m,0512, ","","","","","","","     500.7","7","     500.7","m","   1557.4"," ,m","     16.83","m","     24.80","m","      8.87","m"
"MXN00017066","2002","19.0","-98.95","2159.8","EL VIGIA, MX","","","","","        90","m","        86","m","        15","m","","","","","","","","","","","","","  65.3"," ,m,0914, ","","","","","","","","","","","","","   1278.4"," ,m","","","","","",""
"MXN00017066","2005","19.0","-98.95","2159.8","EL VIGIA, MX","    108.6","","     108.6","m","        83","m","        73","m","        17","m","         0","m","         0","m","         0","m","       262","m","         0","m","    2.8","m,0123,+","  38.4"," ,m,0830,+","   30.0","m,0531,+","","","","","","","","","","","    985.1"," ,m","     16.69","m","     23.18","m","     10.21","m"
"MXN00017066","2007","19.0","-98.95","2159.8","EL VIGIA, MX","    259.1","","     259.1","m","","","","","","","         0","m","         0","m","         0","m","       315","m","         0","m","    2.8","m,1214,+","","","   30.0","m,0501,+","","","","","","","","","","","","","     17.41","m","     24.45","m","     10.38","m"
"MXN00017066","2009","19.0","-98.95","2159.8","EL VIGIA, MX","","","","","        78","m","        64","m","        15","m","","","","","","","","","","","","","  59.9"," ,m,0830,+","","","","","","","","","","","","","   1141.0"," ,m","","","","","",""
