"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00013979","1948","32.4","-90.78333","36.9","VICKSBURG OLD, MS US","   1163.1","","    1163.1","0","       109","0","        70","0","        21","0","        4","","         2","0","         1","0","        63","0","         4","0","       259","0","        96","0","        28"," ","         3"," ","  -20.6","0,0124, ","   178"," ,0,0123, ","   191"," ,0,0123, "," 146.3"," ,0,0809, ","   38.9","0,0725, ","0.0","0,1017","-3.9","0,1019","-4.4","0,1201","-7.2","0,1231","0.0","0,0402","-4.4","0,0329","-4.4","0,0329","-7.2","0,0313","-20.6","0,0124","","","","","   1551.0"," ,0","      234"," ,0","     17.54","0","     24.87","0","     10.22","0"
"USW00013979","1949","32.4","-90.78333","36.9","VICKSBURG OLD, MS US","   1177.9","","    1177.9","0","       126","0","        87","0","        20","0","        2","","         1","0","         0","0","        51","0","         1","0","       265","0","        79","0","       133"," ","        83"," ","  -13.9","0,0201, ","   127"," ,0,0130, ","   155"," ,0,0130, ","  59.4"," ,0,0121, ","   36.1","0,0711, ","0.0","0,1031","-2.2","0,1101","-5.0","0,1122","-7.2","0,1224","0.0","0,0416","-3.9","0,0319","-4.4","0,0211","-13.9","0,0201","-13.9","0,0201","    1224.7","7","    1224.7","0","   1397.6"," ,0","      158"," ,0","     18.19","0","     24.90","0","     11.48","0"
"USW00013979","1950","32.4","-90.78333","36.9","VICKSBURG OLD, MS US","","","","","","","","","","","","","","","","","","","","","","","","","        59"," ","        39"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
