"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"CA1ON000033","2013","43.3713417","-79.8355103","162.5","BURLINGTON 1.7 W, ON CA","       165","N","        85","N","        10","N","","","        14","N","","","   229"," ,N,1215, ","  39.4"," ,N,0113, ","   1018.9"," ,N","     1273"," ,N"
"CA1ON000033","2014","43.3713417","-79.8355103","162.5","BURLINGTON 1.7 W, ON CA","       148","N","        75","N","         8","N","","","        20","N","","","   198"," ,N,0206, "," 159.5"," ,N,0805, ","   1070.7"," ,N","     1677"," ,N"
"CA1ON000033","2015","43.3713417","-79.8355103","162.5","BURLINGTON 1.7 W, ON CA","       133","N","        62","N","         4","N","","","        12","N","","","   305"," ,N,0202, ","  46.2"," ,N,1029, ","    726.6"," ,N","     1126"," ,N"
"CA1ON000033","2016","43.3713417","-79.8355103","162.5","BURLINGTON 1.7 W, ON CA","       143","N","        78","N","         5","N","","","        17","N","","","   165"," ,N,1212, ","  43.2"," ,N,0826, ","    827.0"," ,N","     1230"," ,N"
"CA1ON000033","2017","43.3713417","-79.8355103","162.5","BURLINGTON 1.7 W, ON CA","       161","N","        86","N","         5","N","       35","","        10","N","   254"," ,N,1225, ","   140"," ,N,1225, ","  45.7"," ,N,0505, ","    998.2"," ,N","      865"," ,N"
"CA1ON000033","2018","43.3713417","-79.8355103","162.5","BURLINGTON 1.7 W, ON CA","       148","N","        90","N","         6","N","","","        11","N","","","   152"," ,N,1116, ","  58.4"," ,N,0416, ","   1043.7"," ,N","      877"," ,N"
"CA1ON000033","2019","43.3713417","-79.8355103","162.5","BURLINGTON 1.7 W, ON CA","       163","N","        91","N","         9","N","","","        13","N","","","   178"," ,N,0228, ","  46.5"," ,N,1027, ","   1054.4"," ,N","     1104"," ,N"
"CA1ON000033","2020","43.3713417","-79.8355103","162.5","BURLINGTON 1.7 W, ON CA","       138","N","        76","N","         5","N","       48","","        16","N","   165"," ,N,0218, ","   114"," ,N,0119, ","  61.2"," ,N,0112, ","    831.1"," ,N","     1101"," ,N"
"CA1ON000033","2021","43.3713417","-79.8355103","162.5","BURLINGTON 1.7 W, ON CA","       133","N","        79","N","         9","N","       51","","        12","N","   343"," ,N,0222, ","   178"," ,N,0216, ","  48.0"," ,N,0908, ","    981.5"," ,N","     1092"," ,N"
"CA1ON000033","2022","43.3713417","-79.8355103","162.5","BURLINGTON 1.7 W, ON CA","       143","N","        67","N","         3","N","       63","","        13","N","   330"," ,N,0118,+","   330"," ,N,0117, ","  33.8"," ,N,1216, ","    690.0"," ,N","     1051"," ,N"
"CA1ON000033","2023","43.3713417","-79.8355103","162.5","BURLINGTON 1.7 W, ON CA","       153","N","        79","N","         8","N","       47","","         8","N","   330"," ,N,0304, ","   191"," ,N,0304, ","  41.9"," ,N,0727, ","   1009.8"," ,N","      747"," ,N"
