"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"LG000026238","1967","57.9","25.383","12.0","RUJIENA, LG","       188","I","        80","I","         0","I","","","","","","","  19.3"," ,I,1008, ","","","    676.3"," ,I","",""
"LG000026238","1968","57.9","25.383","12.0","RUJIENA, LG","       164","I","        69","I","         3","I","","","","","","","  37.3"," ,I,0821, ","","","    633.1"," ,I","",""
"LG000026238","1969","57.9","25.383","12.0","RUJIENA, LG","       155","I","        74","I","         1","I","","","","","","","  26.2"," ,I,0520, ","","","    612.7"," ,I","",""
"LG000026238","1970","57.9","25.383","12.0","RUJIENA, LG","       173","I","        76","I","         0","I","","","","","","","  22.7"," ,I,0611, ","","","    593.4"," ,I","",""
"LG000026238","1971","57.9","25.383","12.0","RUJIENA, LG","       177","I","        75","I","         0","I","","","","","","","  20.6"," ,I,0611, ","","","    612.7"," ,I","",""
"LG000026238","1972","57.9","25.383","12.0","RUJIENA, LG","       147","I","        72","I","         2","I","","","","","","","  47.1"," ,I,0615, ","","","    682.2"," ,I","",""
"LG000026238","1973","57.9","25.383","12.0","RUJIENA, LG","       172","I","        90","I","         1","I","","","","","","","  30.7"," ,I,1123, ","","","    711.8"," ,I","",""
"LG000026238","1974","57.9","25.383","12.0","RUJIENA, LG","       168","I","        83","I","         1","I","","","","","","","  25.5"," ,I,0926, ","","","    660.8"," ,I","",""
"LG000026238","1977","57.9","25.383","12.0","RUJIENA, LG","       194","I","        97","I","         4","I","","","","","","","  38.7"," ,I,1120, ","","","    848.4"," ,I","",""
"LG000026238","1979","57.9","25.383","12.0","RUJIENA, LG","       172","I","        84","I","         0","I","","","","","","","  21.5"," ,I,0709, ","","","    647.4"," ,I","",""
"LG000026238","1980","57.9","25.383","12.0","RUJIENA, LG","       183","I","        91","I","         1","I","","","","","","","  46.1"," ,I,0808, ","","","    757.3"," ,I","",""
"LG000026238","1982","57.9","25.383","12.0","RUJIENA, LG","       145","I","        61","I","         2","I","","","","","","","  28.9"," ,I,0616, ","","","    562.7"," ,I","",""
"LG000026238","1983","57.9","25.383","12.0","RUJIENA, LG","       182","I","        96","I","         1","I","","","","","","","  39.2"," ,I,0616, ","","","    713.9"," ,I","",""
"LG000026238","1984","57.9","25.383","12.0","RUJIENA, LG","       163","I","        78","I","         0","I","","","","","","","  21.7"," ,I,0701, ","","","    661.0"," ,I","",""
"LG000026238","1985","57.9","25.383","12.0","RUJIENA, LG","       191","I","        79","I","         2","I","","","","","","","  38.1"," ,I,0601, ","","","    722.9"," ,I","",""
"LG000026238","1986","57.9","25.383","12.0","RUJIENA, LG","       164","I","        76","I","         3","I","","","","","","","  30.2"," ,I,0712, ","","","    651.4"," ,I","",""
"LG000026238","1987","57.9","25.383","12.0","RUJIENA, LG","       148","I","        67","I","         1","I","","","","","","","  53.1"," ,I,0808, ","","","    599.4"," ,I","",""
"LG000026238","1988","57.9","25.383","12.0","RUJIENA, LG","       180","I","        83","I","         1","I","","","","","","","  26.2"," ,I,0831, ","","","    656.6"," ,I","",""
"LG000026238","1989","57.9","25.383","12.0","RUJIENA, LG","       175","I","        84","I","         2","I","","","","","","","  30.4"," ,I,0531, ","","","    730.8"," ,I","",""
"LG000026238","1990","57.9","25.383","12.0","RUJIENA, LG","       194","I","       109","I","         1","I","","","","","","","  40.5"," ,I,0716, ","","","    855.7"," ,I","",""
"LG000026238","1991","57.9","25.383","12.0","RUJIENA, LG","       176","I","        94","I","         2","I","","","","","","","  46.8"," ,I,0625, ","","","    753.3"," ,I","",""
"LG000026238","2022","57.9","25.383","12.0","RUJIENA, LG","","","","","","","        50","S","        63","S","         0","S","","","   31.9","S,0818, ","","","     10.73","S"
