"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00085351","1950","24.73333","-81.03333","3.0","MARATHON SHORES, FL US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00085351","1951","24.73333","-81.03333","3.0","MARATHON SHORES, FL US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      69.5","5","      69.5","0","","","","","","","","","",""
"USC00085351","1952","24.73333","-81.03333","3.0","MARATHON SHORES, FL US","   2422.9","","    2422.9","0","        92","0","        55","0","        10","0","        0","","         0","0","         0","0","         0","0","         0","0","       357","0","       105","0","         2"," ","    8.3","0,1216, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  86.1"," ,0,1210, ","   36.7","0,0822, ","","","","","    875.3"," ,0","        0"," ,0","     24.83","0","     29.10","0","     20.57","0"
"USC00085351","1953","24.73333","-81.03333","3.0","MARATHON SHORES, FL US","","","","","       102","0","        74","0","        19","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 150.4"," ,0,0928, ","","","      34.5","5","      34.5","0","   1452.2"," ,0","        0"," ,0","","","","","",""
"USC00085351","1954","24.73333","-81.03333","3.0","MARATHON SHORES, FL US","   2310.8","","    2310.8","0","       103","0","        77","0","        13","0","        0","","         0","0","         0","0","         0","0","         0","0","       361","0","        75","0","","","    7.2","0,1222, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 116.3"," ,0,1114, ","   34.4","0,0811,+","","","","","   1251.5"," ,0","        0"," ,0","     24.57","0","     28.80","0","     20.34","0"
"USC00085351","1955","24.73333","-81.03333","3.0","MARATHON SHORES, FL US","   2421.2","","    2421.2","0","        90","0","        57","0","         1","0","        0","","         0","0","         0","0","         0","0","         0","0","       355","0","        72","0","         8"," ","    7.8","0,0213, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  48.0"," ,0,0905, ","   33.9","0,0822,+","      53.5","5","      53.5","0","    598.4"," ,0","        0"," ,0","     24.90","0","     28.83","0","     20.97","0"
"USC00085351","1956","24.73333","-81.03333","3.0","MARATHON SHORES, FL US","   2298.4","","    2298.4","0","        68","0","        46","0","         5","0","        0","","         0","0","         0","0","         0","0","         0","0","       349","0","        64","0","","","    8.3","0,0115, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  66.8"," ,0,0910, ","   33.9","0,0905,+","      41.6","6","      41.6","0","    612.5"," ,0","        0"," ,0","     24.54","0","     28.60","0","     20.47","0"
"USC00085351","1957","24.73333","-81.03333","3.0","MARATHON SHORES, FL US","   2604.5","","    2604.5","0","       109","0","        69","0","        16","0","        0","","         0","0","         0","0","         0","0","         0","0","       359","0","        81","0","","","    5.6","0,1212, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  77.5"," ,0,0504, ","   34.4","0,0803,+","      32.2","2","      32.2","0","   1065.6"," ,0","        0"," ,0","     25.42","0","     29.11","0","     21.73","0"
"USC00085351","1958","24.73333","-81.03333","3.0","MARATHON SHORES, FL US","   2326.9","","    2326.9","0","       133","0","        91","0","        18","0","        0","","         0","0","         0","0","         0","0","         0","0","       320","0","        56","0","","","    6.7","0,0205, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 154.9"," ,0,1030, ","   33.9","0,0806, ","     153.3","3","     153.3","0","   1617.9"," ,0","        0"," ,0","     24.29","0","     27.35","0","     21.23","0"
"USC00085351","1959","24.73333","-81.03333","3.0","MARATHON SHORES, FL US","   2595.8","","    2595.8","0","       143","0","        90","0","        17","0","        0","","         0","0","         0","0","         0","0","         0","0","       351","0","        61","0","","","    8.3","0,0111, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 167.6"," ,0,0527, ","   33.3","0,1001,+","      32.9","9","      32.9","0","   1780.4"," ,0","        0"," ,0","     25.32","0","     28.73","0","     21.92","0"
"USC00085351","1960","24.73333","-81.03333","3.0","MARATHON SHORES, FL US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","        10"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","      76.8","8","      76.8","0","","","        0"," ,0","","","","","",""
"USC00085351","1961","24.73333","-81.03333","3.0","MARATHON SHORES, FL US","   2631.5","","    2631.5","0","        88","0","        42","0","         6","0","        0","","         0","0","         0","0","         0","0","         0","0","       350","0","        83","0","","","    9.4","0,0122, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  56.9"," ,0,1028, ","   33.9","0,0803,+","","","","","    565.0"," ,0","        0"," ,0","     25.44","0","     28.79","0","     22.09","0"
"USC00085351","1962","24.73333","-81.03333","3.0","MARATHON SHORES, FL US","   2434.5","","    2434.5","0","        99","0","        56","0","         7","0","        0","","         0","0","         0","0","         0","0","         0","0","       344","0","        68","0","","","    5.6","0,1213, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  73.7"," ,0,0813, ","   34.4","0,0717, ","      35.5","5","      35.5","0","    826.0"," ,0","        0"," ,0","     24.84","0","     28.38","0","     21.31","0"
"USC00085351","1963","24.73333","-81.03333","3.0","MARATHON SHORES, FL US","   2394.6","","    2394.6","0","       100","0","        60","0","        13","0","        0","","         0","0","         0","0","         0","0","         0","0","       336","0","        74","0","","","   10.0","0,0110, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  53.3"," ,0,1001, ","   36.7","0,0725, ","      63.2","2","      63.2","0","    939.7"," ,0","        0"," ,0","     24.74","0","     28.08","0","     21.40","0"
"USC00085351","1964","24.73333","-81.03333","3.0","MARATHON SHORES, FL US","   2668.9","","    2668.9","0","       105","0","        57","0","         6","0","        0","","         0","0","         0","0","         0","0","         0","0","       354","0","        81","0","","","    5.0","0,0115, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  78.7"," ,0,1029, ","   36.7","0,0815, ","      69.0","0","      69.0","0","    811.6"," ,0","        0"," ,0","     25.51","0","     28.82","0","     22.21","0"
"USC00085351","1965","24.73333","-81.03333","3.0","MARATHON SHORES, FL US","","","","","        83","0","        52","0","         9","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  55.9"," ,0,0322, ","","","      25.3","3","      25.3","0","    934.3"," ,0","        0"," ,0","","","","","",""
"USC00085351","1967","24.73333","-81.03333","3.0","MARATHON SHORES, FL US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      19.2","2","      19.2"," ","","","","","","","","","",""
"USC00085351","1969","24.73333","-81.03333","3.0","MARATHON SHORES, FL US","   2521.5","","    2521.5","0","       136","0","        85","0","        13","0","        0","","         0","0","         0","0","         0","0","         0","0","       342","0","        95","0","","","   11.1","0,0305,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  95.0"," ,0,0606, ","   35.0","0,0725,+","","","","","   1344.3"," ,0","        0"," ,0","     25.13","0","     28.55","0","     21.70","0"
