"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00428741","1965","40.75","-112.65","1293.0","TIMPIE, UT US","         3"," "
"USC00428741","1966","40.75","-112.65","1293.0","TIMPIE, UT US","         4"," "
