"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00024028","1893","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","        56","6","        24","6","         1","6","","","","","","","","","","","","","","","","","","","","","","","","","","","  28.2"," ,6,0629, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    229.1"," ,6","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024028","1894","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","        54","6","        30","6","         3","6","","","","","","","","","","","","","","","","","","","","","","","","","","","  33.0"," ,6,0702, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    293.3"," ,6","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024028","1896","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","        61","6","        41","6","         3","6","","","","","","","","","","","","","","","","","","","","","","","","","","","  30.2"," ,6,0530, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    374.0"," ,6","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024028","1897","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","","","","","","","","","        28","6","       174","6","        49","6","","","","","","","","","","","","","","","   40.0","6,0707, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     18.18","6","","","","","","","","","","","","","","","","","",""
"USW00024028","1899","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","        66","6","        50","6","         4","6","","","","","","","","","","","","","","","","","","","","","","","","","","","  50.8"," ,6,0222, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    528.9"," ,6","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024028","1900","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","        61","6","        34","6","         0","6","","","","","","","","","","","","","","","","","","","","","","","","","","","  22.9"," ,6,0723,+","","","","","","","","","","","","","","","","","","","","","","","","","","","    342.9"," ,6","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024028","1902","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","","","","","        12","6","       161","6","","","","","","","","","","","","","  -33.9","6,0127, ","","","","","","","","","-6.1","6,0912","-6.1","6,0912","-6.1","6,0912","-7.8","6,1102","-10.0","6,1121","0.0","6,0501","-3.9","6,0423","-4.4","6,0415","-6.7","6,0411","-15.0","6,0317","","","","","","","","","","","","","      0.90","6","","","","","","","","","","","","","","","",""
"USW00024028","1904","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","    307.0","","     307.0","6","        62","6","        28","6","         2","6","","","","","        10","6","       181","6","        12","6","       163","6","        40","6","","","","","","","  -26.7","6,0128, ","","","","","  31.5"," ,6,0608, ","   37.8","6,0715, ","-3.3","6,0914","-3.3","6,0914","-8.3","6,1025","-8.3","6,1025","-15.0","6,1111","-0.6","6,0513","-2.8","6,0509","-6.1","6,0418","-7.2","6,0412","-11.7","6,0402","","","","","    294.5"," ,6","","","     10.04","6","     19.33","6","      0.76","6","","","","","","","","","","","","","","","",""
"USW00024028","1905","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","        79","6","        48","6","         6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","  54.9"," ,6,0630, ","","","","","","","","","","","","","","","","","","","","","","","    3496.9","9","    3496.9","6","    597.1"," ,6","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024028","1907","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","        64","6","        35","6","         3","6","","","","","        19","6","       201","6","","","","","","","         1"," ","","","","","  -29.4","6,1219, ","","","","","  36.3"," ,6,0524, ","","","-0.6","6,0910","-2.2","6,1009","-6.7","6,1020","-6.7","6,1020","-9.4","6,1102","-1.7","6,0527","-4.4","6,0515","-4.4","6,0515","-9.4","6,0503","-9.4","6,0503","","","","","    338.1"," ,6","","","","","","","     -0.68","6","","","","","","","","","","","","","","","",""
"USW00024028","1908","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","    228.4","","     228.4","6","        75","6","        40","6","         2","6","","","","","        10","6","       192","6","        18","6","       158","6","        34","6","","","","","","","  -28.9","6,0202,+","","","","","  52.8"," ,6,1019, ","   38.3","6,0907, ","-7.8","6,0927","-7.8","6,0927","-7.8","6,0927","-7.8","6,0927","-9.4","Z,1023","-1.7","6,0521","-3.9","6,0506","-6.7","6,0429","-6.7","6,0429","-8.9","6,0405","    3713.8","8","    3713.8","6","    432.9"," ,6","","","      8.60","6","     17.70","6","     -0.51","6","","","","","","","","","","","","","","","",""
"USW00024028","1909","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","    343.3","","     343.3","6","        90","6","        49","6","         3","6","","","","","        27","6","       189","6","        41","6","       147","6","        34","6","","","","","","","  -31.7","6,0111, ","","","","","  31.2"," ,6,0901, ","   37.8","6,0823,+","0.0","6,0923","-3.9","6,1009","-7.2","6,1012","-7.2","6,1012","-10.0","6,1114","-4.4","6,0509","-4.4","6,0509","-4.4","6,0509","-7.8","6,0501","-9.4","6,0408","    3919.2","2","    3919.2","6","    487.5"," ,6","","","      8.20","6","     16.18","6","      0.22","6","","","","","","","","","","","","","","","",""
"USW00024028","1910","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","    384.2","","     384.2","6","        60","6","        23","6","         1","6","","","","","         8","6","       172","6","        15","6","       187","6","        54","6","","","","","","","  -26.1","6,0103, ","","","","","  47.0"," ,6,0629, ","   39.4","6,0726, ","-1.1","6,0825","-3.9","6,0926","-7.8","6,1020","-7.8","6,1020","-11.1","6,1028","0.0","6,0522","-3.9","6,0517","-6.1","6,0405","-8.3","6,0310","-13.9","6,0223","    3546.7","7","    3546.7","6","    252.4"," ,6","","","     10.39","6","     19.57","6","      1.21","6","","","","","","","","","","","","","","","",""
"USW00024028","1911","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","    314.8","","     314.8","6","        68","6","        25","6","         4","6","","","","","        19","6","       179","6","        22","6","       157","6","        39","6","","","","","","","  -30.0","6,0103, ","","","","","  64.3"," ,6,0427, ","   37.8","6,0814, ","0.0","6,0921","-2.8","6,1017","-6.7","6,1020","-6.7","6,1020","-9.4","6,1027","0.0","6,0527","-4.4","6,0502","-4.4","6,0502","-7.8","6,0501","-9.4","6,0415","    3223.7","7","    3223.7","6","    388.6"," ,6","","","      9.36","6","     18.07","6","      0.65","6","","","","","","","","","","","","","","","",""
