"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00016033","1969","19.7667","-100.2833","2414.9","CHINCUA, MX","      3.5","","       3.5","m","        76","m","        65","m","         4","m","         0","m","         3","m","         0","m","       258","m","         0","m","    0.0","m,0115,+","  33.8"," ,m,0711, ","   30.0","m,0612, ","","","","","0.0","m,0115","","","    1736.6","6","    1736.6","m","    755.1"," ,m","     13.88","m","     22.80","m","      4.96","m"
"MXN00016033","1970","19.7667","-100.2833","2414.9","CHINCUA, MX","      0.8","","       0.8","m","       111","m","        95","m","         6","m","         0","m","        15","m","         0","m","       222","m","         1","m","    0.0","m,1229,+","  34.8"," ,m,0812, ","   33.3","m,0429, ","0.0","m,1108","","","0.0","m,0303","","","    1800.4","4","    1800.4","m","   1058.5"," ,m","     12.78","m","     22.32","m","      3.25","m"
"MXN00016033","1971","19.7667","-100.2833","2414.9","CHINCUA, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2265.4","4","    2265.4","m","","","","","","","",""
"MXN00016033","1972","19.7667","-100.2833","2414.9","CHINCUA, MX","","","","","        71","m","        59","m","         3","m","","","","","","","","","","","","","  36.8"," ,m,0614, ","","","","","","","","","","","","","","","    536.6"," ,m","","","","","",""
"MXN00016033","1974","19.7667","-100.2833","2414.9","CHINCUA, MX","    114.5","","     114.5","m","        92","m","        70","m","         2","m","         0","m","         0","m","         0","m","       346","m","        17","m","    1.1","m,1127, ","  36.8"," ,m,0619, ","   35.0","m,0516, ","","","","","","","","","","","","","    674.2"," ,m","     17.21","m","     26.97","m","      7.45","m"
"MXN00016033","1975","19.7667","-100.2833","2414.9","CHINCUA, MX","      9.8","","       9.8","m","        95","m","        76","m","         3","m","         0","m","         5","m","         0","m","       179","m","         0","m","   -2.2","m,1227, ","  49.8"," ,m,0120, ","   29.4","m,0424, ","-2.2","m,1227","-2.2","m,1227","0.0","m,0115","","","     962.1","1","     962.1","m","    745.2"," ,m","     14.56","m","     21.58","m","      7.55","m"
"MXN00016033","1976","19.7667","-100.2833","2414.9","CHINCUA, MX","      9.5","","       9.5","m","       111","m","        87","m","         2","m","         0","m","         0","m","         0","m","       153","m","         0","m","    0.6","m,0224,+","  31.8"," ,m,0731, ","   28.9","m,0527,+","","","","","","","","","    1362.1","1","    1362.1","m","    909.1"," ,m","     14.66","m","     21.17","m","      8.16","m"
"MXN00016033","1977","19.7667","-100.2833","2414.9","CHINCUA, MX","      3.8","","       3.8","m","        99","m","        80","m","         0","m","         0","m","         0","m","         0","m","       186","m","         0","m","    2.8","m,0108, ","  23.9"," ,m,1025,+","   28.9","m,0318, ","","","","","","","","","    1381.3","3","    1381.3","m","    738.8"," ,m","     14.66","m","     21.27","m","      8.06","m"
"MXN00016033","1978","19.7667","-100.2833","2414.9","CHINCUA, MX","      7.4","","       7.4","m","       110","m","        81","m","         2","m","         0","m","         0","m","         0","m","       149","m","         0","m","    0.6","m,0119, ","  31.8"," ,m,0726, ","   30.6","m,0508, ","","","","","","","","","    1462.5","5","    1462.5","m","    786.6"," ,m","     14.42","m","     20.81","m","      8.02","m"
"MXN00016033","1979","19.7667","-100.2833","2414.9","CHINCUA, MX","     10.6","","      10.6","m","        68","m","        56","m","         3","m","         0","m","         1","m","         0","m","       211","m","         0","m","    0.0","m,1128, ","  37.8"," ,m,0521, ","   28.9","m,0502, ","0.0","m,1128","","","","","","","    1202.2","2","    1202.2","m","    625.7"," ,m","     15.31","m","     22.08","m","      8.54","m"
"MXN00016033","1980","19.7667","-100.2833","2414.9","CHINCUA, MX","     20.2","","      20.2","m","       102","m","        78","m","         3","m","         0","m","         0","m","         0","m","       229","m","         0","m","    1.7","m,1230,+","  46.0"," ,m,0125, ","   28.9","m,0616,+","","","","","","","","","    1094.9","9","    1094.9","m","    865.7"," ,m","     15.45","m","     22.08","m","      8.82","m"
"MXN00016033","1981","19.7667","-100.2833","2414.9","CHINCUA, MX","      9.5","","       9.5","m","       101","m","        75","m","         9","m","         0","m","         3","m","         0","m","       195","m","         0","m","   -1.1","m,0126, ","  40.9"," ,m,0821, ","   28.9","m,1023,+","","","","","0.0","m,0127","","","    1169.8","8","    1169.8","m","    916.7"," ,m","     15.05","m","     21.37","m","      8.72","m"
"MXN00016033","1982","19.7667","-100.2833","2414.9","CHINCUA, MX","     26.3","","      26.3","m","        78","m","        62","m","         2","m","         0","m","         0","m","         0","m","       205","m","         0","m","    1.7","m,1226,+","  34.3"," ,m,0724, ","   30.0","m,0604,+","","","","","","","","","    1133.2","2","    1133.2","m","    629.8"," ,m","     15.10","m","     21.92","m","      8.29","m"
"MXN00016033","1983","19.7667","-100.2833","2414.9","CHINCUA, MX","     54.9","","      54.9","m","        97","m","        76","m","        10","m","         0","m","         6","m","         0","m","       187","m","         1","m","   -2.2","m,0213, ","  38.9"," ,m,0806, ","   32.8","m,0503, ","","","","","0.0","m,0223","-2.2","m,0213","    1434.5","5","    1434.5","m","    995.9"," ,m","     14.73","m","     21.87","m","      7.58","m"
