"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"NOE00111283","1957","68.6089","16.4944","7.0","GAUSVIK, NO","      156","","   670"," ,E,0309,+"
"NOE00111283","1958","68.6089","16.4944","7.0","GAUSVIK, NO","      175","","   950"," ,E,0410, "
"NOE00111283","1959","68.6089","16.4944","7.0","GAUSVIK, NO","       77","","   600"," ,E,0126, "
"NOE00111283","1960","68.6089","16.4944","7.0","GAUSVIK, NO","      148","","   470"," ,E,0118, "
"NOE00111283","1961","68.6089","16.4944","7.0","GAUSVIK, NO","      158","","  1000"," ,E,0409, "
"NOE00111283","1962","68.6089","16.4944","7.0","GAUSVIK, NO","      189","","   840"," ,E,0324, "
"NOE00111283","1963","68.6089","16.4944","7.0","GAUSVIK, NO","      153","","  1230"," ,E,0225,+"
"NOE00111283","1964","68.6089","16.4944","7.0","GAUSVIK, NO","      164","","   620"," ,E,0222, "
"NOE00111283","1965","68.6089","16.4944","7.0","GAUSVIK, NO","      185","","  1330"," ,E,0407, "
"NOE00111283","1966","68.6089","16.4944","7.0","GAUSVIK, NO","      162","","   840"," ,E,0309,+"
"NOE00111283","1967","68.6089","16.4944","7.0","GAUSVIK, NO","      153","","   800"," ,E,0325,+"
"NOE00111283","1968","68.6089","16.4944","7.0","GAUSVIK, NO","      187","","  1250"," ,E,0316, "
"NOE00111283","1969","68.6089","16.4944","7.0","GAUSVIK, NO","      197","","   970"," ,E,0407, "
"NOE00111283","1970","68.6089","16.4944","7.0","GAUSVIK, NO","      193","","   830"," ,E,0315, "
"NOE00111283","1971","68.6089","16.4944","7.0","GAUSVIK, NO","      195","","  1040"," ,E,0310,+"
"NOE00111283","1972","68.6089","16.4944","7.0","GAUSVIK, NO","      146","","   560"," ,E,0315, "
"NOE00111283","1973","68.6089","16.4944","7.0","GAUSVIK, NO","      172","","   980"," ,E,1221, "
"NOE00111283","1974","68.6089","16.4944","7.0","GAUSVIK, NO","      132","","  1020"," ,E,0219,+"
"NOE00111283","1975","68.6089","16.4944","7.0","GAUSVIK, NO","      126","","  1060"," ,E,1228, "
"NOE00111283","1976","68.6089","16.4944","7.0","GAUSVIK, NO","      176","","  1180"," ,E,0108,+"
"NOE00111283","1977","68.6089","16.4944","7.0","GAUSVIK, NO","      159","","   800"," ,E,0307, "
"NOE00111283","1978","68.6089","16.4944","7.0","GAUSVIK, NO","      203","","  1040"," ,E,0227, "
"NOE00111283","1979","68.6089","16.4944","7.0","GAUSVIK, NO","      154","","   870"," ,E,0307, "
"NOE00111283","1980","68.6089","16.4944","7.0","GAUSVIK, NO","      143","","  1100"," ,E,1231, "
"NOE00111283","1981","68.6089","16.4944","7.0","GAUSVIK, NO","      125","","  1440"," ,E,0114, "
"NOE00111283","1982","68.6089","16.4944","7.0","GAUSVIK, NO","       89","","   750"," ,E,0115,+"
"NOE00111283","1983","68.6089","16.4944","7.0","GAUSVIK, NO","       92","","   820"," ,E,0205,+"
"NOE00111283","1984","68.6089","16.4944","7.0","GAUSVIK, NO","       70","","   900"," ,E,0123,+"
"NOE00111283","1985","68.6089","16.4944","7.0","GAUSVIK, NO","      144","","   620"," ,E,1230, "
"NOE00111283","1986","68.6089","16.4944","7.0","GAUSVIK, NO","      157","","  1210"," ,E,0304, "
"NOE00111283","1987","68.6089","16.4944","7.0","GAUSVIK, NO","       97","","   970"," ,E,0227, "
"NOE00111283","1988","68.6089","16.4944","7.0","GAUSVIK, NO","       55","","   680"," ,E,0321, "
"NOE00111283","1989","68.6089","16.4944","7.0","GAUSVIK, NO","       59","","   830"," ,E,0224,+"
"NOE00111283","1990","68.6089","16.4944","7.0","GAUSVIK, NO","      109","","   580"," ,E,1130,+"
"NOE00111283","1991","68.6089","16.4944","7.0","GAUSVIK, NO","       45","","   550"," ,E,1230, "
"NOE00111283","1992","68.6089","16.4944","7.0","GAUSVIK, NO","      156","","   900"," ,E,0119,+"
