"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013959","1975","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","   1435.0","","    1435.0","0","        86","0","        48","0","        10","0","        1","","         1","0","         0","0","        41","0","         0","0","       253","0","        96","0","       105"," ","        16"," ","        50"," ","   -7.8","0,0113, ","    25"," ,0,0223, ","    25"," ,0,0112, "," 111.0"," ,0,0523, ","   38.3","0,0903,+","0.0","0,1121","-2.8","0,1122","-5.0","0,1123","","","","","-2.8","0,0403","-2.8","0,0403","-6.7","0,0207","-6.7","0,0207","","","    1308.7","7","","","    1308.7","0","","","","","","","","","","","    926.5"," ,0","       45"," ,0","     18.82","0","     24.97","0","     12.68","0","       310","X","","","","","       225","X","      17.0","X","","","","","      24.2","X"
"USW00013959","1976","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","   1361.3","","    1361.3","0","        86","0","        58","0","        14","0","        3","","         0","0","         0","0","        47","0","         0","0","       252","0","        92","0","       109"," ","        10"," ","        54"," ","  -10.6","0,0108, ","    25"," ,0,1114,+","    18"," ,0,1112, ","  75.4"," ,0,0703, ","   40.6","0,0808, ","0.0","0,1112","-6.1","0,1128","-6.1","0,1128","-8.3","0,1129","-10.0","0,1231","0.0","0,0317","-3.3","0,0207","-6.7","0,0127","-6.7","0,0127","-10.6","0,0108","     981.4","4","","","     981.4","0","","","","","","","","","","","   1018.6"," ,0","       21"," ,0","     18.57","0","     24.91","0","     12.23","0","       130","X","","","","","       360","X","      17.0","X","","","","","      26.7","X"
"USW00013959","1977","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","   1888.8","","    1888.8","0","        70","0","        42","0","         8","0","        1","","         1","0","         0","0","        36","0","         2","0","       272","0","       130","0","        96"," ","         7"," ","        36"," ","  -11.7","0,0110, ","    25"," ,0,0131, ","    46"," ,0,0130, ","  69.3"," ,0,0415, ","   41.1","0,0927, ","0.0","0,1110","-2.8","0,1209","-4.4","0,1222","","","","","-0.6","0,0227","-3.3","0,0206","-7.2","0,0131","-7.2","0,0131","-8.9","0,0119","    1478.4","4","","","    1478.4","0","","","","","","","","","","","    629.6"," ,0","       46"," ,0","     20.39","0","     26.73","0","     14.05","0","       250","X","","","","","       270","X","      15.6","X","","","","","      21.6","X"
"USW00013959","1978","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","   1792.2","","    1792.2","0","        73","0","        40","0","         9","0","        3","","         1","0","         0","0","        55","0","         5","0","       254","0","       121","0","       108"," ","        13"," ","        34"," ","   -7.8","0,0120, ","    25"," ,0,0123,+","    33"," ,0,0121, ","  47.8"," ,0,0306, ","   41.7","0,0716,+","0.0","0,1117","-5.0","0,1208","-5.0","0,1208","-6.7","0,1209","","","-2.8","0,0305","-2.8","0,0305","-4.4","0,0304","-7.2","0,0219","","","    1348.8","8","","","    1348.8","0","","","","","","","","","","","    604.4"," ,0","       66"," ,0","     19.09","0","     25.05","0","     13.13","0","       320","X","","","","","       315","X","      16.5","X","","","","","      23.1","X"
"USW00013959","1979","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","   1254.7","","    1254.7","0","        95","0","        58","0","        14","0","        0","","         0","0","         0","0","        47","0","         6","0","       243","0","        90","0","       139"," ","        19"," ","        50"," ","  -11.7","0,0102, ","     0","T,0,0217,+","     0","T,0,1122,+","  84.1"," ,0,0510, ","   38.3","0,1003, ","-2.8","0,1114","-2.8","0,1114","-5.0","0,1129","-7.8","0,1130","","","-0.6","0,0305","-5.0","0,0219","-5.0","0,0219","-7.2","0,0209","-11.7","0,0102","    1469.5","5","","","    1469.5","0","","","","","","","","","","","   1076.4"," ,0","        0","T,0","     17.59","0","     23.40","0","     11.77","0","       340","X","","","","","       315","X","      13.4","X","","","","","      20.0","X"
"USW00013959","1980","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","   1699.0","","    1699.0","0","        74","0","        38","0","         7","0","        0","","         0","0","         0","0","        37","0","         0","0","       256","0","       122","0","       110"," ","        13"," ","        33"," ","   -8.3","0,0302, ","     0","T,0,0216,+","    15"," ,0,1125, ","  68.3"," ,0,1208, ","   42.8","0,0627, ","-1.7","0,1030","-2.2","0,1128","-6.1","0,1225","","","","","-3.3","0,0318","-3.3","0,0318","-8.3","0,0302","-8.3","0,0302","","","    1337.9","9","","","    1337.9","0","","","","","","","","","","","    585.2"," ,0","       20"," ,0","     19.41","0","     25.94","0","     12.88","0","       340","X","","","","","       360","X","      14.3","X","","","","","      24.2","X"
"USW00013959","1981","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","   1531.5","","    1531.5","0","        82","0","        48","0","        10","0","        1","","         1","0","         0","0","        28","0","         1","0","       264","0","       113","0","       158"," ","        15"," ","        38"," ","  -11.1","0,0211, ","    25"," ,0,0211, ","    25"," ,0,0210, ","  59.2"," ,0,0603, ","   39.4","0,0815, ","0.0","0,1204","-2.2","0,1205","-5.6","0,1218","-6.7","0,1225","","","-1.7","0,0319","-5.0","0,0212","-5.0","0,0212","-11.1","0,0211","-11.1","0,0211","    1208.8","8","","","    1208.8","0","","","","","","","","","","","    853.1"," ,0","       25"," ,0","     19.26","0","     25.43","0","     13.09","0","       180","X","","","","","       270","X","      14.8","X","","","","","      24.7","X"
"USW00013959","1982","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","   1712.2","","    1712.2","0","        84","0","        46","0","         7","0","        2","","         1","0","         0","0","        35","0","         2","0","       260","0","       126","0","       123"," ","        21"," ","        49"," ","  -14.4","0,0114, ","   102"," ,0,0114, ","   152"," ,0,0113, ","  65.5"," ,0,0321, ","   40.6","0,0806, ","-1.1","0,1113","-2.8","0,1115","-5.0","0,1230","","","","","-2.8","0,0307","-2.8","0,0307","-4.4","0,0210","-8.3","0,0206","-10.0","0,0117","    1207.5","5","","","    1207.5","0","","","","","","","","","","","    738.1"," ,0","      152"," ,0","     19.62","0","     25.61","0","     13.64","0","       140","X","","","","","       360","X","      13.4","X","","","","","      27.2","X"
"USW00013959","1983","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","   1426.3","","    1426.3","0","        81","0","        51","0","         5","0","        0","","         0","0","         0","0","        41","0","         6","0","       245","0","        95","0","       143"," ","        11"," ","        40"," ","  -13.9","0,1225, ","     0","T,0,1227,+","     0","T,0,1228,+","  46.0"," ,0,0304, ","   40.0","0,0831, ","-1.7","0,1129","-6.1","0,1218","-6.1","0,1218","-7.2","0,1219","-8.9","0,1221","-0.6","0,0415","-2.2","0,0311","-5.0","0,0116","","","","","    1300.9","9","","","    1300.9","0","","","","","","","","","","","    614.5"," ,0","        0","T,0","     18.18","0","     24.34","0","     12.02","0","       320","X","","","","","       315","X","      17.9","X","","","","","      25.7","X"
"USW00013959","1984","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       5.0","X","   1616.5","","    1616.5","0","        80","0","        56","0","         8","0","        0","","         0","0","         0","0","        33","0","         0","0","       260","0","       122","0","       111"," ","        21"," ","        51"," ","  -10.0","0,0121, ","     0"," ,0,1231,+","     0","T,0,0305,+","  80.5"," ,0,1006, ","   41.7","0,0820, ","-0.6","0,1122","","","","","","","","","-5.0","0,0229","-5.0","0,0229","-5.0","0,0229","-6.7","0,0206","-10.0","0,0121","    1409.4","4","      31.7","0,0,2","    1409.4","0","      36.1","0,0,2","      -4.4","0,0,2","      -3.3","0,0,2","      17.6","0,0,2","      21.7","0,0,2","    873.2"," ,0","        0","T,0","     19.50","0","     25.92","0","     13.08","0","       280","X","","","","","","","      15.6","X","","","","","",""
"USW00013959","1985","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       5.3","X","   1677.6","","    1677.6","0","        77","0","        42","0","         9","0","        3","","         1","0","         0","0","        47","0","         5","0","       248","0","       117","0","       109"," ","        10"," ","        42"," ","  -15.6","0,0202, ","    51"," ,0,0202, ","    48"," ,0,0201, ","  70.6"," ,0,0914, ","   41.1","0,0903,+","-1.7","0,1201","-5.6","0,1202","-5.6","0,1202","-6.7","0,1214","","","-0.6","0,0213","-3.9","0,0212","-11.1","0,0203","-11.1","0,0203","-11.1","0,0203","    1218.2","2","      31.7","0,0,2","    1218.2","0","      36.7","0,0,2","       1.7","0,0,2","       2.2","0,0,2","      18.3","0,0,2","      22.1","0,0,2","    837.9"," ,0","       74"," ,0","     19.23","0","     25.20","0","     13.26","0","       310","X","","","","","       225","X","      19.7","X","","","","","      25.7","X"
"USW00013959","1986","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       5.2","X","   1638.6","","    1638.6","0","        86","0","        54","0","        12","0","        0","","         0","0","         0","0","        29","0","         0","0","       266","0","       114","0","       137"," ","        13"," ","        39"," ","   -4.4","0,0211, ","     0","T,0,0210, ","     0","T,0,1211,+"," 100.6"," ,0,0203, ","   42.2","0,0731, ","-2.8","0,1113","-2.8","0,1113","","","","","","","0.0","0,0321","-3.9","0,0212","-4.4","0,0211","","","","","    1055.9","9","      32.8","0,0,2","    1055.9","0","      38.3","0,0,2","       4.4","0,0,2","       5.0","0,0,2","      19.0","0,0,2","      22.2","0,0,2","    907.3"," ,0","        0","T,0","     19.85","0","     25.90","0","     13.80","0","       180","X","","","","","","","      18.3","X","","","","","",""
"USW00013959","1987","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       5.1","X","   1510.1","","    1510.1","0","        85","0","        59","0","         7","0","        0","","         1","0","         0","0","        31","0","         0","0","       257","0","       114","0","       122"," ","        16"," ","        53"," ","   -5.0","0,1216, ","     0"," ,0,1231,+","    25"," ,0,0329, ","  72.9"," ,0,0916, ","   41.1","0,0805, ","-1.1","0,1111","-2.2","0,1215","-5.0","0,1216","","","","","-0.6","0,0404","-4.4","0,0218","-4.4","0,0218","","","","","    1278.0","0","","","    1278.0","0","","","","","","","","","","","    889.6"," ,0","       25"," ,0","     19.09","0","     25.63","0","     12.54","0","       260","X","","","","","       270","X","      18.3","X","","","","","      27.2","X"
"USW00013959","1988","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       5.1","X","   1599.7","","    1599.7","0","        65","0","        36","0","         8","0","        1","","         0","0","         0","0","        34","0","         2","0","       270","0","       126","0","        85"," ","         7"," ","        49"," ","   -7.2","0,0110, ","    25"," ,0,0211, ","    20"," ,0,0211, ","  82.6"," ,0,0929, ","   42.2","0,0808, ","0.0","0,1117","-2.8","0,1229","","","","","","","-0.6","0,0319","-2.8","0,0314","-6.7","0,0212","-6.7","0,0212","","","    1238.4","4","      32.8","0,0,2","    1238.4","0","      34.4","0,0,2","       2.8","0,0,2","       3.9","0,0,2","      19.2","0,0,2","      21.2","0,0,2","    627.9"," ,0","       39"," ,0","     19.52","0","     26.45","0","     12.59","0","       310","X","","","","","       180","X","      15.6","X","","","","","      22.6","X"
"USW00013959","1989","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       5.4","X","   1570.6","","    1570.6","0","        77","0","        50","0","         7","0","        1","","         0","0","         1","0","        45","0","         7","0","       258","0","       108","0","       136"," ","        15"," ","        41"," ","  -20.0","0,1223, ","    25"," ,0,0305, ","    13"," ,0,0304, "," 107.4"," ,0,0517, ","   40.0","0,0903, ","-2.2","0,1103","-2.2","0,1103","-6.7","0,1212","-6.7","0,1212","-8.9","0,1215","-1.1","0,0411","-3.3","0,0308","-6.1","0,0307","-6.7","0,0207","","","    1102.8","8","","","    1102.8","0","","","","","","","","","","","    724.1"," ,0","       26"," ,0","     18.92","0","     25.33","0","     12.51","0","        10","X","","","","","       360","X","      16.5","X","","","","","      24.7","X"
"USW00013959","1990","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.8","X","   1751.0","","    1751.0","0","        86","0","        49","0","        10","0","        0","","         0","0","         0","0","        21","0","         3","0","       276","0","       129","0","       128"," ","         8"," ","        61"," ","  -11.7","0,1223, ","     0","T,0,1231,+","     0","T,0,1230,+","  89.2"," ,0,0910, ","   42.8","0,0831, ","-1.1","0,1130","-2.2","0,1205","-7.8","0,1221","-7.8","0,1221","-8.9","0,1222","0.0","0,0217","-5.0","0,0113","-5.0","0,0113","","","","","    1106.5","5","","","    1106.5","0","","","","","","","","","","","    976.8"," ,0","        0","T,0","     20.46","0","     26.89","0","     14.02","0","       180","X","","","","","       180","X","      20.1","X","","","","","      33.4","X"
"USW00013959","1991","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.4","X","   1576.7","","    1576.7","0","       102","0","        66","0","        10","0","        0","","         0","0","         0","0","        23","0","         0","0","       258","0","       114","0","       153"," ","        10"," ","        63"," ","   -5.0","0,1104, ","     0","T,0,0130,+","     0","T,0,1031,+","  94.0"," ,0,1220, ","   38.3","0,0719,+","-0.6","0,1102","-2.2","0,1103","-5.0","0,1104","","","","","-0.6","0,0226","-2.2","0,0201","","","","","","","    1102.1","1","","","    1102.1","0","","","","","","","","","","","   1158.7"," ,0","        0","T,0","     19.57","0","     25.66","0","     13.47","0","       190","X","","","","","       315","X","      16.1","X","","","","","      23.1","X"
"USW00013959","1992","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.6","X","   1518.3","","    1518.3","0","        91","0","        59","0","        12","0","        0","","         0","0","         0","0","        12","0","         0","0","       259","0","       111","0","       141"," ","        15"," ","        63"," ","   -7.2","0,0116, ","     0"," ,0,1231,+","     0","T,0,1104,+","  72.9"," ,0,1119, ","   38.9","0,0727, ","-1.1","0,1105","-3.3","0,1127","","","","","","","-0.6","0,0208","-7.2","0,0116","-7.2","0,0116","-7.2","0,0116","","","    1030.7","7","","","    1030.7","0","","","","","","","","","","","    980.8"," ,0","        0","T,0","     19.72","0","     25.94","0","     13.49","0","       320","X","","","","","       315","X","      18.3","X","","","","","      26.7","X"
"USW00013959","1993","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.6","X","   1507.5","","    1507.5","0","        83","0","        51","0","        10","0","        1","","         1","0","         0","0","        33","0","         0","0","       232","0","       110","0","       152"," ","        14"," ","        46"," ","   -5.6","0,1127, ","    51"," ,0,1126, ","    61"," ,0,1126, ","  61.0"," ,0,1019, ","   38.3","0,0820,+","-1.7","0,1030","-3.9","0,1031","-4.4","0,1126","","","","","-1.7","0,0314","-2.2","0,0218","","","","","","","    1204.3","3","      33.3","0,0,2","    1204.3","0","      38.3","0,0,2","       8.3","0,0,2","       8.9","0,0,2","      20.2","0,0,2","      23.2","0,0,2","    836.2"," ,0","       61"," ,0","     18.69","0","     24.69","0","     12.69","0","","","","","","","","","","","","","","","",""
"USW00013959","1994","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.1","X","   1533.3","","    1533.3","0","       100","0","        64","0","         7","0","        2","","         1","0","         0","0","        28","0","         1","0","       248","0","       115","0","       205"," ","        29"," ","        57"," ","   -6.7","0,0119,+","    25"," ,0,0211,+","    36"," ,0,0210, ","  50.5"," ,0,0222, ","   38.9","0,0817,+","0.0","0,1130","","","","","","","","","-1.1","0,0310","-5.0","0,0214","-5.0","0,0214","-6.7","0,0119","","","    1341.8","8","","","    1341.8","0","","","","","","","","","","","    877.9"," ,0","       36"," ,0","     19.31","0","     25.39","0","     13.24","0","","","        20","X","        20","X","","","","","      21.0","X","      25.9","X","",""
"USW00013959","1995","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.1","X","   1366.8","","    1366.8","0","        91","0","        54","0","        14","0","        0","","         0","0","         0","0","        34","0","         0","0","       265","0","        89","0","       174"," ","        18"," ","        53"," ","   -7.2","0,1210, ","     0"," ,0,1231,+","     0","T,0,0112, ","  71.6"," ,0,0410, ","   40.6","0,0728, ","-0.6","0,1111","-2.2","0,1128","-5.0","0,1209","-7.2","0,1210","","","0.0","0,0310","-3.9","0,0309","-4.4","0,0208","","","","","    1094.0","0","","","    1094.0","0","","","","","","","","","","","   1003.3"," ,0","        0","T,0","     18.88","0","     25.09","0","     12.68","0","","","       320","X","       310","X","","","","","      17.0","X","      24.6","X","",""
"USW00013959","1996","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.7","X","   1617.2","","    1617.2","0","        73","0","        43","0","         8","0","","","         0","0","         0","0","        44","0","         4","0","       278","0","       106","0","       123"," ","        12"," ","        39"," ","  -11.1","0,0204, ","","","     0","T,0,1216,+","  55.9"," ,0,1124, ","   40.0","0,0803,+","0.0","0,1124","-5.0","0,1218","-5.0","0,1218","-7.2","0,1220","","","-3.9","0,0321","-3.9","0,0321","-5.6","0,0310","-8.9","0,0309","-8.9","0,0309","    1280.7","7","","","    1280.7","0","","","","","","","","","","","    692.3"," ,0","        0","T,0","     19.34","0","     25.95","0","     12.73","0","","","         0","X","       290","X","","","","","      44.3","X","      21.5","X","",""
"USW00013959","1997","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.1","X","   1431.3","","    1431.3","0","        85","0","        55","0","         7","0","","","         0","0","         0","0","        38","0","         4","0","       237","0","       105","0","       174"," ","        16"," ","        34"," ","   -6.7","0,0117,+","","","     0","T,0,1226,+"," 202.7"," ,0,1220, ","   38.3","0,0909,+","0.0","0,1111","-2.2","0,1117","-6.1","0,1213","","","","","0.0","0,0413","-4.4","0,0130","-4.4","0,0130","-6.7","0,0117","","","    1217.8","8","","","    1217.8","0","","","","","","","","","","","   1099.5"," ,0","        0","T,0","     18.46","0","     24.38","0","     12.54","0","","","       360","X","       350","X","","","","","      21.5","X","      28.2","X","",""
"USW00013959","1998","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.4","X","   1877.0","","    1877.0","0","        88","0","        51","0","        12","0","","","         0","0","         0","0","        19","0","         2","0","       252","0","       130","0","       183"," ","        18"," ","        38"," ","   -5.0","0,1226, ","","","     0","T,0,1224,+","  76.7"," ,0,0106, ","   42.8","0,0712, ","-2.2","0,1221","-2.2","0,1221","-5.0","0,1226","","","","","-2.2","0,0312","-2.2","0,0312","","","","","","","    1232.6","6","","","    1232.6","0","","","","","","","","","","","    902.8"," ,0","        0","T,0","     20.47","0","     26.40","0","     14.54","0","","","       310","X","       280","X","","","","","      19.2","X","      23.2","X","",""
"USW00013959","1999","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.3","X","   1679.9","","    1679.9","0","        67","0","        36","0","         6","0","","","         0","0","         0","0","        20","0","         0","0","       283","0","       117","0","       129"," ","        11"," ","        35"," ","   -6.7","0,0104, ","","","     0","T,0,1221, ","  57.4"," ,0,0710, ","   40.6","0,0826,+","0.0","0,1103","-4.4","0,1206","-4.4","0,1206","","","","","-0.6","0,0315","-3.3","0,0115","-6.1","0,0110","-6.7","0,0104","","","     938.1","1","","","     938.1","0","","","","","","","","","","","    520.8"," ,0","        0","T,0","     20.56","0","     27.12","0","     14.00","0","","","","","       270","X","","","","","","","      30.8","X","",""
"USW00013959","2000","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.4","X","   1714.5","","    1714.5","0","        82","0","        55","0","        16","0","","","         0","0","         0","0","        27","0","         1","0","       258","0","       108","0","       126"," ","         5"," ","        45"," ","   -6.7","0,1222, ","","","    10"," ,0,1227, ","  75.9"," ,0,1103, ","   43.9","0,0904, ","-1.1","0,1114","-2.8","0,1211","-5.0","0,1212","-6.7","0,1222","","","-2.8","0,0205","-2.8","0,0205","-5.0","0,0130","","","","","     836.6","6","","","     836.6","0","","","","","","","","","","","   1030.3"," ,0","       15"," ,0","     19.86","0","     25.77","0","     13.94","0","","","        20","X","        40","X","","","","","      38.9","X","      77.8","X","",""
"USW00013959","2001","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.2","X","   1590.1","","    1590.1","0","        94","0","        62","0","         9","0","","","         0","0","         0","0","        30","0","         1","0","       252","0","        98","0","       135"," ","        15"," ","        43"," ","   -3.9","0,0120, ","","","     0","T,0,1231,+","  53.8"," ,0,1115, ","   41.1","0,0805, ","-1.7","0,1128","-2.8","0,1224","","","","","","","-0.6","0,0218","-3.3","0,0210","","","","","","","    1408.3","3","","","    1408.3","0","","","","","","","","","","","    907.7"," ,0","        0","T,0","     19.51","0","     25.24","0","     13.79","0","","","       120","X","       120","X","","","","","      21.0","X","      24.6","X","",""
"USW00013959","2002","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.3","X","   1554.5","","    1554.5","0","        78","0","        49","0","        16","0","","","         0","0","         0","0","        42","0","         0","0","       246","0","       114","0","       111"," ","         8"," ","        40"," ","   -8.3","0,0103, ","","","     0","T,0,0302,+","  68.6"," ,0,1223, ","   38.9","0,0807, ","-2.2","0,1128","-2.2","0,1128","","","","","","","0.0","0,0322","-5.0","0,0304","-5.0","0,0304","-6.7","0,0303","","","    1132.7","7","","","    1132.7","0","","","","","","","","","","","    926.6"," ,0","        0","T,0","     19.19","0","     25.21","0","     13.17","0","","","        10","X","        10","X","","","","","      18.3","X","      23.2","X","",""
"USW00013959","2003","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.1","X","   1512.8","","    1512.8","0","        76","0","        42","0","         7","0","","","         0","0","         0","0","        33","0","         1","0","       261","0","       103","0","       134"," ","        15"," ","        52"," ","   -6.7","0,0124, ","","","    13"," ,0,0224, ","  85.3"," ,0,1009, ","   40.6","0,0807, ","-2.2","0,1124","-2.2","0,1124","-4.4","0,1211","","","","","0.0","0,0409","-2.2","0,0226","-5.6","0,0225","-6.7","0,0124","","","    1232.2","2","","","    1232.2","0","","","","","","","","","","","    710.9"," ,0","       13"," ,0","     19.34","0","     25.44","0","     13.24","0","","","       150","X","       280","X","","","","","      19.2","X","      25.9","X","",""
"USW00013959","2004","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.1","X","   1472.2","","    1472.2","0","        99","0","        64","0","        16","0","","","         1","0","         0","0","        30","0","         0","0","       263","0","        97","0","       160"," ","        13"," ","        61"," ","   -6.1","0,1223, ","","","    58"," ,0,0214, "," 128.8"," ,0,0424, ","   38.3","0,0805, ","-1.1","0,1201","-5.0","0,1215","-5.0","0,1215","","","","","-0.6","0,0227","-2.2","0,0207","-5.0","0,0127","","","","","    1020.7","7","","","    1020.7","0","","","","","","","","","","","   1511.2"," ,0","       58"," ,0","     19.48","0","     25.03","0","     13.94","0","","","       290","X","       220","X","","","","","      23.7","X","     108.6","X","",""
"USW00013959","2005","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       3.9","X","   1654.2","","    1654.2","0","        66","0","        44","0","         7","0","        0","","         0","0","         0","0","        29","0","         0","0","       275","0","       129","0","       115"," ","        13"," ","        42"," ","   -8.3","0,1209, ","     0","T,0,1209,+","     0","T,0,1207, ","  38.4"," ,0,0223, ","   42.2","0,0926, ","-0.6","0,1116","-3.3","0,1117","-6.7","0,1206","-6.7","0,1206","","","-1.1","0,0317","-5.0","0,0123","-5.0","0,0123","","","","","     983.8","8","","","     983.8","0","","","","","","","","","","","    591.5"," ,0","        0","T,0","     19.98","0","     26.45","0","     13.51","0","","","       340","X","       160","X","","","","","      17.4","X","      28.6","X","",""
"USW00013959","2006","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.5","W","   1800.5","","    1800.5","0","        67","0","        37","0","        10","0","        0","","         0","0","         0","0","        28","0","         0","0","       287","0","       133","0","       113"," ","        13"," ","        41"," ","   -7.2","0,1204, ","     0"," ,0,1231,+","     0","T,0,1130, ","  46.0"," ,0,1010, ","   41.1","0,0817,+","-1.1","0,1120","-3.3","0,1121","-5.0","0,1201","-7.2","W,1204","","","-0.6","0,0325","-2.8","0,0219","-5.0","0,0212","","","","","     932.2","2","","","     932.2","0","","","","","","","","","","","    606.3"," ,0","        0","T,0","     20.74","0","     27.65","0","     13.82","0","","","       120","X","       120","X","","","","","      19.2","X","      22.8","X","",""
"USW00013959","2007","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       3.9","W","   1533.5","","    1533.5","0","        89","0","        58","0","        16","0","        1","","         1","0","         0","0","        40","0","         2","0","       268","0","        95","0","       206"," ","        18"," ","        54"," ","   -8.9","0,0216, ","    25"," ,0,0408, ","    86"," ,0,0407, ","  85.6"," ,0,0617, ","   38.9","0,0813, ","-0.6","0,1203","-4.4","0,1216","-4.4","0,1216","","","","","0.0","0,0407","-2.2","0,0305","-8.9","0,0216","-8.9","0,0216","-8.9","0,0216","    1150.2","2","","","    1150.2","0","","","","","","","","","","","   1220.7"," ,0","       89"," ,0","     19.26","0","     25.15","0","     13.37","0","","","       260","X","       240","X","","","","","      19.2","X","      24.6","X","",""
"USW00013959","2008","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.4","W","   1551.4","","    1551.4","0","        75","0","        41","0","        10","0","        1","","         1","0","         0","0","        46","0","         0","0","       276","0","       117","0","       116"," ","        21"," ","        38"," ","   -8.9","0,0120, ","    25"," ,0,0307, ","    28"," ,0,0307, ","  95.5"," ,0,0819, ","   40.6","0,0803, ","0.0","0,1115","-2.8","0,1125","-5.6","0,1206","","","","","-3.3","0,0308","-3.3","0,0308","-5.0","0,0201","-8.9","0,0120","-8.9","0,0120","    1121.4","4","","","    1121.4","0","","","","","","","","","","","    852.7"," ,0","       28"," ,0","     19.45","0","     26.34","0","     12.55","0","","","       270","X","       250","X","","","","","      19.2","X","      29.5","X","",""
