"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00028206","1929","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        43","0","        31","0","         2","0","        0","","         1","0","         2"," ","     0"," ,0,1231,+","    25"," ,0,0226, ","  27.7"," ,0,0810, ","    290.1"," ,0","       25"," ,0"
"USC00028206","1930","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        61","0","        40","0","         3","0","        0","","         0","0","         2"," ","     0"," ,0,1231,+","     0"," ,0,1231,+","  55.9"," ,0,0807, ","    460.3"," ,0","        0"," ,0"
"USC00028206","1931","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        67","0","        44","0","         5","0","        0","","         1","0","        14"," ","     0"," ,0,1231,+","   185"," ,0,1123, ","  34.5"," ,0,0830, ","    483.0"," ,0","      185"," ,0"
"USC00028206","1932","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        50","0","        36","0","         0","0","        0","","         2","0","","","     0"," ,0,1231,+","    51"," ,0,0105,+","  21.8"," ,0,0824, ","    315.3"," ,0","      102"," ,0"
"USC00028206","1933","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        48","0","        33","0","         1","0","        0","","         0","0","         2"," ","     0"," ,0,1231,+","     0"," ,0,1231,+","  38.4"," ,0,0723, ","    327.5"," ,0","        0"," ,0"
"USC00028206","1934","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        36","0","        27","0","         2","0","        0","","         0","0","        10"," ","     0"," ,0,1231,+","     0"," ,0,1231,+","  39.9"," ,0,0823, ","    315.3"," ,0","        0"," ,0"
"USC00028206","1935","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        36","0","        24","0","         2","0","        0","","         0","0","         6"," ","     0"," ,0,1231,+","     0"," ,0,1231,+","  38.1"," ,0,0731, ","    249.1"," ,0","        0"," ,0"
"USC00028206","1936","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        32","0","        26","0","         0","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  23.4"," ,0,0710, ","    213.8"," ,0","        0"," ,0"
"USC00028206","1937","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        48","0","        37","0","         1","0","        0","","         0","0","","","     0"," ,0,1231,+","     0","T,0,1220, ","  37.3"," ,0,1012, ","    331.1"," ,0","        0","T,0"
"USC00028206","1939","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        36","0","        29","0","         1","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  31.5"," ,0,0805, ","    283.0"," ,0","        0"," ,0"
"USC00028206","1940","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        41","0","        32","0","         1","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  37.6"," ,0,0921, ","    355.7"," ,0","        0"," ,0"
"USC00028206","1941","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        60","0","        47","0","         4","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  55.1"," ,0,0822, ","    550.6"," ,0","        0"," ,0"
"USC00028206","1943","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        43","0","        30","0","         2","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  43.4"," ,0,0809, ","    360.1"," ,0","        0"," ,0"
"USC00028206","1944","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        47","0","        39","0","         1","0","        0","","         1","0","","","     0"," ,0,1231,+","   127"," ,0,0125, ","  33.8"," ,0,0125, ","    347.1"," ,0","      127"," ,0"
"USC00028206","1945","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        40","0","        29","0","         2","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  54.1"," ,0,0331, ","    311.6"," ,0","        0"," ,0"
"USC00028206","1946","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        56","0","        33","0","         1","0","        2","","         3","0","","","    51"," ,0,0305, ","    64"," ,0,0106, ","  34.3"," ,0,0106, ","    256.7"," ,0","      114"," ,0"
"USC00028206","1947","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        32","0","        27","0","         1","0","        0","","         2","0","","","     0"," ,0,1231,+","   127"," ,0,0102, ","  40.6"," ,0,0718, ","    282.5"," ,0","      229"," ,0"
"USC00028206","1948","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        35","0","        30","0","         0","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  24.4"," ,0,1227, ","    294.7"," ,0","        0"," ,0"
"USC00028206","1949","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        39","0","        35","0","         3","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  68.6"," ,0,0730, ","    404.9"," ,0","        0"," ,0"
"USC00028206","1950","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        22","0","        19","0","         1","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  37.3"," ,0,0720, ","    214.9"," ,0","        0"," ,0"
"USC00028206","1951","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        38","0","        33","0","         2","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  53.8"," ,0,1030, ","    325.7"," ,0","        0"," ,0"
"USC00028206","1952","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        31","0","        26","0","         1","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  35.3"," ,0,0602, ","    303.9"," ,0","        0"," ,0"
"USC00028206","1953","31.4","-109.2","1218.9","STEPHENS RANCH, AZ US","        17","0","        17","0","         2","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  29.2"," ,0,0228, ","    182.0"," ,0","        0"," ,0"
