"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00459074","1931","47.42895","-120.31002","190.8","WENATCHEE, WA US","    407.8","","     407.8","0","        56","0","        20","0","         0","0","       66","","        17","0","         0","0","       148","0","        30","0","       150","0","        47","0","","","","","  -17.2","0,1128, ","   432"," ,0,1231, ","   211"," ,0,1126, ","  13.5"," ,0,1231, ","   40.0","0,0721, ","-1.7","0,1008","-2.8","0,1010","-4.4","0,1111","-8.3","0,1122","-10.0","0,1123","-1.7","0,0420","-3.3","0,0329","-5.0","0,0309","-7.2","0,0214","-8.9","0,0107","","","","","    172.1"," ,0","     1260"," ,0","     10.20","0","     16.86","0","      3.54","0"
"USC00459074","1932","47.42895","-120.31002","190.8","WENATCHEE, WA US","    265.7","","     265.7","0","        61","0","        20","0","         0","0","       69","","         4","0","         9","0","       143","0","        47","0","       157","0","        26","0","","","","","  -22.8","0,0203, ","   406"," ,0,0101, ","   188"," ,0,1219, ","  17.5"," ,0,1219, ","   37.2","0,0808, ","-1.1","0,1009","-2.2","0,1024","-5.0","0,1030","-6.7","0,1106","-12.2","0,1208","-1.1","0,0420","-2.2","0,0323","-6.7","0,0312","-6.7","0,0312","-11.1","0,0220","    3627.3","3","    3627.3","0","    149.4"," ,0","      466"," ,0","      9.30","0","     16.24","0","      2.36","0"
"USC00459074","1933","47.42895","-120.31002","190.8","WENATCHEE, WA US","    300.6","","     300.6","0","        77","0","        32","0","         1","0","       48","","         8","0","         4","0","       125","0","        31","0","       140","0","        30","0","","","","","  -25.0","0,0209, ","   152"," ,0,0215,+","    79"," ,0,1226, ","  26.9"," ,0,1209, ","   37.8","0,0818,+","0.0","0,0924","-2.2","0,1104","-6.1","0,1216","","","","","0.0","0,0508","-2.2","0,0410","-9.4","0,0220","-9.4","0,0220","-9.4","0,0220","    3521.3","3","    3521.3","0","    292.3"," ,0","      464"," ,0","      9.77","0","     16.19","0","      3.36","0"
"USC00459074","1934","47.42895","-120.31002","190.8","WENATCHEE, WA US","    421.7","","     421.7","0","        70","0","        24","0","         2","0","       18","","         5","0","         0","0","       105","0","        10","0","       168","0","        43","0","","","","","  -10.6","0,1227, ","   102"," ,0,0112, ","    76"," ,0,0112, ","  29.7"," ,0,0923, ","   40.0","0,0728, ","0.0","0,1018","-2.2","0,1126","-9.4","0,1226","-9.4","0,1226","-9.4","0,1226","-1.1","0,0403","-4.4","0,0324","-4.4","0,0324","-8.3","0,0119","","","    2730.1","1","    2730.1","0","    236.9"," ,0","      272"," ,0","     11.91","0","     18.45","0","      5.37","0"
"USC00459074","1935","47.42895","-120.31002","190.8","WENATCHEE, WA US","    304.8","","     304.8","0","        46","0","        17","0","         0","0","       48","","         8","0","         2","0","       162","0","        24","0","       163","0","        34","0","","","","","  -20.6","0,0120, ","   330"," ,0,0121, ","   318"," ,0,0121, ","  17.8"," ,0,0122, ","   40.0","0,0715,+","0.0","0,1013","-3.3","0,1022","-4.4","0,1023","-6.7","0,1031","-12.8","0,1101","-1.1","0,0429","-2.8","0,0407","-6.1","0,0403","-6.7","0,0402","-10.6","0,0123","    3206.8","8","    3206.8","0","    130.8"," ,0","      725"," ,0","      9.72","0","     16.29","0","      3.13","0"
"USC00459074","1936","47.42895","-120.31002","190.8","WENATCHEE, WA US","","","","","        61","0","        20","0","         2","0","       66","","        10","0","","","","","        45","0","       169","0","        40","0","","","","","","","   279"," ,0,0227,+","   229"," ,0,0111, ","  45.5"," ,0,0607, ","   38.3","0,0722,+","","","","","","","","","","","","","","","","","","","","","","","","","    244.0"," ,0","      755"," ,0","","","     16.73","0","",""
"USC00459074","1937","47.42895","-120.31002","190.8","WENATCHEE, WA US","    348.6","","     348.6","0","        89","0","        41","0","         0","0","       73","","        15","0","        19","0","       129","0","        48","0","       145","0","        31","0","","","","","  -25.0","0,0131, ","   559"," ,0,0128, ","   254"," ,0,0128, ","  20.3"," ,0,0617, ","   37.8","0,0726, ","0.0","0,1103","-5.0","0,1130","-5.0","0,1130","-6.7","0,1225","","","0.0","0,0408","-3.3","0,0308","-4.4","0,0307","-7.8","0,0221","-10.0","0,0220","    3680.6","6","    3680.6","0","    342.2"," ,0","     1428"," ,0","      9.23","0","     15.66","0","      2.80","0"
"USC00459074","1938","47.42895","-120.31002","190.8","WENATCHEE, WA US","    459.9","","     459.9","0","        59","0","        25","0","         0","0","       41","","        11","0","         0","0","       139","0","        23","0","       155","0","        46","0","         1"," ","","","  -11.7","0,0209,+","   305"," ,0,0219,+","   152"," ,0,0210, ","  19.6"," ,0,0214, ","   40.0","0,0722, ","-1.1","0,1016","-2.8","0,1106","-5.6","0,1110","-6.7","0,1111","-10.6","0,1123","-2.8","0,0402","-2.8","0,0402","-4.4","0,0330","-8.3","0,0218","-11.1","0,0217","    3081.7","7","    3081.7","0","    167.0"," ,0","      663"," ,0","     10.87","0","     17.70","0","      4.04","0"
"USC00459074","1939","47.42895","-120.31002","190.8","WENATCHEE, WA US","","","","","        49","0","        16","0","         0","0","       40","","         7","0","","","","","","","","","","","","","","","","","   152"," ,0,1231, ","   102"," ,0,1231, ","  20.8"," ,0,0215, ","","","","","","","","","","","","","","","","","","","","","","","    3043.4","4","    3043.4","0","    128.0"," ,0","      596"," ,0","","","","","",""
"USC00459074","1940","47.42895","-120.31002","190.8","WENATCHEE, WA US","    517.8","","     517.8","0","        79","0","        38","0","         0","0","       72","","        16","0","         0","0","       122","0","        15","0","       167","0","        50","0","         9"," ","","","  -13.9","0,1217,+","   254"," ,0,0127, ","   102"," ,0,0126, ","  23.9"," ,0,0927, ","   38.3","0,0712, ","-0.6","0,1027","-3.3","0,1104","-8.3","0,1110","-8.3","0,1110","-8.9","0,1112","-0.6","0,0405","-3.9","0,0311","-4.4","0,0222","-8.3","0,0203","-11.7","0,0126","","","","","    278.2"," ,0","      809"," ,0","     11.59","0","     17.97","0","      5.21","0"
"USC00459074","1941","47.42895","-120.31002","190.8","WENATCHEE, WA US","    433.7","","     433.7","0","        86","0","        36","0","         0","0","       29","","         4","0","         0","0","       114","0","        10","0","       145","0","        42","0","","","","","   -9.4","0,1228,+","   102"," ,0,1214, ","    97"," ,0,1214, ","  18.3"," ,0,0827, ","   43.3","0,0718,+","-1.7","0,1029","-2.2","0,1118","-4.4","0,1120","-6.7","0,1224","-9.4","0,1226","-1.7","0,0320","-2.8","0,0315","-5.0","0,0314","-8.3","0,0106","-8.9","0,0102","    2897.3","3","    2897.3","0","    249.6"," ,0","      278"," ,0","     11.58","0","     17.90","0","      5.26","0"
