"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0011M01S","2014","38.05","-111.34","3034.9","SUNFLOWER FLAT, UT US","      1.2","","       1.2","T","        68","T","        68","T","         3","T","      194","","         1","T","       178","T","        40","T","        20","T","         0","T","  -18.1","T,1227, ","   889"," ,T,0311, ","  30.5"," ,T,0813, ","   24.7","T,0723, ","-0.3","T,0929","-6.1","T,1102","-6.1","T,1102","-7.3","T,1103","-9.0","T,1115","0.0","T,0524","-3.0","T,0514","-7.2","T,0513","-7.2","T,0513","-9.5","T,0414","","","","","    461.4"," ,T","      5.04","T","      9.36","T","      0.73","T"
"USS0011M01S","2015","38.05","-111.34","3034.9","SUNFLOWER FLAT, UT US","      0.9","","       0.9","T","        94","T","        94","T","         4","T","      208","","         1","T","       167","T","        55","T","        22","T","         0","T","  -17.8","T,1231, ","  1219"," ,T,0302, ","  48.3"," ,T,0915, ","   23.8","T,0630, ","-0.4","T,1023","-2.6","T,1030","-6.3","T,1104","-8.9","T,1105","-8.9","T,1105","-1.9","T,0524","-2.7","T,0519","-4.8","T,0516","-10.2","T,0416","-10.2","T,0416","    4678.0","0","    4678.0","T","    811.5"," ,T","      5.03","T","      9.14","T","      0.92","T"
"USS0011M01S","2016","38.05","-111.34","3034.9","SUNFLOWER FLAT, UT US","      4.9","","       4.9","T","        88","T","        88","T","         4","T","      193","","         3","T","       168","T","        47","T","        27","T","         0","T","  -18.9","T,0203, ","   864"," ,T,0201,+","  88.9"," ,T,0922, ","   25.0","T,0621, ","-1.8","T,0923","-2.2","T,1003","-9.3","T,1117","-9.3","T,1117","-9.3","T,1117","-0.1","T,0525","-4.0","T,0508","-4.8","T,0501","-7.6","T,0418","-11.0","T,0330","    4980.4","4","    4980.4","T","    709.7"," ,T","      5.07","T","      9.30","T","      0.84","T"
"USS0011M01S","2017","38.05","-111.34","3034.9","SUNFLOWER FLAT, UT US","      3.0","","       3.0","T","        70","T","        70","T","         4","T","      156","","         1","T","       162","T","        40","T","        36","T","         0","T","  -17.8","T,0125, ","  1448"," ,T,0403, ","  33.0"," ,T,0123, ","   25.4","T,0705, ","-2.6","T,0923","-2.6","T,0923","-4.4","T,0924","-7.4","T,1021","-9.8","T,1117","-1.1","T,0520","-5.4","T,0519","-5.4","T,0519","-8.8","T,0428","-9.9","T,0409","    4851.1","1","    4851.1","T","    512.2"," ,T","      5.56","T","      9.96","T","      1.16","T"
"USS0011M01S","2018","38.05","-111.34","3034.9","SUNFLOWER FLAT, UT US","      3.8","","       3.8","T","        72","T","        72","T","         3","T","      209","","         4","T","       182","T","        50","T","        50","T","         0","T","  -18.8","T,0220, ","   635"," ,T,0223, ","  45.7"," ,T,1002, ","   25.4","T,0626, ","-0.2","T,1006","-2.6","T,1008","-5.8","T,1009","-7.8","T,1014","-9.2","T,1015","-0.2","T,0504","-4.1","T,0502","-5.7","T,0420","-8.4","T,0418","-10.3","T,0413","    4558.0","0","    4558.0","T","    484.1"," ,T","      5.32","T","      9.78","T","      0.87","T"
"USS0011M01S","2019","38.05","-111.34","3034.9","SUNFLOWER FLAT, UT US","      3.4","","       3.4","T","        81","T","        81","T","        10","T","      205","","         1","T","       198","T","        70","T","        36","T","         0","T","  -18.5","T,0219, ","  1956"," ,T,0221, ","  68.6"," ,T,1120, ","   24.6","T,0825, ","-2.3","T,0930","-2.3","T,0930","-9.6","T,1010","-9.6","T,1010","-9.6","T,1010","-1.4","T,0609","-3.1","T,0524","-5.8","T,0522","-7.9","T,0413","-13.9","T,0331","    5168.5","5","    5168.5","T","    868.0"," ,T","      4.11","T","      8.62","T","     -0.41","T"
"USS0011M01S","2020","38.05","-111.34","3034.9","SUNFLOWER FLAT, UT US","     25.7","","      25.7","T","        48","T","        48","T","         2","T","      189","","         1","T","       176","T","        49","T","        54","T","         0","T","  -18.3","T,0204, ","  1499"," ,T,0329,+","  33.0"," ,T,0313, ","   26.8","T,0819, ","-3.6","T,0908","-3.6","T,0908","-4.8","T,0909","-12.7","T,1025","-12.7","T,1025","-2.6","T,0609","-2.6","T,0609","-6.7","T,0417","-6.7","T,0417","-11.8","T,0414","    4903.6","6","    4903.6","T","    311.7"," ,T","      5.65","T","     10.25","T","      1.04","T"
"USS0011M01S","2021","38.05","-111.34","3034.9","SUNFLOWER FLAT, UT US","     22.0","","      22.0","T","        79","T","        79","T","         8","T","      212","","         0","T","       175","T","        55","T","        48","T","         0","T","  -16.3","T,0228, ","   991"," ,T,1231, ","  50.8"," ,T,0818, ","   27.4","T,0709, ","-0.6","T,0930","-6.5","T,1012","-6.5","T,1012","-7.7","T,1013","-15.9","T,1210","-0.6","T,0524","-4.2","T,0523","-5.3","T,0420","-8.3","T,0417","-8.9","T,0331","    4589.9","9","    4589.9","T","    763.6"," ,T","      5.36","T","      9.72","T","      0.99","T"
"USS0011M01S","2022","38.05","-111.34","3034.9","SUNFLOWER FLAT, UT US","      4.0","","       4.0","T","        63","T","        63","T","         2","T","      199","","         2","T","       185","T","        62","T","        39","T","         0","T","  -18.9","T,0101, ","  1067"," ,T,0310,+","  43.2"," ,T,0921, ","   25.0","T,0717, ","-2.8","T,1022","-2.8","T,1022","-8.8","T,1023","-8.8","T,1023","-10.1","T,1024","-0.8","T,0531","-3.7","T,0530","-5.0","T,0521","-6.7","T,0425","-13.0","T,0413","    4737.2","2","    4737.2","T","    494.9"," ,T","      4.86","T","      9.36","T","      0.37","T"
"USS0011M01S","2023","38.05","-111.34","3034.9","SUNFLOWER FLAT, UT US","      9.3","","       9.3","T","        87","T","        87","T","         5","T","      192","","         1","T","       182","T","        77","T","        31","T","         0","T","  -18.1","T,0222, ","  2235"," ,T,0322, ","  35.6"," ,T,0812,+","   27.1","T,0717, ","-0.8","T,1002","-2.8","T,1011","-6.8","T,1028","-6.8","T,1028","-9.4","T,1124","-0.3","T,0508","-3.9","T,0506","-4.7","T,0421","-10.5","T,0420","-10.5","T,0420","    5339.1","1","    5339.1","T","    745.9"," ,T","      4.12","T","      8.53","T","     -0.28","T"
