"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00331650","1948","41.36667","-81.66667","351.1","CLEVELAND SEVEN HILL, OH US","         3"," "
"USC00331650","1949","41.36667","-81.66667","351.1","CLEVELAND SEVEN HILL, OH US","         2"," "
