"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKW00035047","2011","51.342222","1.346111","54.3","MANSTON, ENG UK","","","","","       154","S","        38","S","         1","S","","","","","","","","","","","","","","","","","","","","","","","","","  25.4"," ,S,1202, ","","","","","","","","","","","","","","","","","","","","","    405.1"," ,S","","","","","","","",""
"UKW00035047","2012","51.342222","1.346111","54.3","MANSTON, ENG UK","","","","","       182","S","        77","S","         3","S","","","","","","","","","","","","","","","","","","","","","","","","","  26.9"," ,S,0926, ","","","","","","","","","","","","","","","","","","","","","    721.1"," ,S","","","","","","","",""
"UKW00035047","2014","51.342222","1.346111","54.3","MANSTON, ENG UK","","","","","       213","S","        86","S","         2","S","","","","","","","","","","","","","","","","","","","","","","","","","  31.5"," ,S,0522, ","","","","","","","","","","","","","","","","","","","","","    759.7"," ,S","","","","","","","",""
"UKW00035047","2015","51.342222","1.346111","54.3","MANSTON, ENG UK","","","","","       199","S","        64","S","         2","S","","","","","","","","","","","","","","","","","","","","","","","","","  37.8"," ,S,0725, ","","","","","","","","","","","","","","","","","","","","","    597.2"," ,S","","","","","","","",""
"UKW00035047","2016","51.342222","1.346111","54.3","MANSTON, ENG UK","","","","","       184","S","        68","S","         2","S","","","","","","","","","","","","","","","","","","","","","","","","","  47.2"," ,S,0917, ","","","","","","","","","","","","","","","","","","","","","    602.7"," ,S","","","","","","","",""
"UKW00035047","2017","51.342222","1.346111","54.3","MANSTON, ENG UK","","","","","       180","S","        51","S","         0","S","","","","","","","","","","","","","","","","","","","","","","","","","  24.6"," ,S,0712,+","","","","","","","","","","","","","","","","","","","","","    514.3"," ,S","","","","","","","",""
"UKW00035047","2019","51.342222","1.346111","54.3","MANSTON, ENG UK","","","","","       187","S","        66","S","         0","S","","","","","","","","","","","","","","","","","","","","","","","","","  23.6"," ,S,0720, ","","","","","","","","","","","","","","","","","","","","","    582.2"," ,S","","","","","","","",""
"UKW00035047","2020","51.342222","1.346111","54.3","MANSTON, ENG UK","","","","","       181","S","        72","S","         2","S","","","","","","","","","","","","","","","","","","","","","","","","","  32.3"," ,S,1003, ","","","","","","","","","","","","","","","","","","","","","    608.0"," ,S","","","","","","","",""
"UKW00035047","2021","51.342222","1.346111","54.3","MANSTON, ENG UK","","","","","       148","S","        53","S","         1","S","","","","","","","","","","","","","","","","","","","","","","","","","  45.7"," ,S,0617, ","","","","","","","","","","","","","","","","","","","","","    495.1"," ,S","","","","","","","",""
"UKW00035047","2022","51.342222","1.346111","54.3","MANSTON, ENG UK","","","","","       119","S","        40","S","         0","S","","","","","","","","","","","","","","","","","","","","","","","","","  14.5"," ,S,1107, ","","","","","","","","","","","","","","","","","","","","","    282.2"," ,S","","","","","","","",""
"UKW00035047","2024","51.342222","1.346111","54.3","MANSTON, ENG UK","","","","","       183","S","        74","S","         0","S","","","","","","","","","","","","","","","","","","","","","","","","","  18.5"," ,S,0825, ","","","","","","","","","","","","","","","","","","","","","    542.1"," ,S","","","","","","","",""
