"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00425705","1901","41.683333","-111.85","1402.1","MILLVILLE, UT US","        66","6","        35","6","         1","6","","","  35.6"," ,6,0819, ","    355.3"," ,6"
"USC00425705","1902","41.683333","-111.85","1402.1","MILLVILLE, UT US","        78","6","        28","6","         2","6","","","  30.5"," ,6,0421, ","    312.7"," ,6"
"USC00425705","1906","41.683333","-111.85","1402.1","MILLVILLE, UT US","        90","6","        63","6","         3","6","","","  32.3"," ,6,0821, ","    561.8"," ,6"
"USC00425705","1907","41.683333","-111.85","1402.1","MILLVILLE, UT US","       110","6","        60","6","         1","6","","","  26.7"," ,6,0524, ","    516.5"," ,6"
"USC00425705","1910","41.683333","-111.85","1402.1","MILLVILLE, UT US","","","","","","","         6"," ","","","",""
"USC00425705","1911","41.683333","-111.85","1402.1","MILLVILLE, UT US","","","","","","","         1"," ","","","",""
"USC00425705","1912","41.683333","-111.85","1402.1","MILLVILLE, UT US","","","","","","","         1"," ","","","",""
"USC00425705","1914","41.683333","-111.85","1402.1","MILLVILLE, UT US","","","","","","","         3"," ","","","",""
"USC00425705","1915","41.683333","-111.85","1402.1","MILLVILLE, UT US","","","","","","","         2"," ","","","",""
"USC00425705","1923","41.683333","-111.85","1402.1","MILLVILLE, UT US","        57","6","        57","6","         3","6","","","  25.4"," ,6,1022,+","    548.3"," ,6"
