"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA00604HBFA","1961","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","     43.3","","      43.3","C","       121","C","        71","C","         3","C","        16","C","        39","C","       200","C","       100","C","        73","C","         0","C","  -33.9","C,0122, ","   142"," ,C,1209, ","  73.2"," ,C,0910, ","   30.0","C,0604, ","0.0","C,0915","-2.8","C,0926","-4.4","C,0929","-8.9","C,1108","-8.9","C,1108","0.0","C,0530","-4.4","C,0517","-4.4","C,0517","-8.3","C,0410","-8.9","C,0408","","","","","    655.1"," ,C","      961"," ,C","      3.24","C","      8.30","C","     -1.83","C"
"CA00604HBFA","1962","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","     17.2","","      17.2","C","       108","C","        55","C","         3","C","        15","C","        55","C","       188","C","        97","C","        55","C","         0","C","  -35.6","C,0208, ","   279"," ,C,0213, ","  71.4"," ,C,0707, ","   29.4","C,0628, ","-0.6","C,0920","-2.2","C,0929","-5.0","C,1024","-6.7","C,1025","-10.6","C,1026","0.0","C,0603","-3.3","C,0509","-7.2","C,0420","-7.2","C,0420","-11.7","C,0403","    5775.5","5","    5775.5","C","    645.9"," ,C","     1737"," ,C","      2.33","C","      7.26","C","     -2.60","C"
"CA00604HBFA","1963","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","     61.0","","      61.0","C","       102","C","        57","C","         5","C","        15","C","        70","C","       193","C","       104","C","        61","C","         0","C","  -37.2","C,0119, ","   152"," ,C,0316, ","  41.4"," ,C,0609, ","   31.7","C,0806,+","-2.8","C,0913","-2.8","C,0913","-5.0","C,1102","-11.1","C,1123","-11.1","C,1123","0.0","C,0611","-3.3","C,0523","-5.0","C,0522","-7.2","C,0421","-10.0","C,0323","    5929.4","4","    5929.4","C","    566.6"," ,C","     1252"," ,C","      2.31","C","      7.58","C","     -2.97","C"
"CA00604HBFA","1964","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","     58.5","","      58.5","C","       114","C","        75","C","         6","C","        22","C","        53","C","       196","C","       105","C","        48","C","         1","C","  -31.7","C,1227, ","   198"," ,C,1215, ","  43.9"," ,C,0421, ","   32.2","C,0717, ","-3.9","C,0915","-3.9","C,0915","-5.0","C,0930","-6.7","C,1010","-13.3","C,1119","-1.1","C,0604","-2.2","C,0426","-4.4","C,0424","-6.7","C,0419","-9.4","C,0408","    5422.6","6","    5422.6","C","    794.3"," ,C","     1572"," ,C","      2.61","C","      7.74","C","     -2.52","C"
"CA00604HBFA","1965","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","     20.6","","      20.6","C","       148","C","        81","C","         5","C","        32","C","        55","C","       196","C","       104","C","        49","C","         1","C","  -35.0","C,0114, ","   406"," ,C,1126, ","  42.2"," ,C,0914, ","   32.8","C,0811, ","-1.1","C,0916","-3.9","C,0926","-5.0","C,0927","-6.7","C,1028","-11.7","C,1109","-0.6","C,0523","-2.2","C,0504","-6.1","C,0428","-12.8","C,0403","-12.8","C,0403","    6154.7","7","    6154.7","C","    803.2"," ,C","     2712"," ,C","      1.92","C","      7.20","C","     -3.37","C"
"CA00604HBFA","1966","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","     59.2","","      59.2","C","       120","C","        66","C","         1","C","        29","C","        53","C","       204","C","       111","C","        66","C","         1","C","  -35.6","C,0218, ","   290"," ,C,0304, ","  29.0"," ,C,0304, ","   33.9","C,0712, ","-1.1","C,0915","-3.9","C,1012","-4.4","C,1020","-8.3","C,1030","-16.1","C,1102","0.0","C,0515","-2.8","C,0513","-6.1","C,0510","-6.7","C,0509","-10.6","C,0506","    5790.5","5","    5790.5","C","    648.5"," ,C","     2384"," ,C","      2.32","C","      7.42","C","     -2.78","C"
"CA00604HBFA","1967","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","     22.0","","      22.0","C","       134","C","        72","C","         1","C","        18","C","        55","C","       202","C","       107","C","        63","C","         0","C","  -37.2","C,0212, ","    97"," ,C,1103, ","  27.4"," ,C,0801, ","   27.8","C,0825,+","-2.2","C,0910","-2.2","C,0910","-4.4","C,0929","-6.7","C,1012","-10.0","C,1105","-3.3","C,0522","-3.3","C,0522","-4.4","C,0512","-8.3","C,0503","-10.6","C,0411","    6050.8","8","    6050.8","C","    580.5"," ,C","     1231"," ,C","      1.95","C","      7.24","C","     -3.35","C"
"CA00604HBFA","1968","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","     13.7","","      13.7","C","       154","C","        80","C","         9","C","        22","C","        46","C","       181","C","       103","C","        43","C","         0","C","  -35.6","C,0108, ","   320"," ,C,1226, ","  49.8"," ,C,0821, ","   31.1","C,0706, ","0.0","C,0929","-4.4","C,1005","-4.4","C,1005","-10.6","C,1120","-10.6","C,1120","0.0","C,0518","-2.2","C,0510","-5.0","C,0505","-7.2","C,0406","-13.3","C,0405","    5659.7","7","    5659.7","C","   1041.1"," ,C","     2334"," ,C","      2.97","C","      7.69","C","     -1.74","C"
"CA00604HBFA","1969","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","     81.2","","      81.2","C","       133","C","        66","C","         0","C","        21","C","        41","C","       191","C","       111","C","        59","C","         3","C","  -27.2","C,0102, ","   231"," ,C,0108, ","  23.1"," ,C,0108, ","   32.2","C,0827,+","-1.7","C,0918","-2.2","C,1009","-6.7","C,1021","-6.7","C,1021","-9.4","C,1022","-1.1","C,0526","-2.8","C,0524","-4.4","C,0429","-10.6","C,0402","-10.6","C,0402","    5688.0","0","    5688.0","C","    594.7"," ,C","     2447"," ,C","      3.03","C","      8.07","C","     -2.01","C"
"CA00604HBFA","1970","48.4","-89.2333","184.0","THUNDER BAY WPCP, ON CA","     92.6","","      92.6","C","       153","C","        97","C","         6","C","        33","C","        55","C","       179","C","       109","C","        69","C","         4","C","  -36.1","C,0203, ","   191"," ,C,0101, ","  44.5"," ,C,1027, ","   33.3","C,0606, ","0.0","C,0914","-2.8","C,1004","-5.0","C,1019","-7.2","C,1113","-12.2","C,1115","0.0","C,0527","-3.9","C,0506","-5.6","C,0414","-6.7","C,0411","-9.4","C,0410","    5834.4","4","    5834.4","C","    976.2"," ,C","     2549"," ,C","      2.70","C","      7.73","C","     -2.32","C"
