"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003847","1955","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","    496.8","","     496.8","0","       139","0","        89","0","        21","0","        8","","         4","0","         2","0","       108","0","         8","0","       183","0","        20","0","","","","","","","  -20.0","0,0213, ","   102"," ,0,0120,+","   102"," ,0,0118, ","  85.6"," ,0,0321, ","   33.3","0,0922,+","-0.6","0,1014","-2.2","0,1024","-6.1","0,1025","-6.7","0,1103","-13.3","0,1128","0.0","0,0409","-3.3","0,0331","-6.7","0,0330","-6.7","0,0330","-8.9","0,0328","    2526.1","1","    2526.1","0","   1402.9"," ,0","      281"," ,0","     12.72","0","     19.29","0","      6.15","0","","","","","","","",""
"USW00003847","1956","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","    491.1","","     491.1","0","       150","0","       106","0","        17","0","        7","","         3","0","         0","0","        93","0","        10","0","       183","0","        11","0","","","","","","","  -13.3","0,0109, ","   102"," ,0,0126,+","   102"," ,0,0123, ","  79.2"," ,0,1212, ","   34.4","0,0818, ","0.0","0,1008","-2.8","0,1109","-6.7","0,1113","-6.7","0,1113","-10.6","0,1122","0.0","0,0425","-3.9","0,0421","-8.3","0,0325","-8.3","0,0325","-9.4","0,0117","    2607.0","0","    2607.0","0","   1573.3"," ,0","      192"," ,0","     13.16","0","     19.54","0","      6.79","0","","","","","","","",""
"USW00003847","1957","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","    515.3","","     515.3","0","       162","0","       112","0","        16","0","        3","","","","         2","0","        95","0","         7","0","       167","0","        17","0","","","","","","","  -21.1","0,1212, ","    51"," ,0,1211, ","","","  65.3"," ,0,1116, ","   35.0","0,0901, ","-1.7","0,1020","-3.3","0,1027","-6.7","0,1028","-6.7","0,1028","-10.0","0,1130","-0.6","0,0506","-5.0","0,0415","-5.0","0,0415","-6.7","0,0321","-10.6","0,0119","    2185.1","1","    2185.1","0","   1658.9"," ,0","","","     13.28","0","     19.25","0","      7.31","0","","","","","","","",""
"USW00003847","1958","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","    423.9","","     423.9","0","       141","0","        84","0","         8","0","       13","","         2","0","         4","0","       112","0","        21","0","       175","0","         2","0","","","","","","","  -22.8","0,0217, ","   178"," ,0,0216, ","   178"," ,0,0215, ","  60.5"," ,0,0505, ","   32.2","0,0905,+","-2.2","0,1029","-2.2","0,1029","-6.1","0,1127","-9.4","0,1129","-9.4","0,1129","-1.7","0,0413","-2.2","0,0412","-7.2","0,0322","-7.2","0,0322","-12.8","0,0221","    2859.4","4","    2859.4","0","   1085.7"," ,0","      313"," ,0","     11.59","0","     17.98","0","      5.19","0","","","","","","","",""
"USW00003847","1959","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","    507.8","","     507.8","0","       155","0","       103","0","        17","0","       11","","         4","0","         1","0","       104","0","        12","0","       184","0","         6","0","","","","","","","  -21.1","0,0105, ","   102"," ,0,1207, ","   102"," ,0,1206, ","  97.0"," ,0,0724, ","   32.8","0,0822,+","-0.6","0,1028","-3.9","0,1106","-5.0","0,1107","-7.8","0,1108","-10.0","0,1117","-1.7","0,0415","-3.3","0,0328","-4.4","0,0322","-7.2","0,0318","-8.9","0,0308","    2532.4","4","    2532.4","0","   1624.9"," ,0","      257"," ,0","     12.91","0","     18.99","0","      6.82","0","","","","","","","",""
"USW00003847","1960","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","    472.6","","     472.6","0","       141","0","        90","0","        14","0","","","","","         3","0","       122","0","        19","0","       174","0","         6","0","","","","","","","  -19.4","0,1222,+","","","","","  48.3"," ,0,0507, ","   33.3","0,0802, ","0.0","0,1020","-2.2","0,1021","-5.0","0,1104","-7.2","0,1111","-8.9","0,1201","-0.6","0,0509","-3.9","0,0411","-4.4","0,0410","-8.3","0,0325","-8.9","0,0323","    2780.3","3","    2780.3","0","   1294.5"," ,0","","","     11.80","0","     17.79","0","      5.81","0","","","","","","","",""
"USW00003847","1961","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","    368.4","","     368.4","0","       141","0","       100","0","        16","0","       14","","","","         4","0","        95","0","        12","0","       163","0","         0","0","","","","","","","  -22.2","0,0128, ","   102"," ,0,0122,+","","","  50.3"," ,0,0222, ","   31.1","0,0924,+","-1.1","0,1015","-3.9","0,1026","-5.6","0,1027","-8.9","0,1129","-8.9","0,1129","0.0","0,0528","-2.2","0,0411","-5.0","0,0310","-7.8","0,0226","-10.0","0,0205","    2643.6","6","    2643.6","0","   1349.4"," ,0","","","     12.21","0","     18.13","0","      6.28","0","","","","","","","",""
"USW00003847","1962","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","    549.2","","     549.2","0","       134","0","        88","0","        19","0","       24","","","","         6","0","       111","0","        15","0","       174","0","        11","0","        60"," ","","","         8"," ","  -27.2","0,1213, ","   178"," ,0,1213,+","","","  78.0"," ,0,0916, ","   33.9","0,0820, ","-3.9","0,1024","-3.9","0,1024","-5.6","0,1026","-7.8","0,1206","-10.6","0,1207","0.0","0,0421","-4.4","0,0416","-4.4","0,0416","-7.2","0,0316","-15.6","0,0207","    2460.2","2","    2460.2","0","   1631.7"," ,0","","","     12.55","0","     18.61","0","      6.49","0","","","","","","","",""
"USW00003847","1963","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","    385.0","","     385.0","0","       121","0","        74","0","         8","0","       19","","         7","0","         9","0","       112","0","        20","0","       194","0","         1","0","       163"," ","","","        42"," ","  -26.7","0,0124, ","   254"," ,0,1225,+","   178"," ,0,1222, "," 103.9"," ,0,0311, ","   32.2","0,0806, ","-2.8","0,1030","-2.8","0,1030","-6.7","0,1103","-6.7","0,1103","-11.7","0,1214","-1.1","0,0502","-2.2","0,0501","-5.0","0,0323","-15.0","0,0227","-15.0","0,0227","    2729.4","4","    2729.4","0","   1092.1"," ,0","      776"," ,0","     11.95","0","     18.21","0","      5.69","0","","","","","","","",""
"USW00003847","1964","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","    449.0","","     449.0","0","       133","0","        95","0","        16","0","       12","","         6","0","         1","0","       107","0","         8","0","       173","0","         6","0","       165"," ","","","        59"," ","  -18.3","0,0115, ","   254"," ,0,0102, ","   127"," ,0,0228, ","  66.0"," ,0,0314, ","   33.3","0,0804,+","-1.1","0,1006","-2.8","0,1007","-4.4","0,1020","-10.0","0,1121","-10.0","0,1121","-2.8","0,0410","-2.8","0,0410","-4.4","0,0401","-8.9","0,0330","-8.9","0,0330","    2626.0","0","    2626.0","0","   1472.5"," ,0","      378"," ,0","     12.64","0","     18.65","0","      6.63","0","","","","","","","",""
"USW00003847","1965","35.95097","-85.08141","568.6","CROSSVILLE MEMORIAL AIRPORT, TN US","","","    444.5","","     444.5","0","       130","0","        83","0","        16","0","       15","","        11","0","         4","0","        98","0","        12","0","       177","0","         2","0","       155"," ","        45"," ","        58"," ","  -21.1","0,0202, ","   102"," ,0,0226,+","   112"," ,0,0201, ","  69.1"," ,0,0325, ","   32.2","0,0816,+","-1.1","0,1013","-4.4","0,1025","-4.4","0,1025","-6.7","0,1129","-10.6","0,1130","0.0","0,0331","-2.2","0,0327","-12.8","0,0321","-12.8","0,0321","-12.8","0,0321","    2482.9","9","    2482.9","0","   1242.0"," ,0","      618"," ,0","     12.80","0","     18.78","0","      6.82","0","","","","","","","",""
