"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00247049","1983","46.5","-112.25","1585.3","RIMINI, MT US","     25.6","","      25.6","0","       122","0","        65","0","         3","0","        18","0","        18","0","       201","0","        39","0","        78","0","         1","0","         1"," ","         1"," ","  -39.4","0,1224, ","   330"," ,0,0919, ","  50.8"," ,0,0710, ","   35.0","0,0806, ","-1.1","0,0906","-10.6","0,0920","-10.6","0,0920","-10.6","0,0920","-10.6","0,0920","0.0","0,0620","-2.2","0,0515","-7.2","0,0513","-7.2","0,0513","-9.4","0,0414","    601.7"," ,0","     1797"," ,0","      4.88","0","     11.39","0","     -1.63","0"
"USC00247049","1984","46.5","-112.25","1585.3","RIMINI, MT US","","","","","","","","","","","","","","","","","","","","","","","","","         5"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
