"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SWE00160595","1987","60.88","17.93","25.0","VASTRA BANKEN, SW","      3.0","","       3.0","E","         1","E","       138","E","        82","E","         3","E","         0","E","  -18.3","E,0110, ","   21.9","E,0724, ","-0.4","E,1108","-2.8","E,1110","-5.5","E,1207","-1.8","E,0512","-3.8","E,0410","-4.6","E,0409","-8.6","E,0316","-9.0","E,0315","","","","","      3.89","E","      5.59","E","      2.20","E"
"SWE00160595","1990","60.88","17.93","25.0","VASTRA BANKEN, SW","      5.9","","       5.9","E","         0","E","        67","E","        15","E","         4","E","         0","E","   -7.8","E,0102, ","   23.9","E,0803, ","-0.1","E,1102","-3.6","E,1121","","","-1.6","E,0408","-2.7","E,0407","-4.5","E,0217","-7.3","E,0128","","","    4073.5","5","    4073.5","E","      7.24","E","      8.96","E","      5.51","E"
