"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CJAR","2014","39.7358","-121.4889","759.0","JARBO GAP CALIFORNIA, CA US","    924.4","","     924.4","U","         0","U","         6","U","         0","U","       193","U","        64","U","   -1.1","U,1229,+","   39.4","U,0714, ","-1.1","U,1229","","","","","","","0.0","U,0331","","","","","    1464.9","9","    1464.9","U","     16.73","U","     21.96","U","     11.50","U"
"USR0000CJAR","2015","39.7358","-121.4889","759.0","JARBO GAP CALIFORNIA, CA US","    895.8","","     895.8","U","         0","U","        13","U","         0","U","       197","U","        62","U","   -1.1","U,1231,+","   40.0","U,0729, ","0.0","U,1125","","","","","","","","","","","","","    1337.3","3","    1337.3","U","     16.80","U","     22.20","U","     11.40","U"
"USR0000CJAR","2016","39.7358","-121.4889","759.0","JARBO GAP CALIFORNIA, CA US","    818.8","","     818.8","U","         0","U","        10","U","         0","U","       176","U","        63","U","   -2.2","U,1226,+","   39.4","U,0728, ","-0.6","U,1206","-2.2","U,1225","","","","","0.0","U,0203","","","","","    1752.4","4","    1752.4","U","     15.74","U","     20.88","U","     10.60","U"
"USR0000CJAR","2017","39.7358","-121.4889","759.0","JARBO GAP CALIFORNIA, CA US","   1008.9","","    1008.9","U","         0","U","        17","U","         0","U","       172","U","        81","U","   -2.8","U,0106, ","   42.2","U,0902, ","0.0","U,1220","","","","","","","-0.6","U,0306","-2.8","U,0106","","","    1954.0","0","    1954.0","U","     16.01","U","     21.13","U","     10.89","U"
"USR0000CJAR","2018","39.7358","-121.4889","759.0","JARBO GAP CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1669.5","5","    1669.5","U","","","","","",""
"USR0000CJAR","2019","39.7358","-121.4889","759.0","JARBO GAP CALIFORNIA, CA US","    770.5","","     770.5","U","         0","U","        22","U","         0","U","       176","U","        49","U","   -1.7","U,0205, ","   37.2","U,0815, ","-0.6","U,1126","","","","","","","-0.6","U,0223","","","","","","","","","     15.25","U","     19.94","U","     10.55","U"
"USR0000CJAR","2020","39.7358","-121.4889","759.0","JARBO GAP CALIFORNIA, CA US","   1005.3","","    1005.3","U","         0","U","         6","U","         0","U","       189","U","        69","U","    0.0","U,0326,+","   40.0","U,0906, ","","","","","","","","","0.0","U,0326","","","","","    1710.3","3","    1710.3","U","     16.61","U","     21.70","U","     11.52","U"
"USR0000CJAR","2021","39.7358","-121.4889","759.0","JARBO GAP CALIFORNIA, CA US","   1017.3","","    1017.3","U","         0","U","        17","U","         0","U","       180","U","        73","U","   -2.8","U,0126, ","   40.6","U,0710, ","0.0","U,1213","","","","","","","0.0","U,0315","-2.8","U,0126","","","    1572.1","1","    1572.1","U","     16.35","U","     21.18","U","     11.52","U"
"USR0000CJAR","2022","39.7358","-121.4889","759.0","JARBO GAP CALIFORNIA, CA US","    967.5","","     967.5","U","         0","U","        12","U","         0","U","       175","U","        61","U","   -2.2","U,0222, ","   42.8","U,0906, ","0.0","U,1108","","","","","","","-1.1","U,0412","-2.2","U,0222","","","    1638.6","6","    1638.6","U","     16.29","U","     21.26","U","     11.33","U"
"USR0000CJAR","2023","39.7358","-121.4889","759.0","JARBO GAP CALIFORNIA, CA US","    751.1","","     751.1","U","         0","U","        20","U","         0","U","       171","U","        38","U","   -2.8","U,0301,+","   38.9","U,0816,+","","","","","","","","","-1.1","U,0404","-2.8","U,0301","","","    2151.7","7","    2151.7","U","     14.94","U","     19.63","U","     10.25","U"
"USR0000CJAR","2024","39.7358","-121.4889","759.0","JARBO GAP CALIFORNIA, CA US","   1037.3","","    1037.3","U","         0","U","         9","U","         0","U","       171","U","        75","U","   -2.2","U,0107, ","   41.7","U,0706, ","","","","","","","","","0.0","U,0504","-2.2","U,0107","","","    1734.8","8","    1734.8","U","     16.20","U","     21.01","U","     11.39","U"
