"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00206012","1999","44.883","-85.6752","249.9","NW MICHIGAN RESEARCH FARM, MI US","    314.1","","     314.1","0","       125","0","        62","0","         4","0","       94","","        36","0","         3","0","       117","0","        51","0","       112","0","         7","0","","","","","  -18.9","0,0114, ","   432"," ,0,0113,+","   279"," ,0,0103, ","  83.8"," ,0,0706, ","   33.9","0,0906,+","0.0","0,1103","-2.8","0,1117","-8.3","0,1217","-8.3","0,1217","-12.8","0,1221","-1.1","0,0424","-2.2","0,0327","-5.6","0,0326","-7.8","0,0313","-9.4","0,0309","    3453.0","0","    3453.0","0","    733.5"," ,0","     2365"," ,0","      8.83","0","     13.07","0","      4.59","0","",""
"USC00206012","2000","44.883","-85.6752","249.9","NW MICHIGAN RESEARCH FARM, MI US","    198.6","","     198.6","0","       151","0","        70","0","         4","0","       98","","        50","0","         0","0","       126","0","        74","0","       108","0","         1","0","","","","","  -15.0","0,0128,+","   432"," ,0,0216,+","   203"," ,0,0104, ","  67.8"," ,0,0902, ","   32.2","0,0901, ","0.0","0,1029","-2.2","0,1119","-5.0","0,1121","-7.2","0,1205","-10.0","0,1206","-0.6","0,0422","-2.2","0,0413","-4.4","0,0319","-6.7","0,0318","-8.9","0,0219","    3707.8","8","    3707.8","0","    709.5"," ,0","     3299"," ,0","      8.18","0","     12.28","0","      4.08","0","",""
"USC00206012","2001","44.883","-85.6752","249.9","NW MICHIGAN RESEARCH FARM, MI US","    307.9","","     307.9","0","       140","0","        72","0","         7","0","       96","","        34","0","         0","0","       121","0","        60","0","       108","0","        11","0","","","","","  -14.4","0,0222, ","   457"," ,0,1229, ","   305"," ,0,1229, ","  64.5"," ,0,1014, ","   35.6","0,0801, ","-0.6","0,1008","-2.8","0,1222","-4.4","0,1224","-8.3","0,1226","","","-1.1","0,0418","-5.0","0,0328","-5.0","0,0328","-8.9","0,0326","-8.9","0,0326","    3922.5","5","    3922.5","0","    843.4"," ,0","     2073"," ,0","      9.07","0","     13.11","0","      5.02","0","",""
"USC00206012","2002","44.883","-85.6752","249.9","NW MICHIGAN RESEARCH FARM, MI US","    379.9","","     379.9","0","       124","0","        66","0","         6","0","      120","","        37","0","         0","0","       151","0","        62","0","       120","0","         9","0","","","","","  -13.9","0,0304, ","   483"," ,0,0306,+","   203"," ,0,0227, ","  73.7"," ,0,0822, ","   33.9","0,0722,+","0.0","0,1029","-4.4","0,1107","-4.4","0,1107","-6.7","0,1127","-9.4","0,1202","-0.6","0,0520","-2.2","0,0422","-4.4","0,0406","-8.9","0,0326","-8.9","0,0326","    3803.6","6","    3803.6","0","    755.9"," ,0","     2668"," ,0","      8.27","0","     12.29","0","      4.25","0","",""
"USC00206012","2003","44.883","-85.6752","249.9","NW MICHIGAN RESEARCH FARM, MI US","    243.9","","     243.9","0","       145","0","        70","0","         6","0","      101","","        47","0","         6","0","       139","0","        79","0","       110","0","         2","0","","","","","  -23.3","0,0303, ","   381"," ,0,0211, ","   178"," ,0,0126, ","  46.5"," ,0,0711, ","   33.9","0,0626, ","0.0","0,1004","-3.3","0,1108","-5.0","0,1109","-6.7","0,1125","","","-1.7","0,0426","-2.8","0,0410","-5.6","0,0409","-7.8","0,0407","-8.9","0,0406","    4238.8","8","    4238.8","0","    746.3"," ,0","     2722"," ,0","      7.50","0","     11.72","0","      3.27","0","",""
"USC00206012","2004","44.883","-85.6752","249.9","NW MICHIGAN RESEARCH FARM, MI US","    176.4","","     176.4","0","       172","0","        90","0","         3","0","      106","","        49","0","         0","0","       137","0","        62","0","       103","0","         0","0","","","","","  -16.7","0,0116, ","   787"," ,0,0212, ","   152"," ,0,0115, ","  41.4"," ,0,0524, ","   31.1","0,0722,+","-0.6","0,1109","-2.2","0,1112","-5.6","0,1203","-7.2","0,1215","-15.0","0,1219","-1.7","0,0428","-2.2","0,0412","-5.0","0,0405","-8.3","0,0323","-9.4","0,0322","    3944.8","8","    3944.8","0","    851.1"," ,0","     3523"," ,0","      7.72","0","     11.91","0","      3.53","0","",""
"USC00206012","2005","44.883","-85.6752","249.9","NW MICHIGAN RESEARCH FARM, MI US","    437.7","","     437.7","0","       143","0","        58","0","         3","0","      114","","        52","0","         0","0","       125","0","        73","0","       129","0","        11","0","","","","","  -15.6","0,0124, ","   381"," ,0,1208, ","   305"," ,0,1202, ","  45.0"," ,0,1106, ","   33.9","0,0804,+","-4.4","0,1117","-4.4","0,1117","-4.4","0,1117","-10.6","0,1124","-10.6","0,1124","0.0","0,0512","-3.3","0,0327","-6.7","0,0326","-6.7","0,0326","-8.9","0,0316","    3890.0","0","    3890.0","0","    605.5"," ,0","     3495"," ,0","      9.03","0","     13.15","0","      4.91","0","",""
"USC00206012","2006","44.883","-85.6752","249.9","NW MICHIGAN RESEARCH FARM, MI US","    301.4","","     301.4","0","       152","0","        74","0","         4","0","       70","","        30","0","         0","0","       120","0","        46","0","       117","0","         8","0","","","","","  -15.6","0,0219,+","   330"," ,0,1205, ","   241"," ,0,1202, ","  50.8"," ,0,1004, ","   37.2","0,0801, ","-0.6","0,1012","-3.3","0,1201","-6.7","0,1203","-6.7","0,1203","-11.7","0,1207","-0.6","0,0506","-2.2","0,0409","-5.6","0,0322","-6.7","0,0306","-11.1","0,0301","    3551.4","4","    3551.4","0","    771.0"," ,0","     2251"," ,0","      9.30","0","     13.29","0","      5.31","0","",""
"USC00206012","2007","44.883","-85.6752","249.9","NW MICHIGAN RESEARCH FARM, MI US","    396.9","","     396.9","0","       167","0","        71","0","         2","0","      124","","        56","0","         2","0","       129","0","        77","0","       130","0","        11","0","","","","","  -19.4","0,0205,+","   432"," ,0,0307, ","   203"," ,0,1202, ","  33.3"," ,0,0812, ","   35.0","0,0709, ","0.0","0,1107","-2.2","0,1122","-5.0","0,1123","-7.2","0,1130","-10.0","0,1215","0.0","0,0417","-2.2","0,0415","-5.0","0,0411","-6.7","0,0410","-10.6","0,0308","    3797.3","3","    3797.3","0","    628.5"," ,0","     3637"," ,0","      8.89","0","     13.08","0","      4.70","0","",""
"USC00206012","2008","44.883","-85.6752","249.9","NW MICHIGAN RESEARCH FARM, MI US","    240.1","","     240.1","0","       170","0","        77","0","         5","0","      139","","        71","0","         4","0","       142","0","        84","0","       116","0","         3","0","","","","","  -18.9","0,0131,+","   457"," ,0,0220, ","   203"," ,0,1201, ","  47.8"," ,0,0426, ","   33.3","0,0903, ","0.0","0,1030","-2.8","0,1117","-4.4","0,1118","-8.3","0,1205","-8.9","0,1206","-1.7","0,0429","-2.2","0,0414","-5.0","0,0403","-7.2","0,0330","-10.6","0,0325","    3991.0","0","    3991.0","0","    793.1"," ,0","     4117"," ,0","      7.63","0","     11.69","0","      3.57","0","",""
