"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00518573","1950","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00518573","1951","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00518573","1952","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00518573","1953","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   1315.8"," ,0","        0"," ,0"
"USC00518573","1954","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   2242.5"," ,0","        0"," ,0"
"USC00518573","1955","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   2147.2"," ,0","        0"," ,0"
"USC00518573","1956","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   2066.5"," ,0","        0"," ,0"
"USC00518573","1957","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   2014.3"," ,0","        0"," ,0"
"USC00518573","1958","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   1670.0"," ,0","        0"," ,0"
"USC00518573","1959","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   1454.8"," ,0","        0"," ,0"
"USC00518573","1960","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   1911.8"," ,0","        0"," ,0"
"USC00518573","1961","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   1965.9"," ,0","        0"," ,0"
"USC00518573","1962","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   2139.0"," ,0","        0"," ,0"
"USC00518573","1963","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   1976.8"," ,0","        0"," ,0"
"USC00518573","1964","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   2574.7"," ,0","        0"," ,0"
"USC00518573","1965","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   2812.7"," ,0","        0"," ,0"
"USC00518573","1966","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   1545.7"," ,0","        0"," ,0"
"USC00518573","1967","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   2493.9"," ,0","        0"," ,0"
"USC00518573","1968","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   2052.8"," ,0","        0"," ,0"
"USC00518573","1969","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   1711.4"," ,0","        0"," ,0"
"USC00518573","1970","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   1833.6"," ,0","        0"," ,0"
"USC00518573","1972","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   1919.0"," ,0","        0"," ,0"
"USC00518573","1973","21.95","-159.45","128.0","RESERVOIR 6 1004, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   1979.6"," ,0","        0"," ,0"
