"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00023186","2017","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","","","","","","","","","","","","","","","","","","","","","","","         9"," ","","","        26"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023186","2018","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","","","","","","","","","","","","","","","","","","","","","","","        17"," ","         2"," ","        36"," ","","","","","","","","","","","","","","","","","","","","","","","    1461.3","3","    1461.3","W","","","","","","","","","","","","","","","",""
"USW00023186","2019","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","       2.7","W","","","","","","","","","","","","","","","","","","","","","        24"," ","         2"," ","        15"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        40","W","       230","W","      19.7","W","      23.7","W"
"USW00023186","2020","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","       2.8","W","   1604.1","","    1604.1","W","        23","W","        11","W","         0","W","         0","W","        82","W","         0","W","       215","W","       140","W","         6"," ","","","         8"," ","   -7.1","W,1225,+","  22.9"," ,W,0313, ","   43.9","W,0817,+","0.0","W,1026","-2.7","W,1125","-5.5","W,1213","-7.1","W,1225","-1.0","W,0227","-3.2","W,0214","-7.1","W,0205","-7.1","W,0205","","","","","    116.1"," ,W","     17.94","W","     25.65","W","     10.23","W","       210","W","       210","W","      21.5","W","      26.4","W"
"USW00023186","2021","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","       2.8","W","   1570.2","","    1570.2","W","","","","","","","         0","W","        54","W","         0","W","       223","W","       129","W","        18"," ","         3"," ","        25"," ","   -5.5","W,0112, ","","","   45.6","W,0710,+","-1.6","W,1126","-3.8","W,1211","","","","","0.0","W,0316","-2.7","W,0301","-4.9","W,0113","","","    1680.8","8","    1680.8","W","","","     18.17","W","     25.41","W","     10.94","W","       230","W","       220","W","      21.9","W","      27.3","W"
"USW00023186","2022","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","       2.9","W","   1593.6","","    1593.6","W","","","","","","","         0","W","        86","W","         0","W","       221","W","       123","W","        11"," ","","","        33"," ","   -6.6","W,0203, ","","","   43.9","W,0906, ","0.0","W,1104","-2.7","W,1120","-4.9","W,1217","","","0.0","W,0312","-4.3","W,0311","-4.9","W,0227","","","    1603.9","9","    1603.9","W","","","     17.76","W","     25.00","W","     10.52","W","       210","W","       240","W","      21.5","W","      27.7","W"
"USW00023186","2023","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","       2.7","W","   1270.6","","    1270.6","W","        61","W","        31","W","         1","W","         0","W","        69","W","         0","W","       197","W","        96","W","        28"," ","         1"," ","        38"," ","   -7.1","W,0131, ","  44.7"," ,W,0901, ","   45.6","W,0716, ","0.0","W,1110","-3.8","W,1128","","","","","-1.0","W,0406","-3.2","W,0405","-5.5","W,0216","-7.1","W,0131","    1966.1","1","    1966.1","W","    260.9"," ,W","     16.91","W","     23.91","W","      9.90","W","       220","W","       210","W","      24.6","W","      28.2","W"
"USW00023186","2024","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","       2.9","W","   1689.3","","    1689.3","W","        30","W","        17","W","         1","W","         0","W","        46","W","         0","W","       202","W","       130","W","        15"," ","         1"," ","        23"," ","   -8.2","W,0110, ","  30.7"," ,W,0818, ","   45.6","W,0711,+","-0.5","W,1108","-2.7","W,1210","","","","","-0.5","W,0213","-2.7","W,0115","-6.6","W,0113","-7.1","W,0112","    1571.3","3","    1571.3","W","    122.6"," ,W","     18.65","W","     25.69","W","     11.62","W","       220","W","       220","W","      19.2","W","      24.6","W"
"USW00023186","2025","37.1","-113.6","894.9","ST GEORGE MUNICIPAL AIRPORT, UT US","","","","","","","","","","","","","","","","","","","","","","","         3"," ","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
