"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00271678","1885","43.21667","-71.51667","66.1","CONCORD RIVER, NH US","","","","","","","","","","","        21","6","       153","6","        62","6","       110","6","         2","6","","","         1"," ","  -27.2","6,0130, ","","","   32.8","6,0717,+","-1.7","6,1008","-2.8","6,1025","-7.2","6,1101","-7.2","6,1101","-13.9","6,1127","-2.8","6,0504","-2.8","6,0504","-5.0","6,0410","-7.2","6,0409","-8.9","6,0331","","","","","","","      6.82","6","     12.67","6","      0.97","6"
"USC00271678","1886","43.21667","-71.51667","66.1","CONCORD RIVER, NH US","","","","","       100","6","        69","6","         8","6","        17","6","       139","6","        34","6","       121","6","         2","6","","","","","  -28.9","6,0113, ","  70.4"," ,6,0212, ","   33.9","6,0706, ","0.0","6,1002","-2.2","6,1003","-6.1","6,1017","-8.9","6,1117","-8.9","6,1117","0.0","6,0501","-2.2","6,0411","-5.0","6,0404","-6.7","6,0325","-9.4","6,0311","","","","","    999.5"," ,6","      7.82","6","     13.54","6","      2.09","6"
"USC00271678","1887","43.21667","-71.51667","66.1","CONCORD RIVER, NH US","","","","","","","","","","","        16","6","       143","6","        46","6","       102","6","         3","6","","","","","  -28.3","6,0119, ","","","   33.9","6,0702, ","0.0","6,0924","-5.6","6,1016","-5.6","6,1016","-7.2","6,1102","-8.9","6,1130","0.0","6,0422","-2.2","6,0421","-6.7","6,0418","-6.7","6,0418","-10.0","6,0401","","","","","","","      7.56","6","     13.00","6","      2.12","6"
"USC00271678","1888","43.21667","-71.51667","66.1","CONCORD RIVER, NH US","","","","","","","","","","","        22","6","       150","6","        48","6","       106","6","         1","6","","","","","  -26.7","6,0123, ","","","   34.4","6,0623, ","-0.6","6,0929","-2.2","6,0930","-6.7","6,1113","-6.7","6,1113","-8.9","6,1118","-1.7","6,0503","-3.3","6,0425","-7.2","6,0410","-7.2","6,0410","-9.4","6,0408","    3972.3","3","    3972.3","6","","","      6.78","6","     12.19","6","      1.38","6"
"USC00271678","1889","43.21667","-71.51667","66.1","CONCORD RIVER, NH US","","","","","","","","","","","         8","6","       141","6","        22","6","       118","6","         3","6","","","","","  -25.6","6,0224, ","","","   33.3","6,0509, ","-1.7","6,1011","-3.3","6,1017","-6.7","6,1022","-6.7","6,1022","-8.9","6,1117","-3.3","6,0423","-3.3","6,0423","-5.0","6,0407","-7.8","6,0331","-10.0","6,0326","","","","","","","      8.70","6","     14.20","6","      3.20","6"
"USC00271678","1890","43.21667","-71.51667","66.1","CONCORD RIVER, NH US","","","","","","","","","","","        21","6","       147","6","","","","","","","","","","","  -23.9","6,1229, ","","","","","-0.6","6,0925","-3.3","6,1101","-6.1","6,1105","-6.7","6,1113","-13.3","6,1124","-2.2","6,0429","-2.2","6,0429","-6.1","6,0419","-7.2","6,0402","-8.9","6,0331","","","","","","","","","","","      1.57","6"
"USC00271678","1891","43.21667","-71.51667","66.1","CONCORD RIVER, NH US","","","","","","","","","","","         9","6","       136","6","        33","6","       115","6","         3","6","","","","","  -22.8","6,0205, ","","","   35.6","6,0616, ","-2.2","6,1012","-2.2","6,1012","-5.6","6,1029","-9.4","6,1104","-9.4","6,1104","0.0","6,0506","-3.3","6,0410","-5.6","6,0407","-7.8","6,0406","-9.4","6,0327","","","","","","","      8.19","6","     13.75","6","      2.62","6"
"USC00271678","1892","43.21667","-71.51667","66.1","CONCORD RIVER, NH US","","","","","","","","","","","        14","6","       159","6","        50","6","       108","6","         4","6","","","","","  -22.2","6,0110, ","","","   33.9","6,0613, ","0.0","6,1003","-2.2","6,1029","-4.4","6,1106","-7.8","6,1123","-8.9","6,1124","-2.8","6,0501","-2.8","6,0501","-5.6","6,0425","-13.9","6,0322","-13.9","6,0322","","","","","","","      7.47","6","     12.71","6","      2.23","6"
"USC00271678","1893","43.21667","-71.51667","66.1","CONCORD RIVER, NH US","","","","","","","","","","","        26","6","       160","6","        61","6","        91","6","         1","6","","","","","  -26.1","6,0118, ","","","   32.2","6,0523, ","-3.3","6,1017","-3.3","6,1017","-7.2","6,1031","-7.2","6,1031","-8.9","6,1111","0.0","6,0508","-7.2","6,0426","-7.2","6,0426","-7.2","6,0426","-10.0","6,0407","","","","","","","      5.36","6","     11.01","6","     -0.29","6"
"USC00271678","1894","43.21667","-71.51667","66.1","CONCORD RIVER, NH US","","","","","","","","","","","        20","6","       152","6","        45","6","       115","6","        11","6","","","","","  -28.3","6,0225, ","","","   35.6","6,0720, ","0.0","6,0926","-2.2","6,1019","-5.6","6,1108","-6.7","6,1112","-12.2","6,1113","0.0","6,0430","-2.2","6,0416","-4.4","6,0410","-10.6","6,0403","-10.6","6,0403","","","","","","","      7.60","6","     13.73","6","      1.46","6"
