"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CUM00078310","2011","21.867","-84.95","8.0","CABO SAN ANTONIO PINAR DEL, CU","   2607.3","","    2607.3","S","         0","S","         0","S","         0","S","       338","S","        66","S","   15.1","S,0130,+","   33.5","S,0806,+","       0.6","6","       0.6","S","     25.99","S","     30.03","S","     21.94","S"
"CUM00078310","2012","21.867","-84.95","8.0","CABO SAN ANTONIO PINAR DEL, CU","   2486.4","","    2486.4","S","         0","S","         0","S","         0","S","       338","S","         8","S","   11.7","S,1223, ","   33.2","S,0901, ","       2.1","1","       2.1","S","     25.64","S","     29.59","S","     21.69","S"
"CUM00078310","2013","21.867","-84.95","8.0","CABO SAN ANTONIO PINAR DEL, CU","","","","","","","","","","","","","","","","","","","       0.4","4","       0.4","S","","","","","",""
