"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA002100FRN","1985","60.8167","-135.2167","686.0","MACPHERSON, YT CA","      0.0","","       0.0","C","       118","C","        50","C","         1","C","        25","C","        71","C","       252","C","       110","C","        25","C","         0","C","  -46.0","C,0211, ","   152"," ,C,0427, ","  27.8"," ,C,0626, ","   28.5","C,0630, ","-0.5","C,0803","-4.5","C,0906","-4.5","C,0906","-7.0","C,0922","-9.5","C,1006","-3.0","C,0626","-3.0","C,0626","-5.0","C,0615","-9.0","C,0511","-9.0","C,0511","","","","","    332.7"," ,C","     1632"," ,C","     -1.59","C","      4.73","C","     -7.91","C"
"CA002100FRN","1986","60.8167","-135.2167","686.0","MACPHERSON, YT CA","      7.0","","       7.0","C","       113","C","        43","C","         0","C","        20","C","        76","C","       260","C","       120","C","        37","C","         0","C","  -38.0","C,0220, ","   140"," ,C,0301, ","  22.2"," ,C,0701, ","   29.5","C,0716, ","0.0","C,0801","-4.5","C,0824","-4.5","C,0824","-7.0","C,0915","-14.0","C,1028","-1.5","C,0624","-3.0","C,0610","-4.5","C,0603","-7.0","C,0511","-9.0","C,0426","    7335.5","5","    7335.5","C","    383.2"," ,C","     1655"," ,C","     -0.71","C","      5.74","C","     -7.17","C"
"CA002100FRN","1987","60.8167","-135.2167","686.0","MACPHERSON, YT CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    6646.0","0","    6646.0","C","","","","","","","","","",""
