"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00455128","1941","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        96","6","        57","6","         0","6","","","","","","","","","","","  21.3"," ,6,1219, ","    545.0"," ,6","",""
"USC00455128","1942","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        72","6","        50","6","         1","6","","","","","","","","","","","  26.9"," ,6,0525, ","    459.9"," ,6","",""
"USC00455128","1943","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        59","6","        42","6","         1","6","","","        16","6","","","","","   292"," ,6,0210, ","  27.7"," ,6,1024, ","    364.9"," ,6","     1792"," ,6"
"USC00455128","1944","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","","","","","","","","","        16","6","","","","","   279"," ,6,0206, ","","","","","     1282"," ,6"
"USC00455128","1945","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        74","6","        56","6","         2","6","","","        35","6","","","","","   343"," ,6,1126, ","  38.1"," ,6,0207, ","    457.4"," ,6","     2934"," ,6"
"USC00455128","1946","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        72","6","        50","6","         5","6","","","","","","","","","","","  46.5"," ,6,0123, ","    531.5"," ,6","",""
"USC00455128","1947","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        71","6","        47","6","         1","6","","","        25","6","","","","","   267"," ,6,0202, ","  28.2"," ,6,0202, ","    414.8"," ,6","     2000"," ,6"
"USC00455128","1948","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        87","0","        69","0","         7","0","","","        34","0","         9"," ","","","   457"," ,0,1128, ","  38.6"," ,0,0528, ","    790.0"," ,0","     3987"," ,0"
"USC00455128","1949","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        59","0","        46","0","         4","0","      128","","        23","0","","","  1321"," ,0,0222,+","   508"," ,0,0216, ","  55.1"," ,0,1127, ","    489.2"," ,0","     2668"," ,0"
"USC00455128","1950","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        74","0","        65","0","         2","0","      144","","        35","0","         3"," ","   864"," ,0,0206, ","   508"," ,0,1120, ","  30.5"," ,0,1120, ","    556.2"," ,0","     3127"," ,0"
"USC00455128","1951","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        70","0","        63","0","         3","0","      140","","        34","0","         2"," ","  1346"," ,0,0311,+","   381"," ,0,0115, ","  44.5"," ,0,0115, ","    640.7"," ,0","     4365"," ,0"
"USC00455128","1952","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        47","0","        35","0","         0","0","      125","","        26","0","         2"," ","  1168"," ,0,0204, ","   229"," ,0,0204, ","  22.4"," ,0,0204, ","    316.5"," ,0","     2479"," ,0"
"USC00455128","1953","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        69","0","        52","0","         3","0","      127","","        24","0","         4"," ","   914"," ,0,0123, ","   343"," ,0,0107, ","  32.3"," ,0,0108, ","    530.8"," ,0","     2878"," ,0"
"USC00455128","1954","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        71","0","        58","0","         2","0","      130","","        27","0","         2"," ","  1118"," ,0,0125,+","   457"," ,0,0121, ","  26.7"," ,0,0121, ","    501.9"," ,0","     2937"," ,0"
"USC00455128","1955","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        72","0","        62","0","         3","0","      160","","        43","0","         2"," ","  1219"," ,0,1222,+","   292"," ,0,1102, ","  44.5"," ,0,0207, ","    613.6"," ,0","     4569"," ,0"
"USC00455128","1956","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        69","0","        56","0","         1","0","      155","","        30","0","         1"," ","  1499"," ,0,0307, ","   216"," ,0,0220, ","  25.9"," ,0,1208, ","    431.9"," ,0","     2477"," ,0"
"USC00455128","1957","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        73","0","        59","0","         0","0","      129","","        39","0","         3"," ","   889"," ,0,0224, ","   229"," ,0,0223, ","  22.9"," ,0,0224, ","    477.0"," ,0","     3417"," ,0"
"USC00455128","1958","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        74","0","        58","0","         2","0","      136","","        28","0","        10"," ","   864"," ,0,0123, ","   356"," ,0,1124, ","  28.7"," ,0,1124, ","    589.9"," ,0","     2462"," ,0"
"USC00455128","1959","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        73","0","        54","0","         2","0","      142","","        27","0","         1"," ","  1067"," ,0,0217, ","   229"," ,0,0214, ","  26.2"," ,0,0124, ","    497.8"," ,0","     2465"," ,0"
"USC00455128","1960","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        64","0","        41","0","         0","0","      139","","        34","0","         2"," ","   813"," ,0,0215, ","   229"," ,0,1124, ","  21.8"," ,0,1124, ","    338.1"," ,0","     2583"," ,0"
"USC00455128","1961","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        88","0","        69","0","         0","0","","","        38","0","         4"," ","","","   279"," ,0,1122, ","  23.6"," ,0,0105, ","    513.9"," ,0","     3250"," ,0"
"USC00455128","1962","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        75","0","        54","0","         1","0","      129","","        23","0","         6"," ","   610"," ,0,0103,+","   191"," ,0,1129, ","  35.8"," ,0,1119, ","    429.8"," ,0","     1307"," ,0"
"USC00455128","1963","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        81","0","        55","0","         1","0","      124","","        15","0","         6"," ","   483"," ,0,0203, ","   152"," ,0,0203, ","  26.2"," ,0,0203, ","    429.9"," ,0","     1181"," ,0"
"USC00455128","1964","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00455128","1965","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        61","0","        46","0","         1","0","      134","","        22","0","         1"," ","   889"," ,0,0102, ","   406"," ,0,1227, ","  32.5"," ,0,1227, ","    416.1"," ,0","     2094"," ,0"
"USC00455128","1966","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        73","0","        51","0","         0","0","      132","","        27","0","         2"," ","   940"," ,0,0106, ","   305"," ,0,0105, ","  24.1"," ,0,0105, ","    458.7"," ,0","     2272"," ,0"
"USC00455128","1967","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        67","0","        55","0","         2","0","      124","","        23","0","         3"," ","   610"," ,0,0119, ","   267"," ,0,0119, ","  27.2"," ,0,0119, ","    522.0"," ,0","     1866"," ,0"
"USC00455128","1968","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        82","0","        61","0","         1","0","      134","","        38","0","","","   889"," ,0,1231, ","   229"," ,0,1231, ","  29.5"," ,0,1203, ","    563.7"," ,0","     3315"," ,0"
"USC00455128","1969","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        59","0","        49","0","         0","0","","","        27","0","         3"," ","","","   279"," ,0,1211, ","  24.1"," ,0,1211, ","    374.6"," ,0","     2412"," ,0"
"USC00455128","1970","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        60","0","        49","0","         2","0","      133","","        35","0","         2"," ","  1118"," ,0,0126, ","   533"," ,0,1230, ","  54.6"," ,0,1230, ","    493.9"," ,0","     4117"," ,0"
"USC00455128","1971","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        83","0","        61","0","         2","0","      157","","        42","0","         3"," ","  1473"," ,0,0116, ","   711"," ,0,0115, ","  57.4"," ,0,0115, ","    576.4"," ,0","     4473"," ,0"
"USC00455128","1972","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        74","0","        64","0","         5","0","      146","","        28","0","         3"," ","  1422"," ,0,0305, ","   533"," ,0,0305, ","  73.9"," ,0,0227, ","    771.4"," ,0","     3584"," ,0"
"USC00455128","1973","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        67","0","        54","0","         0","0","      138","","        36","0","         1"," ","   914"," ,0,1228, ","   229"," ,0,1215, ","  19.1"," ,0,1224,+","    405.4"," ,0","     2781"," ,0"
"USC00455128","1974","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        68","0","        54","0","         3","0","      146","","        28","0","         2"," ","  1067"," ,0,0302,+","   254"," ,0,0113, ","  44.2"," ,0,0115, ","    506.9"," ,0","     2261"," ,0"
"USC00455128","1975","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","        81","0","        62","0","         5","0","      142","","        31","0","         4"," ","  1041"," ,0,0112, ","   457"," ,0,0112, ","  29.7"," ,0,0415, ","    598.8"," ,0","     2858"," ,0"
"USC00455128","1976","48.53333","-120.33333","598.0","MAZAMA 6 SE, WA US","","","","","","","","","","","         1"," ","","","","","","","","","",""
