"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00315820","2006","34.458","-78.1094","6.7","MOORES CREEK NATIONAL BATTLEFIELD, NC US","","","","","       110","0","        72","0","        16","0","        0","","         0","0","","","","","","","","","","","         2"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 170.2"," ,0,0901, ","","","","","","","","","","","","","","","","","","","","","   1503.6"," ,0","        0"," ,0","","","","","",""
"USC00315820","2007","34.458","-78.1094","6.7","MOORES CREEK NATIONAL BATTLEFIELD, NC US","","","","","","","","","","","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00315820","2008","34.458","-78.1094","6.7","MOORES CREEK NATIONAL BATTLEFIELD, NC US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","   1164.2"," ,0","        0"," ,0","","","","","",""
"USC00315820","2010","34.458","-78.1094","6.7","MOORES CREEK NATIONAL BATTLEFIELD, NC US","","","","","","","","","","","","","         0","0","","","","","","","","","","","         2"," ","         5"," ","","","","","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00315820","2011","34.458","-78.1094","6.7","MOORES CREEK NATIONAL BATTLEFIELD, NC US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00315820","2012","34.458","-78.1094","6.7","MOORES CREEK NATIONAL BATTLEFIELD, NC US","   1039.2","","    1039.2","7","       123","7","        85","7","        13","7","","","","","         0","7","        45","7","         0","7","       232","7","        57","7","         1"," ","","","   -8.3","7,0104, ","","","","","  82.5"," ,7,0518, ","   38.9","7,0702,+","0.0","7,1101","-4.4","7,1126","-4.4","7,1126","-0.6","7,0412","-3.3","7,0306","-7.2","7,0213","-7.2","7,0213","","","","","   1333.2"," ,7","","","     17.67","7","     24.11","7","     11.24","7"
"USC00315820","2013","34.458","-78.1094","6.7","MOORES CREEK NATIONAL BATTLEFIELD, NC US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","    1432.5","5","    1432.5","7","","","","","","","","","",""
"USC00315820","2021","34.458","-78.1094","6.7","MOORES CREEK NATIONAL BATTLEFIELD, NC US","   1081.6","","    1081.6","7","","","","","","","","","","","         0","7","        43","7","         0","7","       245","7","        58","7","","","","","   -5.6","7,0204, ","","","","","","","   36.1","7,0528,+","-0.6","7,1116","-4.4","7,1124","-4.4","7,1124","-1.7","7,0403","-3.9","7,0224","-5.6","7,0204","","","    1390.6","6","    1390.6","7","","","","","     17.38","7","     23.44","7","     11.32","7"
