"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CMCG","2011","39.3528","-123.6011","180.7","MCGUIRES CALIFORNIA, CA US","    101.8","","     101.8","U","         0","U","        34","U","         0","U","       136","U","        15","U","   -2.8","U,0227,+","   36.1","U,0909, ","-0.6","U,1104","","","","","0.0","U,0602","-2.8","U,0227","","","    2203.6","6","    2203.6","U","     12.55","U","     19.07","U","      6.03","U"
"USR0000CMCG","2012","39.3528","-123.6011","180.7","MCGUIRES CALIFORNIA, CA US","     64.4","","      64.4","U","         0","U","        24","U","         0","U","       154","U","         7","U","   -3.9","U,0116, ","   38.3","U,1001, ","-1.1","U,1213","-2.2","U,1219","","","-1.7","U,0406","-2.2","U,0307","","","    2124.7","7","    2124.7","U","     12.72","U","     19.25","U","      6.19","U"
"USR0000CMCG","2013","39.3528","-123.6011","180.7","MCGUIRES CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2020.3","3","    2020.3","U","","","","","",""
"USR0000CMCG","2014","39.3528","-123.6011","180.7","MCGUIRES CALIFORNIA, CA US","    150.0","","     150.0","U","         0","U","         8","U","         0","U","       179","U","        20","U","   -2.8","U,1231, ","   39.4","U,0630, ","-0.6","U,1226","-2.8","U,1231","","","-1.1","U,0205","","","","","","","","","     14.46","U","     21.08","U","      7.84","U"
"USR0000CMCG","2015","39.3528","-123.6011","180.7","MCGUIRES CALIFORNIA, CA US","    188.5","","     188.5","U","         0","U","        14","U","         0","U","       174","U","        20","U","   -2.8","U,1129, ","   38.3","U,0729, ","-0.6","U,1126","-2.2","U,1128","","","-1.1","U,0224","","","","","    1484.5","5","    1484.5","U","     14.22","U","     20.84","U","      7.61","U"
"USR0000CMCG","2016","39.3528","-123.6011","180.7","MCGUIRES CALIFORNIA, CA US","    103.1","","     103.1","U","         0","U","        13","U","         0","U","       152","U","        14","U","   -2.2","U,1218, ","   36.7","U,0925, ","0.0","U,1202","-2.2","U,1218","","","-1.7","U,0102","","","","","    1745.3","3","    1745.3","U","     13.65","U","     19.82","U","      7.48","U"
"USR0000CMCG","2017","39.3528","-123.6011","180.7","MCGUIRES CALIFORNIA, CA US","    199.6","","     199.6","U","         0","U","        15","U","         0","U","       151","U","        21","U","   -1.7","U,0224,+","   42.8","U,0901, ","-0.6","U,1204","","","","","0.0","U,0302","","","","","    2071.5","5","    2071.5","U","     13.37","U","     19.57","U","      7.16","U"
"USR0000CMCG","2018","39.3528","-123.6011","180.7","MCGUIRES CALIFORNIA, CA US","     72.2","","      72.2","U","         0","U","        20","U","         0","U","       147","U","         5","U","   -2.8","U,0220, ","   34.4","U,0718, ","0.0","U,1202","","","","","-0.6","U,0326","-2.2","U,0227","","","    2015.9","9","    2015.9","U","     12.91","U","     19.21","U","      6.61","U"
"USR0000CMCG","2019","39.3528","-123.6011","180.7","MCGUIRES CALIFORNIA, CA US","    140.4","","     140.4","U","         0","U","        20","U","         0","U","       156","U","        12","U","   -2.2","U,0222, ","   38.3","U,0611, ","-1.1","U,1128","","","","","0.0","U,0313","-2.2","U,0222","","","    2000.1","1","    2000.1","U","     13.29","U","     19.26","U","      7.33","U"
"USR0000CMCG","2020","39.3528","-123.6011","180.7","MCGUIRES CALIFORNIA, CA US","    146.1","","     146.1","U","         0","U","        16","U","         0","U","       165","U","        14","U","   -1.7","U,1109,+","   40.6","U,0906, ","-1.7","U,1109","","","","","0.0","U,0402","","","","","    1979.0","0","    1979.0","U","     13.35","U","     19.70","U","      7.01","U"
"USR0000CMCG","2021","39.3528","-123.6011","180.7","MCGUIRES CALIFORNIA, CA US","    111.7","","     111.7","U","         0","U","        13","U","         0","U","       141","U","         8","U","   -1.7","U,0316,+","   36.1","U,0828, ","0.0","U,1210","","","","","0.0","U,0321","","","","","    2024.4","4","    2024.4","U","     12.90","U","     19.07","U","      6.72","U"
"USR0000CMCG","2022","39.3528","-123.6011","180.7","MCGUIRES CALIFORNIA, CA US","    111.9","","     111.9","U","         0","U","        28","U","         0","U","       138","U","         8","U","   -2.8","U,0223, ","   41.1","U,0906, ","-0.6","U,1103","","","","","0.0","U,0412","-2.2","U,0225","","","    2099.2","2","    2099.2","U","     12.68","U","     18.86","U","      6.50","U"
"USR0000CMCG","2023","39.3528","-123.6011","180.7","MCGUIRES CALIFORNIA, CA US","    108.7","","     108.7","U","         0","U","        29","U","         0","U","       143","U","         7","U","   -2.8","U,0130, ","   38.3","U,0702,+","0.0","U,1027","","","","","-1.1","U,0404","-2.2","U,0215","","","    2350.2","2","    2350.2","U","     12.65","U","     18.45","U","      6.85","U"
"USR0000CMCG","2024","39.3528","-123.6011","180.7","MCGUIRES CALIFORNIA, CA US","    169.6","","     169.6","U","         0","U","         9","U","         0","U","       166","U","        27","U","   -1.1","U,0107, ","   40.0","U,0703, ","0.0","U,1116","","","","","0.0","U,0406","","","","","    1872.3","3","    1872.3","U","     13.66","U","     20.08","U","      7.24","U"
