"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00040449","1951","36.9092","-119.0883","528.8","BALCH POWER HOUSE, CA US","","","","","        59","0","        43","0","         8","0","        0","","         1","0","","","","","","","","","","","","","         1"," ","","","     0"," ,0,1231,+","    64"," ,0,0227, ","  52.1"," ,0,1229, ","","","","","","","","","","","","","","","","","","","","","    702.5"," ,0","       67"," ,0","","","","","",""
"USC00040449","1952","36.9092","-119.0883","528.8","BALCH POWER HOUSE, CA US","","","","","        55","0","        40","0","        11","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     8"," ,0,0113,+","  69.1"," ,0,0124, ","","","","","","","","","","","","","","","","","","","","","    839.2"," ,0","       24"," ,0","","","","","",""
"USC00040449","1953","36.9092","-119.0883","528.8","BALCH POWER HOUSE, CA US","","","","","        47","0","        28","0","         4","0","        0","","         0","0","","","","","","","","","","","         1"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  67.1"," ,0,0427, ","","","","","","","","","","","","","","","","","","","","","    446.3"," ,0","        0"," ,0","","","","","",""
"USC00040449","1954","36.9092","-119.0883","528.8","BALCH POWER HOUSE, CA US","","","","","        48","0","        35","0","        11","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  80.3"," ,0,0124, ","","","","","","","","","","","","","","","","","","","","","    751.8"," ,0","        0"," ,0","","","","","",""
"USC00040449","1955","36.9092","-119.0883","528.8","BALCH POWER HOUSE, CA US","","","","","        61","0","        41","0","        12","0","        0","","         0","0","","","","","","","","","","","","","         1"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 140.0"," ,0,1223, ","","","","","","","","","","","","","","","","","","","","","    964.8"," ,0","        0"," ,0","","","","","",""
"USC00040449","1956","36.9092","-119.0883","528.8","BALCH POWER HOUSE, CA US","","","","","        51","0","        29","0","         8","0","        0","","         0","0","","","","","","","","","","","","","         1"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  83.3"," ,0,0125, ","","","","","","","","","","","","","","","","","","","","","    593.1"," ,0","        0"," ,0","","","","","",""
"USC00040449","1957","36.9092","-119.0883","528.8","BALCH POWER HOUSE, CA US","","","","","        76","0","        46","0","        10","0","        7","","         1","0","","","","","","","","","","","","","","","","","    51"," ,0,0131,+","    51"," ,0,0126, ","  39.6"," ,0,0113, ","","","","","","","","","","","","","","","","","","","","","    778.4"," ,0","       51"," ,0","","","","","",""
"USC00040449","1958","36.9092","-119.0883","528.8","BALCH POWER HOUSE, CA US","","","","","        67","0","        44","0","        13","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  64.8"," ,0,0225, ","","","","","","","","","","","","","","","","","","","","","    879.3"," ,0","        0"," ,0","","","","","",""
"USC00040449","1959","36.9092","-119.0883","528.8","BALCH POWER HOUSE, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00040449","1960","36.9092","-119.0883","528.8","BALCH POWER HOUSE, CA US","","","","","        52","0","        36","0","        13","0","        0","","         0","0","","","","","","","","","","","         1"," ","         2"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  47.0"," ,0,0427, ","","","","","","","","","","","","","","","","","","","","","    673.9"," ,0","        0"," ,0","","","","","",""
"USC00040449","1961","36.9092","-119.0883","528.8","BALCH POWER HOUSE, CA US","","","","","        52","0","        28","0","         6","0","        0","","         0","0","","","","","","","","","","","         9"," ","         2"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  52.3"," ,0,1202, ","","","","","","","","","","","","","","","","","","","","","    426.9"," ,0","        0"," ,0","","","","","",""
"USC00040449","1962","36.9092","-119.0883","528.8","BALCH POWER HOUSE, CA US","","","","","        52","0","        34","0","         9","0","        2","","         2","0","","","","","","","","","","","         6"," ","         3"," ","","","    51"," ,0,0121, ","   102"," ,0,0121, ","  77.0"," ,0,0210, ","","","","","","","","","","","","","","","","","","","","","    723.1"," ,0","      127"," ,0","","","","","",""
"USC00040449","1963","36.9092","-119.0883","528.8","BALCH POWER HOUSE, CA US","    841.6","","     841.6","0","        66","0","        40","0","        12","0","        0","","         3","0","         0","0","        16","0","         0","0","       179","0","        68","0","","","         2"," ","   -3.9","0,0113, ","     0"," ,0,1231,+","    38"," ,0,0317, "," 148.3"," ,0,0131, ","   38.9","0,0926, ","0.0","0,1210","","","","","","","0.0","0,0318","-3.3","0,0114","","","","","","","   1001.7"," ,0","       88"," ,0","     16.12","0","     21.79","0","     10.45","0"
"USC00040449","1964","36.9092","-119.0883","528.8","BALCH POWER HOUSE, CA US","   1005.5","","    1005.5","0","        64","0","        44","0","        13","0","        0","","         1","0","         0","0","        15","0","         0","0","       197","0","        71","0","","","","","   -1.7","0,1115, ","     0","T,0,1231, ","    38"," ,0,1231, ","  55.9"," ,0,1223, ","   40.6","0,0625, ","0.0","0,1114","","","","","","","-1.1","0,0308","","","","","    1710.7","7","    1710.7","0","    777.7"," ,0","       38"," ,0","     16.33","0","     22.23","0","     10.43","0"
