"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NG000001036","1934","14.22","1.45","209.0","TILLABERY, NG","   2882.0","","    2882.0","I","","","","","","","         0","I","         0","I","         0","I","       365","I","       262","I","    9.4","I,0131, ","","","   45.0","I,0610,+","","","","","","","     26.22","I","     35.13","I","     17.31","I"
"NG000001036","1937","14.22","1.45","209.0","TILLABERY, NG","   3937.6","","    3937.6","I","","","","","","","         0","I","         0","I","         0","I","       365","I","       338","I","   10.0","I,1218,+","","","   45.5","I,0503,+","","","","","","","     29.11","I","     38.14","I","     20.08","I"
"NG000001036","1938","14.22","1.45","209.0","TILLABERY, NG","   3928.5","","    3928.5","I","","","","","","","         0","I","         0","I","         0","I","       363","I","       335","I","   11.0","I,0121, ","","","   45.5","I,1031,+","       0.0","0","       0.0","I","","","     29.25","I","     38.34","I","     20.16","I"
"NG000001036","1945","14.22","1.45","209.0","TILLABERY, NG","","","","","","","","","","","","","","","         0","I","       360","I","       329","I","","","","","   44.8","I,0430,+","","","","","","","","","     37.04","I","",""
"NG000001036","1946","14.22","1.45","209.0","TILLABERY, NG","","","","","        44","I","        28","I","         6","I","","","","","","","","","","","","","  75.6"," ,I,0810, ","","","","","","","    556.3"," ,I","","","","","",""
"NG000001036","1948","14.22","1.45","209.0","TILLABERY, NG","","","","","        39","I","        31","I","         5","I","","","","","","","","","","","","","  47.5"," ,I,0816, ","","","","","","","    421.2"," ,I","","","","","",""
"NG000001036","1949","14.22","1.45","209.0","TILLABERY, NG","","","","","        30","I","        23","I","         5","I","","","","","","","","","","","","","  56.3"," ,I,0807, ","","","","","","","    408.0"," ,I","","","","","",""
"NG000001036","1950","14.22","1.45","209.0","TILLABERY, NG","   3991.2","","    3991.2","I","        55","I","        37","I","        10","I","         0","I","         0","I","         0","I","       365","I","       305","I","   11.8","I,0114, ","  77.3"," ,I,0824, ","   46.0","I,0514, ","       0.0","0","       0.0","I","    716.4"," ,I","     29.25","I","     36.80","I","     21.71","I"
"NG000001036","1951","14.22","1.45","209.0","TILLABERY, NG","   4379.7","","    4379.7","I","        44","I","        27","I","         6","I","         0","I","         0","I","         0","I","       365","I","       349","I","   13.1","I,0104, ","  52.0"," ,I,0714, ","   46.0","I,0514,+","       0.0","0","       0.0","I","    426.7"," ,I","     30.33","I","     37.88","I","     22.78","I"
"NG000001036","1952","14.22","1.45","209.0","TILLABERY, NG","   4099.1","","    4099.1","I","        57","I","        40","I","        10","I","         0","I","         0","I","         0","I","       365","I","       318","I","   11.0","I,1205, ","  57.0"," ,I,0817, ","   45.3","I,0524, ","       0.0","0","       0.0","I","    677.2"," ,I","     29.58","I","     37.12","I","     22.04","I"
"NG000001036","1953","14.22","1.45","209.0","TILLABERY, NG","   3870.5","","    3870.5","I","        54","I","        33","I","         7","I","         0","I","         0","I","         0","I","       365","I","       305","I","   10.4","I,1230, ","  94.9"," ,I,0602, ","   44.2","I,0429,+","       0.0","0","       0.0","I","    592.0"," ,I","     28.94","I","     36.12","I","     21.76","I"
"NG000001036","1954","14.22","1.45","209.0","TILLABERY, NG","   4004.6","","    4004.6","I","        47","I","        31","I","         7","I","         0","I","         0","I","         0","I","       365","I","       318","I","   11.4","I,0125, ","  63.2"," ,I,0723, ","   44.0","I,0507,+","       0.0","0","       0.0","I","    573.9"," ,I","     29.31","I","     36.40","I","     22.22","I"
"NG000001036","1955","14.22","1.45","209.0","TILLABERY, NG","   3965.4","","    3965.4","I","        59","I","        39","I","         6","I","         0","I","         0","I","         0","I","       364","I","       320","I","   11.8","I,1230, ","  36.6"," ,I,0808, ","   43.5","I,0419, ","       0.0","0","       0.0","I","    540.5"," ,I","     29.23","I","     36.40","I","     22.06","I"
"NG000001036","1956","14.22","1.45","209.0","TILLABERY, NG","   4070.9","","    4070.9","I","        42","I","        34","I","         6","I","         0","I","         0","I","         0","I","       366","I","       309","I","   12.6","I,0101, ","  52.5"," ,I,0825, ","   45.2","I,0516, ","       0.0","0","       0.0","I","    499.8"," ,I","     29.52","I","     36.82","I","     22.22","I"
"NG000001036","1957","14.22","1.45","209.0","TILLABERY, NG","   3874.0","","    3874.0","I","        51","I","        37","I","         8","I","         0","I","         0","I","         0","I","       364","I","       306","I","   10.2","I,0112, ","  57.4"," ,I,0727, ","   44.2","I,0417, ","       0.5","5","       0.5","I","    604.2"," ,I","     28.97","I","     36.16","I","     21.79","I"
"NG000001036","1958","14.22","1.45","209.0","TILLABERY, NG","   4090.8","","    4090.8","I","        46","I","        28","I","         5","I","         0","I","         0","I","         0","I","       364","I","       321","I","   10.3","I,1227, ","  57.8"," ,I,0815, ","   44.4","I,0412, ","       0.0","0","       0.0","I","    500.5"," ,I","     29.57","I","     37.03","I","     22.11","I"
"NG000001036","1959","14.22","1.45","209.0","TILLABERY, NG","","","","","","","","","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0","I","","","","","","","",""
"NG000001036","1960","14.22","1.45","209.0","TILLABERY, NG","   3978.5","","    3978.5","I","        51","I","        36","I","         2","I","         0","I","         0","I","         0","I","       366","I","       319","I","   10.2","I,1228, ","  35.7"," ,I,0809, ","   44.7","I,0421, ","","","","","    420.5"," ,I","     29.20","I","     36.65","I","     21.76","I"
"NG000001036","1961","14.22","1.45","209.0","TILLABERY, NG","","","","","","","","","","","","","","","","","","","","","","","","","","","       0.5","5","       0.5","I","","","","","","","",""
"NG000001036","1962","14.22","1.45","209.0","TILLABERY, NG","   3974.9","","    3974.9","I","        45","I","        31","I","         5","I","         0","I","         0","I","         0","I","       365","I","       305","I","   10.8","I,0104, ","  51.3"," ,I,0812, ","   43.9","I,0427, ","","","","","    454.2"," ,I","     29.22","I","     36.69","I","     21.75","I"
"NG000001036","1963","14.22","1.45","209.0","TILLABERY, NG","   4186.2","","    4186.2","I","        55","I","        29","I","         5","I","         0","I","         0","I","         0","I","       365","I","       344","I","   12.0","I,1213, ","  39.6"," ,I,0818, ","   44.6","I,0601, ","       0.0","0","       0.0","I","    424.9"," ,I","     29.82","I","     37.23","I","     22.41","I"
"NG000001036","1964","14.22","1.45","209.0","TILLABERY, NG","   3907.3","","    3907.3","I","","","","","","","         0","I","         0","I","         0","I","       365","I","       300","I","   13.0","I,0119, ","","","   43.8","I,0526,+","       0.0","0","       0.0","I","","","     29.04","I","     36.23","I","     21.85","I"
"NG000001036","1966","14.22","1.45","209.0","TILLABERY, NG","   4084.3","","    4084.3","I","","","","","","","         0","I","         0","I","         0","I","       364","I","       325","I","   10.2","I,0103, ","","","   44.2","I,0516, ","       0.0","0","       0.0","I","","","     29.54","I","     36.96","I","     22.13","I"
"NG000001036","1967","14.22","1.45","209.0","TILLABERY, NG","   3955.2","","    3955.2","I","        50","I","        37","I","        10","I","         0","I","         0","I","         0","I","       365","I","       295","I","   11.8","I,1223, ","  46.7"," ,I,0723, ","   45.0","I,0527,+","       0.0","0","       0.0","I","    638.4"," ,I","     29.17","I","     36.23","I","     22.11","I"
