"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES"
"USC00108899","1926","47.566667","-115.833333","1958.0","SUNSET PEAK, ID US","         2"," "
"USC00108899","1933","47.566667","-115.833333","1958.0","SUNSET PEAK, ID US","         4"," "
