"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00418789","1917","32.46667","-100.46667","729.1","SWEETWATER AVENGER FIELD, TX US","        36","0","        20","0","         0","0","        4","","         2","0","         3"," ","    76"," ,0,0116,+","    86"," ,0,0114, ","  19.1"," ,0,0828, ","    175.4"," ,0","      111"," ,0"
"USC00418789","1927","32.46667","-100.46667","729.1","SWEETWATER AVENGER FIELD, TX US","        27","0","        26","0","         4","0","        0","","         0","0","","","     0"," ,0,1231,+","     0","T,0,1220, ","  79.2"," ,0,0722, ","    404.9"," ,0","        0","T,0"
