"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"JA000047746","1951","35.483","134.233","16.0","TOTTORI, JA","    621.3","","     621.3","I","       174","I","       125","I","        14","I","         0","I","        28","I","         0","I","       157","I","        22","I","   -4.5","I,0121, "," 119.1"," ,I,1014, ","   35.5","I,0819, ","-1.1","I,1216","","","","","0.0","I,0331","-3.5","I,0303","-4.5","I,0121","","","","","","","   1739.1"," ,I","     14.43","I","     18.84","I","     10.02","I"
"JA000047746","1952","35.483","134.233","16.0","TOTTORI, JA","    667.9","","     667.9","I","       211","I","       133","I","        23","I","         0","I","        30","I","         0","I","       155","I","        16","I","   -3.3","I,0205, ","  67.7"," ,I,0729, ","   34.1","I,0824, ","-0.4","I,1226","","","","","-0.2","I,0317","-2.6","I,0222","","","","","    2100.9","9","    2100.9","I","   2149.3"," ,I","     14.32","I","     18.41","I","     10.24","I"
"JA000047746","1953","35.483","134.233","16.0","TOTTORI, JA","    684.2","","     684.2","I","       212","I","       150","I","        30","I","         0","I","        29","I","         1","I","       164","I","        16","I","   -7.0","I,0209, "," 124.2"," ,I,0704, ","   35.0","I,0817, ","","","","","","","-1.1","I,0224","-3.7","I,0223","-7.0","I,0209","-7.0","I,0209","    2016.4","4","    2016.4","I","   2726.9"," ,I","     14.65","I","     18.49","I","     10.81","I"
"JA000047746","1954","35.483","134.233","16.0","TOTTORI, JA","    642.5","","     642.5","I","       200","I","       134","I","        21","I","         0","I","        28","I","         1","I","       138","I","        16","I","   -3.2","I,0223, ","  74.2"," ,I,0125, ","   34.3","I,0817, ","0.0","I,1215","","","","","0.0","I,0325","-3.2","I,0223","","","","","    1770.8","8","    1770.8","I","   2113.9"," ,I","     14.74","I","     18.66","I","     10.82","I"
"JA000047746","1955","35.483","134.233","16.0","TOTTORI, JA","    759.5","","     759.5","I","       187","I","       123","I","        16","I","         0","I","        27","I","         0","I","       156","I","        18","I","   -4.6","I,0116, ","  47.5"," ,I,0704, ","   35.2","I,0727, ","","","","","","","-0.4","I,0405","-4.3","I,0222","-4.5","I,0221","","","    1860.3","3","    1860.3","I","   1646.4"," ,I","     15.12","I","     19.40","I","     10.84","I"
"JA000047746","1956","35.483","134.233","16.0","TOTTORI, JA","    703.4","","     703.4","I","       195","I","       140","I","        20","I","         0","I","        43","I","         0","I","       160","I","        21","I","   -3.9","I,0219, "," 104.3"," ,I,0706, ","   36.0","I,0816, ","-1.1","I,1210","-2.2","I,1230","","","-0.7","I,0313","-2.2","I,0226","","","","","    1941.3","3","    1941.3","I","   2013.8"," ,I","     14.30","I","     18.21","I","     10.38","I"
"JA000047746","1957","35.483","134.233","16.0","TOTTORI, JA","    606.4","","     606.4","I","       206","I","       143","I","        17","I","         0","I","        34","I","         0","I","       151","I","        11","I","   -5.8","I,0211, ","  82.1"," ,I,0708, ","   33.5","I,0822,+","-1.5","I,1231","","","","","0.0","I,0329","-4.9","I,0220","-4.9","I,0220","","","    2104.4","4","    2104.4","I","   1940.1"," ,I","     14.31","I","     18.18","I","     10.43","I"
"JA000047746","1958","35.483","134.233","16.0","TOTTORI, JA","","","","","       188","I","       131","I","        21","I","         0","I","        23","I","         0","I","       161","I","        11","I","   -5.6","I,0104, ","  63.2"," ,I,0709, ","   34.5","I,0731, ","","","","","","","-1.9","I,0331","-3.4","I,0330","-5.6","I,0104","","","","","","","   1911.6"," ,I","     15.04","I","     19.06","I","     11.02","I"
"JA000047746","1959","35.483","134.233","16.0","TOTTORI, JA","","","","","       191","I","       132","I","        23","I","         0","I","        21","I","         0","I","       165","I","        17","I","   -4.0","I,0118, "," 178.7"," ,I,0926, ","   34.7","I,0828, ","","","","","","","-0.3","I,0325","-2.7","I,0120","","","","","","","","","   2042.9"," ,I","     15.56","I","     19.65","I","     11.46","I"
"JA000047746","1960","35.483","134.233","16.0","TOTTORI, JA","    754.6","","     754.6","I","       186","I","       135","I","        22","I","         0","I","        22","I","         1","I","       149","I","        24","I","   -5.4","I,0127, ","  70.9"," ,I,0813, ","   35.4","I,0807, ","-0.1","I,1219","-3.9","I,1230","","","-0.1","I,0408","-2.5","I,0131","-5.4","I,0127","","","    1799.9","9","    1799.9","I","   2080.0"," ,I","     15.03","I","     19.18","I","     10.89","I"
