"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES"
"USW00003129","1957","35.05","-118.16667","842.5","MOJAVE MCAS, CA US","         5"," ","",""
"USW00003129","1958","35.05","-118.16667","842.5","MOJAVE MCAS, CA US","","","         3"," "
