"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1WIWK0060","2020","43.08753","-88.53749","264.6","OCONOMOWOC 2.3 WSW, WI US","    851.9"," ,N"
"US1WIWK0060","2021","43.08753","-88.53749","264.6","OCONOMOWOC 2.3 WSW, WI US","    710.9"," ,N"
