"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CBSR","2003","36.2356","-121.785","137.2","BIG SUR CALIFORNIA, CA US","    210.0","","     210.0","U","         0","U","         0","U","         0","U","       203","U","        22","U","    2.8","U,1208,+","   37.2","U,0912, ","","","","","    1367.4","4","    1367.4","U","     15.47","U","     22.20","U","      8.75","U"
"USR0000CBSR","2004","36.2356","-121.785","137.2","BIG SUR CALIFORNIA, CA US","    171.1","","     171.1","U","         0","U","         0","U","         0","U","       190","U","        13","U","    0.6","U,0406, ","   38.3","U,0906, ","","","","","    1300.3","3","    1300.3","U","     14.89","U","     21.56","U","      8.22","U"
"USR0000CBSR","2005","36.2356","-121.785","137.2","BIG SUR CALIFORNIA, CA US","     92.5","","      92.5","U","         0","U","         0","U","         0","U","       194","U","         7","U","    2.2","U,0415,+","   35.0","U,0930, ","","","","","    1398.9","9","    1398.9","U","     15.03","U","     21.38","U","      8.68","U"
"USR0000CBSR","2006","36.2356","-121.785","137.2","BIG SUR CALIFORNIA, CA US","    151.0","","     151.0","U","         0","U","         1","U","         0","U","       193","U","        12","U","    0.0","U,1129, ","   36.1","U,0722,+","0.0","U,1129","","","    1396.7","7","    1396.7","U","     14.82","U","     21.37","U","      8.27","U"
"USR0000CBSR","2007","36.2356","-121.785","137.2","BIG SUR CALIFORNIA, CA US","    167.6","","     167.6","U","         0","U","         4","U","         0","U","       208","U","        18","U","   -1.1","U,0113,+","   38.3","U,0902, ","0.0","U,1211","0.0","U,0114","    1416.7","7","    1416.7","U","     14.79","U","     22.11","U","      7.47","U"
"USR0000CBSR","2008","36.2356","-121.785","137.2","BIG SUR CALIFORNIA, CA US","    232.5","","     232.5","U","         0","U","         3","U","         0","U","       201","U","        28","U","    0.0","U,1217,+","   42.2","U,0620, ","0.0","U,1217","0.0","U,0205","    1510.6","6","    1510.6","U","     14.84","U","     22.02","U","      7.65","U"
"USR0000CBSR","2009","36.2356","-121.785","137.2","BIG SUR CALIFORNIA, CA US","    186.9","","     186.9","U","         0","U","         3","U","         0","U","       190","U","        15","U","    0.0","U,1206,+","   40.0","U,0829, ","0.0","U,1205","0.0","U,0404","    1400.6","6","    1400.6","U","     14.91","U","     21.78","U","      8.05","U"
"USR0000CBSR","2010","36.2356","-121.785","137.2","BIG SUR CALIFORNIA, CA US","    137.2","","     137.2","U","         0","U","         2","U","         0","U","       160","U","        11","U","   -0.6","U,1125,+","   42.2","U,0928,+","-0.6","U,1124","","","    1470.5","5","    1470.5","U","     14.37","U","     20.61","U","      8.13","U"
"USR0000CBSR","2011","36.2356","-121.785","137.2","BIG SUR CALIFORNIA, CA US","    103.2","","     103.2","U","         0","U","         2","U","         0","U","       184","U","         8","U","    0.0","U,0227,+","   38.9","U,0907, ","","","0.0","U,0227","    1640.2","2","    1640.2","U","     14.36","U","     21.15","U","      7.56","U"
"USR0000CBSR","2012","36.2356","-121.785","137.2","BIG SUR CALIFORNIA, CA US","    106.7","","     106.7","U","         0","U","         0","U","         0","U","       188","U","         8","U","    0.6","U,0216, ","   37.2","U,1001, ","","","","","    1449.5","5","    1449.5","U","     14.60","U","     21.32","U","      7.88","U"
