"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00149040","1951","38.8","-95.36667","335.3","WORDEN, KS US","       119","0","        86","0","        16","0","","","         5","0","","","","","    51"," ,0,0216,+","  95.5"," ,0,0711, ","   1316.0"," ,0","      260"," ,0"
"USC00149040","1952","38.8","-95.36667","335.3","WORDEN, KS US","        83","0","        54","0","         5","0","","","        11","0","         1"," ","","","   152"," ,0,0326, ","  76.2"," ,0,0803, ","    712.2"," ,0","      712"," ,0"
"USC00149040","1953","38.8","-95.36667","335.3","WORDEN, KS US","        79","0","        51","0","         6","0","       13","","         5","0","","","   102"," ,0,0304, ","    76"," ,0,1222,+","  77.7"," ,0,0527, ","    646.3"," ,0","      322"," ,0"
"USC00149040","1954","38.8","-95.36667","335.3","WORDEN, KS US","        62","0","        50","0","         7","0","        4","","         2","0","","","    76"," ,0,1229, ","    64"," ,0,1229, ","  50.8"," ,0,0806, ","    801.6"," ,0","       89"," ,0"
"USC00149040","1955","38.8","-95.36667","335.3","WORDEN, KS US","        80","0","        52","0","         7","0","       19","","        10","0","","","   127"," ,0,0206,+","   102"," ,0,0322,+","  78.7"," ,0,0625, ","    745.0"," ,0","      533"," ,0"
"USC00149040","1956","38.8","-95.36667","335.3","WORDEN, KS US","        75","0","        50","0","        11","0","       34","","        11","0","","","   178"," ,0,0205,+","   102"," ,0,0130, ","  73.2"," ,0,0618, ","    784.0"," ,0","      577"," ,0"
"USC00149040","1957","38.8","-95.36667","335.3","WORDEN, KS US","        96","0","        68","0","         9","0","","","         3","0","","","","","    51"," ,0,1231,+","  87.9"," ,0,0710, ","    963.0"," ,0","      173"," ,0"
"USC00149040","1958","38.8","-95.36667","335.3","WORDEN, KS US","        92","0","        67","0","        10","0","       24","","        10","0","","","   203"," ,0,0122, ","   140"," ,0,0121, "," 116.1"," ,0,0711, ","   1152.6"," ,0","      648"," ,0"
"USC00149040","1959","38.8","-95.36667","335.3","WORDEN, KS US","        83","0","        63","0","         7","0","       15","","         4","0","","","   152"," ,0,0121, ","   152"," ,0,0121, ","  55.9"," ,0,1005, ","    789.4"," ,0","      356"," ,0"
"USC00149040","1960","38.8","-95.36667","335.3","WORDEN, KS US","        80","0","        57","0","         6","0","","","        14","0","","","","","   203"," ,0,0221, ","  47.8"," ,0,0710, ","    748.5"," ,0","     1270"," ,0"
"USC00149040","1961","38.8","-95.36667","335.3","WORDEN, KS US","        92","0","        64","0","        17","0","       30","","         7","0","","","   127"," ,0,1213,+","   102"," ,0,1209, "," 146.1"," ,0,0913, ","   1323.0"," ,0","      389"," ,0"
"USC00149040","1962","38.8","-95.36667","335.3","WORDEN, KS US","        81","0","        50","0","        10","0","       28","","         6","0","","","   279"," ,0,0124,+","   127"," ,0,0119, ","  72.4"," ,0,0824, ","    811.8"," ,0","      406"," ,0"
"USC00149040","1963","38.8","-95.36667","335.3","WORDEN, KS US","        72","0","        50","0","         4","0","","","","","","","","","","","  53.1"," ,0,0616, ","    614.6"," ,0","",""
"USC00149040","1964","38.8","-95.36667","335.3","WORDEN, KS US","        89","0","        60","0","        12","0","       14","","         5","0","","","   102"," ,0,0114,+","    89"," ,0,0112, ","  90.4"," ,0,0619, ","    940.9"," ,0","      317"," ,0"
"USC00149040","1965","38.8","-95.36667","335.3","WORDEN, KS US","        85","0","        62","0","        13","0","       12","","         7","0","","","   127"," ,0,0225,+","   127"," ,0,0224, "," 143.3"," ,0,0904, ","   1083.6"," ,0","      342"," ,0"
"USC00149040","1966","38.8","-95.36667","335.3","WORDEN, KS US","        59","0","        42","0","         5","0","       13","","         5","0","","","   127"," ,0,1231, ","   102"," ,0,1228, ","  54.4"," ,0,0613, ","    544.6"," ,0","      267"," ,0"
"USC00149040","1967","38.8","-95.36667","335.3","WORDEN, KS US","        89","0","        65","0","        14","0","       19","","         5","0","","","    76"," ,0,1231,+","    76"," ,0,1222,+"," 143.8"," ,0,0621, ","   1170.5"," ,0","      317"," ,0"
"USC00149040","1968","38.8","-95.36667","335.3","WORDEN, KS US","        84","0","        58","0","        14","0","","","         4","0","","","","","    76"," ,0,0225,+","  88.1"," ,0,0809, ","   1036.5"," ,0","      243"," ,0"
"USC00149040","1969","38.8","-95.36667","335.3","WORDEN, KS US","        86","0","        64","0","        12","0","       16","","         6","0","","","   127"," ,0,0131,+","    76"," ,0,1211,+","  91.4"," ,0,0627, ","   1011.3"," ,0","      419"," ,0"
"USC00149040","1970","38.8","-95.36667","335.3","WORDEN, KS US","        78","0","        52","0","        12","0","","","         5","0","","","","","   127"," ,0,0120, ","  47.2"," ,0,0923, ","    804.7"," ,0","      355"," ,0"
"USC00149040","1971","38.8","-95.36667","335.3","WORDEN, KS US","        76","0","        57","0","        11","0","       11","","         7","0","","","   152"," ,0,0222, ","   152"," ,0,0222, ","  49.8"," ,0,0704, ","    884.2"," ,0","      431"," ,0"
"USC00149040","1972","38.8","-95.36667","335.3","WORDEN, KS US","        87","0","        65","0","         9","0","       19","","        10","0","","","    76"," ,0,1119,+","    76"," ,0,1116, ","  65.3"," ,0,0615, ","    982.9"," ,0","      444"," ,0"
"USC00149040","1973","38.8","-95.36667","335.3","WORDEN, KS US","        98","0","        81","0","        18","0","","","         6","0","","","","","   127"," ,0,1231, "," 165.6"," ,0,0719, ","   1515.4"," ,0","      445"," ,0"
"USC00149040","1974","38.8","-95.36667","335.3","WORDEN, KS US","        85","0","        58","0","        11","0","       21","","         7","0","","","   178"," ,0,0113,+","    76"," ,0,0110, ","  78.7"," ,0,0514, ","    952.2"," ,0","      252"," ,0"
"USC00149040","1975","38.8","-95.36667","335.3","WORDEN, KS US","        84","0","        55","0","         5","0","       22","","         8","0","","","   178"," ,0,1126,+","   178"," ,0,1126, ","  52.1"," ,0,0814, ","    737.3"," ,0","      672"," ,0"
