"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00470268","1894","45.416667","-91.316667",,"APPOLONIA, WI US","","","","","","","         1"," ","","","",""
"USC00470268","1895","45.416667","-91.316667",,"APPOLONIA, WI US","        61","6","        52","6","         4","6","","","  77.5"," ,6,0921, ","    647.1"," ,6"
