"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033376","1960","50.367","33.983","154.0","HADIACH, UP","       129","I","        66","I","         4","I","","","","","","","","","","","","","  41.9"," ,I,0824, ","","","","","","","","","","","","","","","","","","","","","","","    665.9"," ,I","","","","","",""
"UPM00033376","1961","50.367","33.983","154.0","HADIACH, UP","       108","I","        53","I","         1","I","","","","","","","","","","","","","  26.1"," ,I,0612, ","","","","","","","","","","","","","","","","","","","","","","","    433.3"," ,I","","","","","",""
"UPM00033376","1962","50.367","33.983","154.0","HADIACH, UP","       113","I","        54","I","         3","I","","","","","","","","","","","","","  37.3"," ,I,0618, ","","","","","","","","","","","","","","","","","","","","","","","    507.9"," ,I","","","","","",""
"UPM00033376","1966","50.367","33.983","154.0","HADIACH, UP","       158","I","        73","I","         4","I","","","","","","","","","","","","","  43.8"," ,I,0725, ","","","","","","","","","","","","","","","","","","","","","","","    771.5"," ,I","","","","","",""
"UPM00033376","1967","50.367","33.983","154.0","HADIACH, UP","       135","I","        63","I","         2","I","","","","","","","","","","","","","  40.2"," ,I,0525, ","","","","","","","","","","","","","","","","","","","","","","","    507.1"," ,I","","","","","",""
"UPM00033376","1968","50.367","33.983","154.0","HADIACH, UP","       144","I","        71","I","         2","I","","","","","","","","","","","","","  35.8"," ,I,0720, ","","","","","","","","","","","","","","","","","","","","","","","    601.3"," ,I","","","","","",""
"UPM00033376","1970","50.367","33.983","154.0","HADIACH, UP","       171","I","        74","I","         4","I","","","","","","","","","","","","","  38.8"," ,I,0118, ","","","","","","","","","","","","","","","","","","","","","","","    759.4"," ,I","","","","","",""
"UPM00033376","1971","50.367","33.983","154.0","HADIACH, UP","       150","I","        67","I","         4","I","","","","","","","","","","","","","  72.0"," ,I,0723, ","","","","","","","","","","","","","","","","","","","","","","","    743.1"," ,I","","","","","",""
"UPM00033376","1972","50.367","33.983","154.0","HADIACH, UP","       116","I","        51","I","         3","I","","","","","","","","","","","","","  63.3"," ,I,0521, ","","","","","","","","","","","","","","","","","","","","","","","    583.2"," ,I","","","","","",""
"UPM00033376","1973","50.367","33.983","154.0","HADIACH, UP","       151","I","        81","I","         8","I","","","","","","","","","","","","","  70.8"," ,I,0703, ","","","","","","","","","","","","","","","","","","","","","","","    883.9"," ,I","","","","","",""
