"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00019128","1985","24.7","-100.4","1991.0","OBREGON, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     577.6","6","     577.6","m","","","","","","","",""
"MXN00019128","1986","24.7","-100.4","1991.0","OBREGON, MX","    649.9","","     649.9","m","        52","m","        33","m","         4","m","         0","m","         8","m","         0","m","       328","m","        30","m","    0.0","m,0322,+","  41.9"," ,m,0424, ","   36.7","m,0627, ","","","","","","","0.0","m,0322","","","","","","","","","    404.5"," ,m","     18.45","m","     27.03","m","      9.86","m"
"MXN00019128","1989","24.7","-100.4","1991.0","OBREGON, MX","","","","","        44","m","        39","m","         1","m","","","","","","","","","","","","","  51.6"," ,m,1203, ","","","","","","","","","","","","","","","","","","","    409.7"," ,m","","","","","",""
"MXN00019128","1991","24.7","-100.4","1991.0","OBREGON, MX","    566.8","","     566.8","m","        42","m","        28","m","         3","m","         0","m","        16","m","         0","m","       342","m","        80","m","   -3.3","m,0131,+","  70.4"," ,m,0826, ","   36.7","m,0427, ","-0.6","m,1121","","","","","0.0","m,0611","-2.2","m,0205","","","","","","","    480.5"," ,m","     18.41","m","     28.00","m","      8.82","m"
"MXN00019128","1992","24.7","-100.4","1991.0","OBREGON, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     625.6","6","     625.6","m","","","","","","","",""
"MXN00019128","1993","24.7","-100.4","1991.0","OBREGON, MX","","","","","        28","m","        25","m","         6","m","","","","","","","","","","","","","  61.2"," ,m,0608, ","","","","","","","","","","","","","","","","","","","    456.7"," ,m","","","","","",""
"MXN00019128","1994","24.7","-100.4","1991.0","OBREGON, MX","    776.5","","     776.5","m","        31","m","        28","m","         6","m","         0","m","         5","m","         0","m","       357","m","       114","m","   -4.4","m,0115, ","  58.4"," ,m,1009, ","   35.6","m,0505, ","","","","","","","-4.4","m,0115","-4.4","m,0115","-4.4","m,0115","     337.3","3","     337.3","m","    544.4"," ,m","     19.62","m","     29.38","m","      9.87","m"
"MXN00019128","1995","24.7","-100.4","1991.0","OBREGON, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     269.6","6","     269.6","m","","","","","","","",""
"MXN00019128","1996","24.7","-100.4","1991.0","OBREGON, MX","    927.1","","     927.1","m","        39","m","        30","m","         4","m","         0","m","        16","m","         0","m","       358","m","       162","m","   -4.4","m,1110, ","  38.4"," ,m,0902, ","   40.0","m,0522, ","-2.2","m,1109","-2.2","m,1109","-4.4","m,1110","-1.1","m,0209","","","","","","","","","    441.4"," ,m","     19.75","m","     31.00","m","      8.49","m"
"MXN00019128","1997","24.7","-100.4","1991.0","OBREGON, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     475.9","9","     475.9","m","","","","","","","",""
