"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00030358","1983","20.3167","-96.9833","29.9","HUEYTEPEC, MX","   2216.2","","    2216.2","m","       109","m","        53","m","         4","m","         0","m","         1","m","         0","m","       331","m","       119","m","    0.0","m,1225, "," 117.9"," ,m,0708, ","   38.9","m,0627, ","0.0","m,1225","      74.9","9","      74.9","m","    833.3"," ,m","     24.09","m","     28.80","m","     19.37","m"
"MXN00030358","1984","20.3167","-96.9833","29.9","HUEYTEPEC, MX","   1830.0","","    1830.0","m","        95","m","        85","m","        43","m","         0","m","         0","m","         0","m","       332","m","        39","m","    7.8","m,0123,+"," 222.8"," ,m,0916, ","   37.8","m,0427, ","","","     149.2","2","     149.2","m","   2907.5"," ,m","     23.01","m","     27.74","m","     18.28","m"
"MXN00030358","1986","20.3167","-96.9833","29.9","HUEYTEPEC, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     144.7","7","     144.7","m","","","","","","","",""
"MXN00030358","1988","20.3167","-96.9833","29.9","HUEYTEPEC, MX","   2104.6","","    2104.6","m","       114","m","        98","m","        22","m","         0","m","         0","m","         0","m","       326","m","        93","m","    7.8","m,0222, ","  97.8"," ,m,0621, ","   40.0","m,0609, ","","","","","","","   1636.8"," ,m","     23.75","m","     28.62","m","     18.87","m"
"MXN00030358","1989","20.3167","-96.9833","29.9","HUEYTEPEC, MX","","","","","       108","m","        98","m","        35","m","","","","","","","","","","","","","  63.5"," ,m,0711, ","","","","","      80.6","6","      80.6"," ","   2122.1"," ,m","","","","","",""
"MXN00030358","1990","20.3167","-96.9833","29.9","HUEYTEPEC, MX","","","","","        95","m","        87","m","        31","m","","","","","","","","","","","","","  66.3"," ,m,1121, ","","","","","","","","","   1882.1"," ,m","","","","","",""
"MXN00030358","1992","20.3167","-96.9833","29.9","HUEYTEPEC, MX","","","","","       143","m","       114","m","        39","m","         0","m","         0","m","","","","","","","    7.8","m,0128, ","  84.3"," ,m,0927, ","","","","","","","","","   2630.3"," ,m","","","","","     19.91","m"
"MXN00030358","1993","20.3167","-96.9833","29.9","HUEYTEPEC, MX","   3447.5","","    3447.5","m","        98","m","        88","m","        43","m","         0","m","         0","m","         0","m","       357","m","       262","m","   10.0","m,0207,+","  83.8"," ,m,0926, ","   45.6","m,0525,+","","","      29.5","5","      29.5","m","   2344.9"," ,m","     27.86","m","     35.42","m","     20.29","m"
"MXN00030358","1994","20.3167","-96.9833","29.9","HUEYTEPEC, MX","   3384.2","","    3384.2","m","        72","m","        56","m","        17","m","         0","m","         0","m","         0","m","       321","m","       234","m","    5.6","m,0203,+"," 111.3"," ,m,0905, ","   48.9","m,0514, ","","","     122.7","7","     122.7","m","   1187.1"," ,m","     27.23","m","     34.99","m","     19.47","m"
"MXN00030358","1995","20.3167","-96.9833","29.9","HUEYTEPEC, MX","","","","","        83","m","        72","m","        21","m","         0","m","         0","m","","","","","","","   10.0","m,0110, ","  71.9"," ,m,0103, ","","","","","","","","","   1358.9"," ,m","","","","","     19.71","m"
"MXN00030358","1996","20.3167","-96.9833","29.9","HUEYTEPEC, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     261.3","3","     261.3"," ","","","","","","","",""
"MXN00030358","1997","20.3167","-96.9833","29.9","HUEYTEPEC, MX","","","","","       165","m","       145","m","        55","m","","","","","         0","m","       320","m","       184","m","",""," 115.8"," ,m,1006, ","   45.6","m,0717, ","","","","","","","   3838.6"," ,m","","","     30.49","m","",""
"MXN00030358","1998","20.3167","-96.9833","29.9","HUEYTEPEC, MX","   2721.2","","    2721.2","m","        60","m","        57","m","        37","m","         0","m","         0","m","         0","m","       327","m","       192","m","    8.9","m,0101, ","  89.9"," ,m,0419, ","   47.8","m,0518,+","","","","","","","   2148.7"," ,m","     25.61","m","     31.98","m","     19.23","m"
"MXN00030358","1999","20.3167","-96.9833","29.9","HUEYTEPEC, MX","   2879.3","","    2879.3","m","        11","m","        11","m","        11","m","         0","m","         0","m","         0","m","       355","m","       218","m","    7.8","m,0108,+"," 410.0"," ,m,1003, ","   45.6","m,0707,+","","","      83.1","1","      83.1","m","   1314.2"," ,m","     26.09","m","     33.78","m","     18.40","m"
