"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA006119M51","1996","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","     66.6","","      66.6","C","        10","C","       137","C","        73","C","        29","C","         0","C","  -20.7","C,0131, ","   27.1","C,0806, ","-1.0","C,1102","-3.1","C,1111","-5.2","C,1112","-6.7","C,1114","-11.2","C,1224","0.0","C,0428","-3.2","C,0427","-6.2","C,0406","-9.3","C,0328","-9.3","C,0328","","","","","      5.43","C","      8.16","C","      2.71","C","","","",""
"CA006119M51","1998","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","    141.4","","     141.4","C","         0","C","        87","C","        40","C","        55","C","         0","C","  -17.7","C,0114, ","   27.2","C,0808, ","-0.8","C,1103","-6.1","C,1217","-6.1","C,1217","-7.9","C,1218","-8.9","C,1220","-1.8","C,0405","-3.1","C,0324","-4.7","C,0322","-8.6","C,0316","-12.1","C,0315","    3635.3","3","    3635.3","C","      8.64","C","     11.10","C","      6.19","C","","","",""
"CA006119M51","2001","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","    145.4","","     145.4","C","         0","C","       109","C","        58","C","        50","C","         0","C","  -17.3","C,0221, ","   29.0","C,0801, ","-0.5","C,1120","-2.4","C,1215","-4.9","C,1221","-8.7","C,1229","","","-2.6","C,0418","-2.6","C,0418","-7.8","C,0326","-7.8","C,0326","-11.5","C,0312","","","","","      7.85","C","     10.64","C","      5.06","C","","","",""
"CA006119M51","2002","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3739.3","3","    3739.3","C","","","","","","","","","",""
"CA006119M51","2016","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","","","","","         4","C","       113","C","        46","C","        80","C","         0","C","  -26.2","C,0213, ","   29.7","C,0804, ","-0.1","C,1027","-2.6","C,1120","-4.9","C,1123","-7.0","C,1209","-12.3","C,1215","-0.2","C,0427","-4.0","C,0410","-10.3","C,0409","-10.3","C,0409","-10.3","C,0409","","","","","      8.40","C","     11.23","C","      5.57","C","        27","C","     107.0","C"
"CA006119M51","2017","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","     94.4","","      94.4","C","         4","C","       106","C","        50","C","        51","C","         0","C","  -20.4","C,1231, ","   27.1","C,0924, ","-11.1","C,1110","-11.1","C,1110","-11.1","C,1110","-11.1","C,1110","-11.1","C,1110","-1.2","C,0407","-3.5","C,0323","-12.2","C,0322","-12.2","C,0322","-12.2","C,0322","    3410.0","0","    3410.0","C","      7.56","C","     10.27","C","      4.85","C","        27","C","     109.0","C"
"CA006119M51","2018","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3942.6","6","    3942.6","C","","","","","","","","","",""
