"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00118491","1956","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","        95","0","        64","0","         7","0","","","","","","","","","","","","","","","","","","","","","","","","","  66.5"," ,0,0809, ","","","","","","","","","","","","","","","","","","","","","","","    828.2"," ,0","","","","","","","",""
"USC00118491","1957","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","       112","0","        81","0","        10","0","","","         4","0","","","","","","","","","","","","","","","","","","","    51"," ,0,1204, "," 100.8"," ,0,0628, ","","","","","","","","","","","","","","","","","","","","","","","   1194.2"," ,0","      215"," ,0","","","","","",""
"USC00118491","1959","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","        97","0","        64","0","         8","0","","","         5","0","","","","","","","","","","","","","","","","","","","    76"," ,0,0201, ","  60.2"," ,0,0805, ","","","","","","","","","","","","","","","","","","","","","","","    918.0"," ,0","      298"," ,0","","","","","",""
"USC00118491","1960","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","        97","0","        72","0","         9","0","       61","","","","","","","","","","","","","","","","","","","","   203"," ,0,0317,+","","","  70.6"," ,0,0621, ","","","","","","","","","","","","","","","","","","","","","","","    896.1"," ,0","      845"," ,0","","","","","",""
"USC00118491","1961","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","       103","0","        67","0","        12","0","","","         8","0","","","","","","","","","","","","","","","","","","","   178"," ,0,0203, "," 144.0"," ,0,0729, ","","","","","","","","","","","","","","","","","","","","","","","   1170.2"," ,0","      591"," ,0","","","","","",""
"USC00118491","1962","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","        80","0","        60","0","         8","0","       37","","        10","0","","","","","","","","","","","","","","","","","   152"," ,0,0115, ","   127"," ,0,0115, ","  58.9"," ,0,0321, ","","","","","","","","","","","","","","","","","","","","","","","    795.7"," ,0","      706"," ,0","","","","","",""
"USC00118491","1963","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","        86","0","        55","0","        10","0","       37","","         8","0","","","","","","","","","","","","","","","","","   127"," ,0,1217, ","   102"," ,0,1212, "," 101.1"," ,0,0806, ","","","","","","","","","","","","","","","","","","","","","","","    865.1"," ,0","      381"," ,0","","","","","",""
"USC00118491","1964","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","        83","0","        58","0","         6","0","       32","","         9","0","","","","","","","","","","","","","","","","","   178"," ,0,0115,+","   178"," ,0,0113, ","  49.8"," ,0,0421, ","","","","","","","","","","","","","","","","","","","","","","","    692.5"," ,0","      698"," ,0","","","","","",""
"USC00118491","1965","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","        90","0","        63","0","        11","0","","","         5","0","","","","","","","","","","","","","","","","","","","   127"," ,0,0304,+","  66.5"," ,0,0808, ","","","","","","","","","","","","","","","","","","","","","","","    992.4"," ,0","      431"," ,0","","","","","",""
"USC00118491","1966","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","        85","0","        69","0","         7","0","        7","","         2","0","","","","","","","","","","","","","","","","","   203"," ,0,0204,+","   203"," ,0,0201, ","  66.5"," ,0,0518, ","","","","","","","","","","","","","","","","","","","","","","","   1036.1"," ,0","      305"," ,0","","","","","",""
"USC00118491","1967","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","       106","0","        86","0","        15","0","","","         4","0","","","","","","","","","","","","","","","","","","","    51"," ,0,1231,+","  60.5"," ,0,0507, ","","","","","","","","","","","","","","","","","","","","","","","   1254.4"," ,0","      212"," ,0","","","","","",""
"USC00118491","1969","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","        85","0","        59","0","         7","0","","","","","","","","","","","","","","","","","","","","","","","",""," 109.7"," ,0,0917, ","","","","","","","","","","","","","","","","","","","","","","","    946.6"," ,0","","","","","","","",""
"USC00118491","2001","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","","","","","","","","","","","","","","","","","","","","","","","        17"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00118491","2002","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","        84","0","        65","0","        16","0","        0","","         1","0","","","","","","","","","","","","","        27"," ","","","     0"," ,0,1231,+","    38"," ,0,0118, ","  82.0"," ,0,0613, ","","","","","","","","","","","","","","","","","","","","","","","   1288.4"," ,0","       38"," ,0","","","","","",""
"USC00118491","2003","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","","","","","","","","","","","","","","","","","","","","","","","        10"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00118491","2004","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","        77","0","        63","0","        10","0","        0","","         0","0","","","","","","","","","","","         1"," ","        23"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  73.7"," ,0,1018, ","","","","","","","","","","","","","","","","","","","","","","","   1015.3"," ,0","        0"," ,0","","","","","",""
"USC00118491","2005","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","        11"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00118491","2006","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","       100","0","        63","0","         8","0","       14","","         3","0","","","","","","","","","","","        10"," ","        23"," ","","","   152"," ,0,0321, ","   152"," ,0,0321, "," 133.1"," ,0,0808, ","","","","","","","","","","","","","","","","","","","","","","","    974.1"," ,0","      246"," ,0","","","","","",""
"USC00118491","2007","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","        93","0","        71","0","         7","0","       22","","         7","0","","","","","","","","","","","        13"," ","        23"," ","","","   178"," ,0,1216,+","   140"," ,0,1216, ","  80.3"," ,0,0909, ","","","","","","","","","","","","","","","","","","","","","","","    825.6"," ,0","      551"," ,0","","","","","",""
"USC00118491","2008","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","        90","0","        83","0","        18","0","       13","","         5","0","","","","","","","","","","","        12"," ","        25"," ","","","   203"," ,0,0201, ","   191"," ,0,0201, ","  65.0"," ,0,0531, ","","","","","","","","","","","","","","","","","","","","","","","   1366.8"," ,0","      442"," ,0","","","","","",""
"USC00118491","2009","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","       106","0","        87","0","        18","0","       20","","         6","0","","","","","","","","","","","        25"," ","        33"," ","","","   178"," ,0,0128, ","   142"," ,0,0128, ","  94.0"," ,0,0906, ","","","","","","","","","","","","","","","","","","","","","","","   1400.0"," ,0","      353"," ,0","","","","","",""
"USC00118491","2010","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","        87","0","        78","0","        12","0","       29","","         6","0","","","","","","","","","","","        44"," ","        49"," ","","","   127"," ,0,1225,+","   119"," ,0,1225,+","  71.1"," ,0,0720, ","","","","","","","","","","","","","","","","","","","","","","","   1158.6"," ,0","      489"," ,0","","","","","",""
"USC00118491","2011","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","        92","7","        77","7","        10","7","","","","","","","","","","","","","","","        45"," ","        50"," ","","","","","","","  77.0"," ,7,0708, ","","","","","","","","","","","","","","","","","","","","","","","   1137.1"," ,7","","","","","","","",""
"USC00118491","2012","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","        78","7","        62","7","         6","7","","","","","","","","","","","","","","","        31"," ","        42"," ","","","","","",""," 124.5"," ,7,0901, ","","","","","","","","","","","","","","","","","","","","","","","    815.9"," ,7","","","","","","","",""
"USC00118491","2013","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","","","","","","","","","","","","","","","","","","","","","        32"," ","        40"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00118491","2014","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","        94","7","        70","7","        15","7","","","","","","","","","","","","","","","        22"," ","        52"," ","","","","","","","  62.5"," ,7,1002, ","","","","","","","","","","","","","","","","","","","","","","","   1095.8"," ,7","","","","","","","",""
"USC00118491","2015","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","","","","","","","","","","","","","","","","","","","","","        31"," ","        43"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00118491","2016","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","        90","7","        67","7","         7","7","","","","","","","","","","","","","","","        29"," ","        41"," ","","","","","","","  66.0"," ,7,0816, ","","","","","","","","","","","","","","","","","","","","","","","    915.6"," ,7","","","","","","","",""
"USC00118491","2017","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00118491","2019","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","       119","7","        77","7","        14","7","","","","","","","","","","","","","","","        27"," ","        39"," ","","","","","","","  83.8"," ,7,0622, ","","","","","","","","","","","","","","","","","","","","","","","   1344.4"," ,7","","","","","","","",""
"USC00118491","2020","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","    576.7","","     576.7","7","       107","7","        73","7","         8","7","","","","","         2","7","       111","7","        16","7","       153","7","        13","7","        27"," ","        35"," ","  -17.8","7,0215,+","","","","","  62.5"," ,7,0111, ","   34.4","7,0607, ","-1.1","7,1005","-3.3","7,1016","-6.7","7,1201","-6.7","7,1201","-13.3","7,1225","0.0","7,0419","-2.2","7,0309","-6.1","7,0301","-7.2","7,0228","-10.0","7,0222","   1015.4"," ,7","","","     11.93","7","     17.09","7","      6.76","7"
"USC00118491","2021","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","","","","","","","       13","","         4","7","","","","","","","","","","","        17"," ","        32"," ","","","   178"," ,7,0217,+","   102"," ,7,0216, ","","","","","","","","","","","","","","","","","","","","","","","","","","","      349"," ,7","","","","","",""
"USC00118491","2022","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","       107","7","        69","7","         9","7","        9","","         2","7","","","","","","","","","","","        20"," ","        32"," ","","","   254"," ,7,0204, ","   140"," ,7,0204, ","  60.2"," ,7,0919, ","","","","","","","","","","","","","","","","","","","","","","","   1038.5"," ,7","      352"," ,7","","","","","",""
"USC00118491","2023","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","       100","7","        62","7","         6","7","        3","","         0","7","","","","","","","","","","","        13"," ","        28"," ","","","    25"," ,7,0130,+","    23"," ,7,0130,+","  69.9"," ,7,0508, ","","","","","","","","","","","","","","","","","","","","","","","    806.1"," ,7","       69"," ,7","","","","","",""
"USC00118491","2024","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","    636.4","","     636.4","7","       112","7","        65","7","        11","7","        5","","         2","7","         6","7","        90","7","        17","7","       195","7","        29","7","        32"," ","        41"," ","  -23.9","7,0115,+","    76"," ,7,0217, ","    76"," ,7,0217, "," 106.7"," ,7,0402, ","   36.7","7,0828, ","-1.7","7,1016","-3.3","7,1126","-6.7","7,1129","-6.7","7,1129","-10.0","7,1202","-1.1","7,0329","-2.2","7,0321","-5.6","7,0301","-12.8","7,0218","-12.8","7,0218","   1089.7"," ,7","      157"," ,7","     13.17","7","     18.74","7","      7.60","7"
"USC00118491","2025","39.52247","-89.26359","188.1","TAYLORVILLE 2 SE, IL US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
