"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00034304","1961","49.85","35.233","178.0","KOLOMAK, UP","       120","I","        49","I","         2","I","","","","","","","  29.6"," ,I,0512, ","","","","","","","","","","","","","","","","","","","","","    464.1"," ,I","",""
"UPM00034304","1962","49.85","35.233","178.0","KOLOMAK, UP","        95","I","        39","I","         1","I","","","","","","","  26.5"," ,I,1117, ","","","","","","","","","","","","","","","","","","","","","    365.8"," ,I","",""
"UPM00034304","1963","49.85","35.233","178.0","KOLOMAK, UP","       133","I","        60","I","         0","I","","","","","","","  24.5"," ,I,1220, ","","","","","","","","","","","","","","","","","","","","","    550.9"," ,I","",""
"UPM00034304","1964","49.85","35.233","178.0","KOLOMAK, UP","       114","I","        42","I","         0","I","","","","","","","  23.5"," ,I,0704, ","","","","","","","","","","","","","","","","","","","","","    390.7"," ,I","",""
"UPM00034304","1979","49.85","35.233","178.0","KOLOMAK, UP","       136","I","        66","I","         3","I","","","","","","","  39.0"," ,I,1019, ","","","","","","","","","","","","","","","","","","","","","    663.6"," ,I","",""
"UPM00034304","1980","49.85","35.233","178.0","KOLOMAK, UP","       167","I","        80","I","         4","I","","","","","","","  36.7"," ,I,0713, ","","","","","","","","","","","","","","","","","","","","","    734.7"," ,I","",""
"UPM00034304","1982","49.85","35.233","178.0","KOLOMAK, UP","       112","I","        57","I","         4","I","","","","","","","  35.6"," ,I,0707, ","","","","","","","","","","","","","","","","","","","","","    559.3"," ,I","",""
"UPM00034304","1984","49.85","35.233","178.0","KOLOMAK, UP","       111","I","        46","I","         1","I","","","","","","","  26.3"," ,I,0825, ","","","","","","","","","","","","","","","","","","","","","    438.9"," ,I","",""
"UPM00034304","1985","49.85","35.233","178.0","KOLOMAK, UP","       139","I","        69","I","         1","I","","","","","","","  30.4"," ,I,0109, ","","","","","","","","","","","","","","","","","","","","","    620.2"," ,I","",""
"UPM00034304","1986","49.85","35.233","178.0","KOLOMAK, UP","       111","I","        57","I","         4","I","","","","","","","  39.9"," ,I,1022, ","","","","","","","","","","","","","","","","","","","","","    585.0"," ,I","",""
"UPM00034304","1987","49.85","35.233","178.0","KOLOMAK, UP","       128","I","        58","I","         3","I","","","","","","","  36.0"," ,I,0619, ","","","","","","","","","","","","","","","","","","","","","    570.3"," ,I","",""
"UPM00034304","1988","49.85","35.233","178.0","KOLOMAK, UP","       139","I","        72","I","         5","I","","","","","","","  80.4"," ,I,0629, ","","","","","","","","","","","","","","","","","","","","","    785.5"," ,I","",""
"UPM00034304","1989","49.85","35.233","178.0","KOLOMAK, UP","       124","I","        65","I","         1","I","","","","","","","  48.6"," ,I,0902, ","","","","","","","","","","","","","","","","","","","","","    619.5"," ,I","",""
"UPM00034304","1990","49.85","35.233","178.0","KOLOMAK, UP","       135","I","        67","I","         3","I","","","","","","","  40.8"," ,I,0528, ","","","","","","","","","","","","","","","","","","","","","    625.3"," ,I","",""
"UPM00034304","2001","49.85","35.233","178.0","KOLOMAK, UP","","","","","","","         6","u","       110","u","  -21.5","u,1218, ","","","-1.0","u,1001","-2.5","u,1021","-6.4","u,1025","-6.7","u,1026","-9.5","u,1118","-1.8","u,0402","-3.2","u,0401","-5.9","u,0329","-6.9","u,0309","-14.2","u,0301","","","      4.11","u"
"UPM00034304","2003","49.85","35.233","178.0","KOLOMAK, UP","","","","","","","         9","u","       130","u","  -22.4","u,0217, ","","","-1.0","u,1017","-2.5","u,1025","-5.8","u,1028","-10.1","u,1210","-10.1","u,1210","-4.3","u,0427","-4.3","u,0427","-6.1","u,0402","-9.7","u,0325","-9.7","u,0325","","","      3.04","u"
