"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00156580","1966","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    738.8","","     738.8","0","       103","0","        74","0","        10","0","       20","","         4","0","         1","0","        94","0","        15","0","       186","0","        45","0","","","","","  -21.1","0,0130, ","   102"," ,0,0122, ","   102"," ,0,0122, ","  68.1"," ,0,0102, ","   40.0","0,0713,+","-0.6","0,1027","-2.8","0,1102","-7.2","0,1103","-7.2","0,1103","-10.0","0,1203","-2.8","0,0410","-2.8","0,0410","-4.4","0,0329","-7.8","0,0325","-15.0","0,0205","    2202.9","9","","","    2202.9","0","","","","","","","","","","","   1135.6"," ,0","      268"," ,0","     13.79","0","     19.89","0","      7.68","0"
"USC00156580","1967","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    615.7","","     615.7","0","       116","0","        72","0","        11","0","        5","","         5","0","         1","0","        85","0","         8","0","       203","0","         7","0","","","","","  -17.8","0,0225, ","   102"," ,0,0217, ","   191"," ,0,0306, ","  76.2"," ,0,0514, ","   33.9","0,0617,+","-1.1","0,1011","-2.8","0,1104","-6.7","0,1105","-6.7","0,1105","-9.4","0,1223","-2.2","0,0322","-2.2","0,0322","-4.4","0,0319","-8.3","0,0318","-11.7","0,0307","    2126.7","7","","","    2126.7","0","","","","","","","","","","","   1120.2"," ,0","      471"," ,0","     14.00","0","     20.16","0","      7.85","0"
"USC00156580","1968","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    810.6","","     810.6","0","       104","0","        75","0","        14","0","       27","","         6","0","         3","0","       100","0","        13","0","       201","0","        47","0","","","","","  -18.9","0,0101, ","   279"," ,0,0322, ","   229"," ,0,0322, ","  49.8"," ,0,1128, ","   36.1","0,0824,+","-1.1","0,1005","-4.4","0,1026","-4.4","0,1026","-8.3","0,1113","-10.0","0,1208","-1.1","0,0325","-12.2","0,0324","-12.2","0,0324","-12.2","0,0324","-12.2","0,0324","    2497.9","9","","","    2497.9","0","","","","","","","","","","","   1100.1"," ,0","      653"," ,0","     13.79","0","     19.95","0","      7.63","0"
"USC00156580","1969","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    846.0","","     846.0","0","       112","0","        78","0","        20","0","       13","","         7","0","         0","0","        97","0","        10","0","       195","0","        52","0","","","","","  -15.0","0,0104, ","   127"," ,0,0215, ","   127"," ,0,0215, "," 102.9"," ,0,0623, ","   36.1","0,0809, ","-1.1","0,1018","-2.2","0,1028","-6.1","0,1114","-7.8","0,1115","-8.9","0,1216","-6.7","0,0331","-6.7","0,0331","-6.7","0,0331","-6.7","0,0331","-11.1","0,0312","    2337.9","9","","","    2337.9","0","","","","","","","","","","","   1331.5"," ,0","      509"," ,0","     13.87","0","     19.96","0","      7.78","0"
"USC00156580","1970","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    865.5","","     865.5","0","       121","0","        82","0","        12","0","       18","","         6","0","         8","0","        88","0","        13","0","       194","0","        45","0","","","","","  -21.7","0,0107, ","    76"," ,0,0113,+","    76"," ,0,0106, ","  97.3"," ,0,0809, ","   36.1","0,0801, ","-0.6","0,1104","-6.7","0,1116","-6.7","0,1116","-6.7","0,1116","-12.2","0,1124","-1.1","0,0407","-2.2","0,0327","-8.9","0,0316","-8.9","0,0316","-8.9","0,0316","    2529.6","6","","","    2529.6","0","","","","","","","","","","","   1252.5"," ,0","      357"," ,0","     14.16","0","     20.13","0","      8.20","0"
"USC00156580","1971","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    789.8","","     789.8","0","       111","0","        80","0","         6","0","       13","","         8","0","         1","0","        81","0","        15","0","       213","0","        27","0","","","","","  -18.3","0,0209, ","   152"," ,0,0213, ","   127"," ,0,0303,+","  50.8"," ,0,0222, ","   35.6","0,0627,+","-2.2","0,1104","-2.2","0,1104","-5.6","0,1107","-8.3","0,1108","-10.6","0,1218","-1.1","0,0407","-2.8","0,0330","-6.7","0,0324","-6.7","0,0324","-11.1","0,0304","    2363.3","3","","","    2363.3","0","","","","","","","","","","","   1000.6"," ,0","      651"," ,0","     14.53","0","     20.55","0","      8.51","0"
"USC00156580","1972","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    777.6","","     777.6","0","       135","0","        92","0","        17","0","        2","","         5","0","         2","0","        88","0","        10","0","       197","0","        38","0","","","","","  -21.1","0,0116, ","    25"," ,0,0203,+","    51"," ,0,0105, ","  94.2"," ,0,0224, ","   34.4","0,0724,+","-1.7","0,1020","-3.9","0,1123","-7.2","0,1124","-7.2","0,1124","-9.4","0,1207","-2.2","0,0409","-2.2","0,0409","-7.2","0,0309","-7.2","0,0309","-11.1","0,0208","    1950.8","8","","","    1950.8","0","","","","","","","","","","","   1425.8"," ,0","      164"," ,0","     14.28","0","     20.20","0","      8.35","0"
"USC00156580","1973","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    876.0","","     876.0","0","       132","0","        91","0","         9","0","        1","","         1","0","         0","0","        68","0","        13","0","       203","0","        43","0","","","","","  -15.6","0,1221, ","    76"," ,0,1220, ","    64"," ,0,1220, ","  64.8"," ,0,1123, ","   35.0","0,0724,+","-3.3","0,1106","-3.3","0,1106","-6.7","0,1110","-6.7","0,1110","-10.0","0,1211","-1.7","0,0414","-5.0","0,0411","-5.0","0,0411","-7.8","0,0222","-12.8","0,0217","    2241.5","5","","","    2241.5","0","","","","","","","","","","","   1259.4"," ,0","       85"," ,0","     15.01","0","     20.78","0","      9.23","0"
"USC00156580","1974","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    680.4","","     680.4","0","       143","0","        87","0","        11","0","        0","","         1","0","         0","0","        71","0","         8","0","       206","0","        16","0","","","","","  -13.3","0,0101, ","     0"," ,0,1231,+","    25"," ,0,1217, ","  72.4"," ,0,0709, ","   35.6","0,0720, ","0.0","0,1003","-2.2","0,1021","-6.1","0,1126","-6.7","0,1203","","","-2.2","0,0409","-2.2","0,0409","-6.1","0,0325","-9.4","0,0324","-9.4","0,0324","    1877.4","4","","","    1877.4","0","","","","","","","","","","","   1291.4"," ,0","       59"," ,0","     14.65","0","     20.46","0","      8.83","0"
"USC00156580","1975","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    804.4","","     804.4","0","       124","0","        92","0","        16","0","","","","","         0","0","        75","0","         3","0","       201","0","        36","0","","","","","  -14.4","0,0113, ","","","",""," 108.5"," ,0,0223, ","   34.4","0,0903, ","-5.0","0,1114","-5.0","0,1114","-5.0","0,1114","-6.7","0,1201","-12.2","0,1218","-0.6","0,0413","-2.8","0,0404","-6.1","0,0326","-6.7","0,0309","-12.2","0,0210","    2180.5","5","","","    2180.5","0","","","","","","","","","","","   1641.0"," ,0","","","     14.69","0","     20.38","0","      9.00","0"
