"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00032114","1979","22.5167","-101.9167","2153.7","VILLA GONZALEZ ORTEGA, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1025.5","5","    1025.5","m","","","","","","","",""
"MXN00032114","1983","22.5167","-101.9167","2153.7","VILLA GONZALEZ ORTEGA, MX","    135.9","","     135.9","m","        43","m","        27","m","         3","m","         0","m","        43","m","         0","m","       275","m","         4","m","   -4.4","m,0217, ","  53.3"," ,m,0713, ","   35.0","m,0503, ","-1.1","m,1129","-2.2","m,1130","","","","","","","-1.1","m,0320","-2.2","m,0228","-4.4","m,0217","","","","","","","    373.0"," ,m","     15.27","m","     23.84","m","      6.69","m"
"MXN00032114","1984","22.5167","-101.9167","2153.7","VILLA GONZALEZ ORTEGA, MX","     79.2","","      79.2","m","        40","m","        25","m","         2","m","         0","m","        15","m","         0","m","       297","m","         0","m","   -3.9","m,0228, ","  30.0"," ,m,0710, ","   30.6","m,0609, ","0.0","m,1225","","","","","","","","","-1.1","m,0302","-2.8","m,0229","","","","","    1027.8","8","    1027.8","m","    305.4"," ,m","     15.81","m","     23.71","m","      7.91","m"
"MXN00032114","1985","22.5167","-101.9167","2153.7","VILLA GONZALEZ ORTEGA, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     997.9","9","     997.9","m","","","","","","","",""
"MXN00032114","1988","22.5167","-101.9167","2153.7","VILLA GONZALEZ ORTEGA, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1145.5","5","    1145.5","m","","","","","","","",""
"MXN00032114","1989","22.5167","-101.9167","2153.7","VILLA GONZALEZ ORTEGA, MX","    249.0","","     249.0","m","        35","m","        27","m","         3","m","         0","m","        26","m","         0","m","       319","m","        16","m","   -4.4","m,1224, ","  72.6"," ,m,1202, ","   35.0","m,0608,+","-2.2","m,1207","-2.2","m,1207","-4.4","m,1224","","","","","0.0","m,0329","-3.3","m,0310","","","","","","","","","    404.4"," ,m","     16.50","m","     25.57","m","      7.43","m"
"MXN00032114","1990","22.5167","-101.9167","2153.7","VILLA GONZALEZ ORTEGA, MX","    205.0","","     205.0","m","        54","m","        32","m","         3","m","         0","m","        14","m","         0","m","       283","m","         7","m","   -1.1","m,0226, ","  41.4"," ,m,0702, ","   35.0","m,0528, ","0.0","m,1112","","","","","","","","","-1.1","m,0226","","","","","","","     924.0","0","     924.0","m","    365.3"," ,m","     16.42","m","     24.19","m","      8.65","m"
"MXN00032114","1991","22.5167","-101.9167","2153.7","VILLA GONZALEZ ORTEGA, MX","    232.8","","     232.8","m","        60","m","        40","m","         3","m","         0","m","        24","m","         0","m","       268","m","        16","m","   -4.4","m,0116, ","  38.6"," ,m,0917, ","   35.0","m,0523,+","0.0","m,1118","-3.3","m,1122","","","","","","","0.0","m,0409","-3.3","m,0304","-4.4","m,0116","","","     892.2","2","     892.2","m","    494.8"," ,m","     16.14","m","     24.25","m","      8.03","m"
"MXN00032114","1992","22.5167","-101.9167","2153.7","VILLA GONZALEZ ORTEGA, MX","    107.0","","     107.0","m","        55","m","        45","m","         5","m","         0","m","        10","m","         0","m","       243","m","         1","m","   -2.2","m,1217,+","  40.1"," ,m,1014, ","   32.8","m,0630, ","-2.2","m,1127","-2.2","m,1127","","","","","","","-1.1","m,0306","-2.2","m,0207","","","","","    1283.6","6","    1283.6","m","    596.9"," ,m","     15.36","m","     22.74","m","      7.97","m"
"MXN00032114","1996","22.5167","-101.9167","2153.7","VILLA GONZALEZ ORTEGA, MX","    187.9","","     187.9","m","        42","m","        29","m","         2","m","         0","m","        58","m","         0","m","       306","m","        11","m","   -8.3","m,1121,+","  62.7"," ,m,0705, ","   35.0","m,0527,+","-1.1","m,1030","-2.2","m,1031","-5.0","m,1104","-8.3","m,1116","","","-2.2","m,0318","-2.2","m,0318","","","","","","","","","    314.3"," ,m","     15.60","m","     25.46","m","      5.73","m"
