"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00389160","1916","32.633333","-80.75","1.2","WHITEHALL NEAR, SC US","        10"," "
"USC00389160","1917","32.633333","-80.75","1.2","WHITEHALL NEAR, SC US","         4"," "
"USC00389160","1920","32.633333","-80.75","1.2","WHITEHALL NEAR, SC US","         8"," "
