"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00174230","1886","44.416667","-70.083333","152.4","KENTS HILL, ME US","        31","6","       156","6","","","","","","","","","         5"," ","  -26.1","6,0205, ","","","0.0","6,0922","-3.3","6,1016","-5.6","6,1017","-7.8","6,1117","-10.0","6,1127","0.0","6,0514","-4.4","6,0411","-4.4","6,0411","-6.7","6,0329","-19.4","6,0311","","","      0.70","6"
"USC00174230","1887","44.416667","-70.083333","152.4","KENTS HILL, ME US","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00174230","1888","44.416667","-70.083333","152.4","KENTS HILL, ME US","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00174230","1889","44.416667","-70.083333","152.4","KENTS HILL, ME US","","","","","","","","","","","","","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00174230","1890","44.416667","-70.083333","152.4","KENTS HILL, ME US","","","","","        70","6","        71","6","         0","6","","","         7"," ","","","   31.1","6,0804, ","","","","","","","","","","","","","","","","","","","","","      9.96","6","",""
"USC00174230","1891","44.416667","-70.083333","152.4","KENTS HILL, ME US","","","","","","","","","","","         1"," ","         6"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00174230","1892","44.416667","-70.083333","152.4","KENTS HILL, ME US","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
