"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00058834","1951","26.633","118.0","128.0","NANPING, CH","","","","","       144","s","       108","s","        16","s","","","","","         0","s","       245","s","       110","s","","","  78.5"," ,s,0421, ","   39.7","s,0824, ","","","","","","","","","","","","","","","","","   1554.8"," ,s","","","     25.68","s","",""
"CHM00058834","1952","26.633","118.0","128.0","NANPING, CH","","","","","       167","s","       117","s","        21","s","","","","","         0","s","       254","s","        95","s","",""," 137.6"," ,s,0720, ","   39.5","s,0803, ","","","","","","","","","","","","","","","","","   1978.3"," ,s","","","     25.51","s","",""
"CHM00058834","1953","26.633","118.0","128.0","NANPING, CH","   1602.3","","    1602.3","s","       158","s","       111","s","        18","s","         0","s","         1","s","         0","s","       236","s","        80","s","   -0.6","s,0106, ","  68.9"," ,s,0126, ","   41.0","s,0810, ","","","","","","","-0.6","s,0106","","","","","","","","","   1697.7"," ,s","     20.50","s","     24.89","s","     16.11","s"
"CHM00058834","1954","26.633","118.0","128.0","NANPING, CH","   1573.6","","    1573.6","s","       156","s","       103","s","        24","s","         0","s","         7","s","         0","s","       257","s","        93","s","   -2.2","s,1216, "," 133.2"," ,s,0529, ","   38.4","s,0814, ","-0.7","s,1212","-2.2","s,1216","","","-0.3","s,0208","","","","","     774.0","0","     774.0","s","   2066.4"," ,s","     20.32","s","     25.05","s","     15.58","s"
"CHM00058834","1955","26.633","118.0","128.0","NANPING, CH","   1536.1","","    1536.1","s","       144","s","        95","s","        23","s","         0","s","        14","s","         0","s","       248","s","        96","s","   -5.8","s,0111, "," 101.1"," ,s,0523, ","   37.2","s,0811, ","0.0","s,1202","","","","","-1.3","s,0222","-3.1","s,0221","-5.2","s,0117","     888.3","3","     888.3","s","   1770.5"," ,s","     20.03","s","     25.31","s","     14.74","s"
"CHM00058834","1956","26.633","118.0","128.0","NANPING, CH","   1601.9","","    1601.9","s","       141","s","       102","s","        22","s","         0","s","        15","s","         0","s","       226","s","        96","s","   -5.2","s,0110, ","  91.2"," ,s,0617, ","   40.2","s,0711, ","-1.0","s,1125","","","","","-1.6","s,0129","-2.6","s,0127","-5.2","s,0110","     967.9","9","     967.9","s","   1743.2"," ,s","     19.90","s","     24.50","s","     15.30","s"
"CHM00058834","1957","26.633","118.0","128.0","NANPING, CH","   1506.4","","    1506.4","s","       146","s","        96","s","        21","s","         0","s","         4","s","         0","s","       244","s","        86","s","   -3.0","s,0212, ","  68.0"," ,s,0527, ","   38.9","s,0722,+","","","","","","","-1.6","s,0214","-3.0","s,0212","","","    1002.7","7","    1002.7","s","   1629.7"," ,s","     20.02","s","     24.61","s","     15.44","s"
"CHM00058834","1958","26.633","118.0","128.0","NANPING, CH","   1579.0","","    1579.0","s","       151","s","        96","s","        24","s","         0","s","         5","s","         0","s","       245","s","        91","s","   -2.4","s,0214,+","  78.7"," ,s,0831, ","   37.6","s,0820, ","","","","","","","-2.4","s,0214","-2.4","s,0214","","","     819.6","6","     819.6","s","   1634.2"," ,s","     20.00","s","     24.82","s","     15.19","s"
"CHM00058834","1959","26.633","118.0","128.0","NANPING, CH","   1552.5","","    1552.5","s","       148","s","        99","s","        20","s","         0","s","         9","s","         0","s","       262","s","        78","s","   -3.9","s,0117, ","  73.7"," ,s,0517, ","   37.5","s,0827,+","","","","","","","-3.1","s,0123","-3.1","s,0123","","","     899.0","0","     899.0","s","   1645.2"," ,s","     20.51","s","     25.16","s","     15.85","s"
"CHM00058834","1960","26.633","118.0","128.0","NANPING, CH","   1602.1","","    1602.1","s","       152","s","        96","s","        10","s","         0","s","         6","s","         0","s","       254","s","        80","s","   -2.4","s,1231, ","  87.7"," ,s,0610, ","   38.2","s,0715, ","-0.5","s,1220","-2.4","s,1231","","","0.0","s,0127","","","","","     676.1","1","     676.1","s","   1417.8"," ,s","     20.54","s","     25.36","s","     15.73","s"
