"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"ITM00016008","1970","46.75","10.533","1461.0","S. VALENTINO ALLA MUTA, IT","","","","","","","        82","S","        28","S","         0","S","","","   25.0","S,0807, ","","","      7.97","S"
"ITM00016008","1980","46.75","10.533","1461.0","S. VALENTINO ALLA MUTA, IT","        85","S","        43","S","         3","S","","","","","","","  63.0"," ,S,0709, ","","","    490.6"," ,S","",""
"ITM00016008","1984","46.75","10.533","1461.0","S. VALENTINO ALLA MUTA, IT","","","","","","","        42","S","        33","S","         0","S","","","   27.2","S,0902, ","","","      9.80","S"
"ITM00016008","2000","46.75","10.533","1461.0","S. VALENTINO ALLA MUTA, IT","","","","","","","        36","S","        23","S","         0","S","","","   26.3","S,0824, ","","","      9.70","S"
"ITM00016008","2001","46.75","10.533","1461.0","S. VALENTINO ALLA MUTA, IT","","","","","","","        51","S","        29","S","         0","S","","","   28.8","S,0827, ","","","      9.95","S"
"ITM00016008","2007","46.75","10.533","1461.0","S. VALENTINO ALLA MUTA, IT","        86","S","        41","S","         2","S","        14","S","        51","S","         0","S","  38.1"," ,S,0709, ","   26.0","S,0805, ","    442.8"," ,S","     12.26","S"
"ITM00016008","2008","46.75","10.533","1461.0","S. VALENTINO ALLA MUTA, IT","","","","","","","        38","S","        39","S","         0","S","","","   25.6","S,0628, ","","","     10.96","S"
"ITM00016008","2009","46.75","10.533","1461.0","S. VALENTINO ALLA MUTA, IT","        80","S","        36","S","         2","S","        42","S","        39","S","         0","S","  32.5"," ,S,0606, ","   26.6","S,0816, ","    388.5"," ,S","     10.68","S"
"ITM00016008","2010","46.75","10.533","1461.0","S. VALENTINO ALLA MUTA, IT","        85","S","        41","S","         1","S","        70","S","        38","S","         0","S","  27.9"," ,S,0805, ","   28.8","S,0709, ","    387.0"," ,S","      9.24","S"
"ITM00016008","2011","46.75","10.533","1461.0","S. VALENTINO ALLA MUTA, IT","        70","S","        38","S","         2","S","","","","","","","  94.0"," ,S,0918, ","","","    457.8"," ,S","",""
"ITM00016008","2013","46.75","10.533","1461.0","S. VALENTINO ALLA MUTA, IT","       100","S","        43","S","         1","S","        35","S","        47","S","         0","S","  31.0"," ,S,0722, ","   27.8","S,0803, ","    363.5"," ,S","     10.89","S"
"ITM00016008","2014","46.75","10.533","1461.0","S. VALENTINO ALLA MUTA, IT","       103","S","        42","S","         2","S","        20","S","        21","S","         0","S","  33.0"," ,S,1106, ","   26.4","S,0612,+","    449.6"," ,S","     11.39","S"
