"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00517150","1960","21.5738","-158.0379","288.0","OPAEULA 870, HI US","    964.2","","     964.2","0","","","","","","","        0","","         0","0","         0","0","         0","0","         0","0","       349","0","         0","0","","","    7.8","0,0124, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   31.7","0,0813, ","      47.8","8","      47.8","0","   1318.2"," ,0","        0"," ,0","     20.89","0","     24.79","0","     16.99","0"
"USC00517150","1961","21.5738","-158.0379","288.0","OPAEULA 870, HI US","   1069.7","","    1069.7","0","","","","","","","        0","","         0","0","         0","0","         0","0","         0","0","       360","0","         0","0","","","    8.9","0,0124, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   30.6","0,0918, ","      12.4","4","      12.4","0","   1470.1"," ,0","        0"," ,0","     21.24","0","     25.25","0","     17.23","0"
"USC00517150","1962","21.5738","-158.0379","288.0","OPAEULA 870, HI US","    904.6","","     904.6","0","","","","","","","        0","","         0","0","         0","0","         0","0","         0","0","       360","0","         0","0","","","   10.0","0,0204, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   30.6","0,0624, ","      24.3","3","      24.3","0","   1255.1"," ,0","        0"," ,0","     20.72","0","     25.56","0","     15.88","0"
"USC00517150","1963","21.5738","-158.0379","288.0","OPAEULA 870, HI US","   1156.8","","    1156.8","0","","","","","","","        0","","         0","0","         0","0","         0","0","         0","0","       361","0","         0","0","","","   10.0","0,0114, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   30.0","0,0923, ","      23.1","1","      23.1","0","   1839.1"," ,0","        0"," ,0","     21.45","0","     25.78","0","     17.13","0"
"USC00517150","1964","21.5738","-158.0379","288.0","OPAEULA 870, HI US","   1106.0","","    1106.0","0","","","","","","","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         0","0","","","   13.3","0,0322,+","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   31.1","0,0603, ","       2.8","8","       2.8","0","   1457.8"," ,0","        0"," ,0","     21.36","0","     25.10","0","     17.62","0"
"USC00517150","1965","21.5738","-158.0379","288.0","OPAEULA 870, HI US","   1112.0","","    1112.0","0","","","","","","","        0","","         0","0","         0","0","         0","0","         0","0","       351","0","         1","0","","","   11.1","0,0228, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   33.3","0,0927, ","      21.0","0","      21.0","0","   2234.4"," ,0","        0"," ,0","     21.33","0","     25.47","0","     17.19","0"
"USC00517150","1966","21.5738","-158.0379","288.0","OPAEULA 870, HI US","   1116.3","","    1116.3","0","","","","","","","        0","","         0","0","         0","0","         0","0","         0","0","       355","0","         0","0","","","   10.6","0,0222,+","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   30.6","0,0523, ","      33.2","2","      33.2","0","   1574.0"," ,0","        0"," ,0","     21.31","0","     25.54","0","     17.08","0"
"USC00517150","1967","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","       3.8","8","       3.8","0","","","        0"," ,0","","","","","",""
"USC00517150","1968","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00517150","1969","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00517150","1970","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00517150","1971","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","   1535.5"," ,0","        0"," ,0","","","","","",""
"USC00517150","1972","21.5738","-158.0379","288.0","OPAEULA 870, HI US","    938.4","","     938.4","0","","","","","","","        0","","         0","0","         0","0","         0","0","         0","0","       357","0","         0","0","","","    9.4","0,0131, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   31.1","0,1015,+","      19.5","5","      19.5","0","","","        0"," ,0","     20.86","0","     25.38","0","     16.33","0"
"USC00517150","1973","21.5738","-158.0379","288.0","OPAEULA 870, HI US","   1278.2","","    1278.2","0","","","","","","","        0","","         0","0","         0","0","         0","0","         0","0","       360","0","         0","0","","","    8.9","0,0116, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   31.1","0,1021,+","      23.0","0","      23.0","0","","","        0"," ,0","     21.82","0","     26.27","0","     17.38","0"
"USC00517150","1974","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00517150","1975","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","   1313.6"," ,0","        0"," ,0","","","","","",""
"USC00517150","1976","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00517150","1977","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","    861.7"," ,0","        0"," ,0","","","","","",""
"USC00517150","1979","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       1.6","6","       1.6","0","","","","","","","","","",""
"USC00517150","1981","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","","","","","","","","","         0","0","       359","0","         3","0","","","","","","","","","","","   32.2","0,1017,+","","","","","","","","","","","     27.10","0","",""
"USC00517150","1991","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00517150","1992","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00517150","1993","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00517150","1994","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00517150","1995","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","",""
"USC00517150","1996","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00517150","1997","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","   1583.8"," ,0","        0"," ,0","","","","","",""
"USC00517150","1998","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00517150","1999","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00517150","2000","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00517150","2001","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00517150","2002","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00517150","2003","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00517150","2004","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00517150","2005","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","         2"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00517150","2006","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","   1446.1"," ,0","        0"," ,0","","","","","",""
"USC00517150","2007","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","   1373.6"," ,0","        0"," ,0","","","","","",""
"USC00517150","2008","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","   1366.2"," ,0","        0"," ,0","","","","","",""
"USC00517150","2009","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","    868.9"," ,0","        0"," ,0","","","","","",""
"USC00517150","2010","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","   1200.3"," ,0","        0"," ,0","","","","","",""
"USC00517150","2011","21.5738","-158.0379","288.0","OPAEULA 870, HI US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1430.7"," ,K","","","","","","","",""
