"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES"
"USC00230729","1940","37.7","-92.15",,"BLOODLAND, MO US","         1"," "
"USC00230729","1941","37.7","-92.15",,"BLOODLAND, MO US","         1"," "
